r.num,Duration,Epidemic,Rt,
5274,3.25,0.00,2.00,
5275,296.75,749.00,0.50,
5276,389.75,825.00,0.35,
5277,340.25,824.00,0.35,
5278,328.50,803.00,0.39,
5279,385.00,740.00,0.52,
5280,7.75,0.00,2.00,
5281,15.75,0.00,2.00,
5282,23.75,0.00,2.00,
5283,1.75,0.00,2.00,
5284,341.00,761.00,0.48,
5285,1.75,0.00,2.00,
5286,380.50,798.00,0.40,
5287,364.25,791.00,0.42,
5288,315.75,734.00,0.53,
5289,85.25,14.00,1.97,
5290,11.00,0.00,2.00,
5291,12.75,0.00,2.00,
5292,52.50,3.00,1.99,
5293,311.75,798.00,0.40,
5294,3.75,0.00,2.00,
5295,411.50,784.00,0.43,
5296,5.25,0.00,2.00,
5297,278.75,815.00,0.37,
5298,296.00,765.00,0.47,
5299,306.00,808.00,0.38,
5300,359.25,838.00,0.32,
5301,382.25,841.00,0.32,
5302,366.00,793.00,0.41,
5303,293.75,762.00,0.48,
5304,304.25,822.00,0.36,
5305,306.25,773.00,0.45,
5306,9.75,0.00,2.00,
5307,365.25,755.00,0.49,
5308,275.50,860.00,0.28,
5309,350.50,821.00,0.36,
5310,351.25,780.00,0.44,
5311,350.75,822.00,0.36,
5312,42.25,2.00,2.00,
5313,363.00,820.00,0.36,
5314,25.00,1.00,2.00,
5315,314.50,767.00,0.47,
5316,366.00,744.00,0.51,
5317,319.50,750.00,0.50,
5318,298.75,811.00,0.38,
5319,6.25,0.00,2.00,
5320,327.50,807.00,0.39,
5321,13.00,0.00,2.00,
5322,13.75,1.00,2.00,
5323,355.75,764.00,0.47,
5324,8.25,0.00,2.00,
5325,18.25,0.00,2.00,
5326,14.00,0.00,2.00,
5327,14.25,1.00,2.00,
5328,294.50,766.00,0.47,
5329,380.75,791.00,0.42,
5330,8.50,0.00,2.00,
5331,12.75,0.00,2.00,
5332,469.50,737.00,0.53,
5333,330.25,797.00,0.41,
5334,352.00,770.00,0.46,
5335,371.75,889.00,0.22,
5336,365.00,859.00,0.28,
5337,4.50,0.00,2.00,
5338,323.25,813.00,0.37,
5339,31.25,3.00,1.99,
5340,9.00,0.00,2.00,
5341,1.50,0.00,2.00,
5342,346.50,830.00,0.34,
5343,15.00,0.00,2.00,
5344,373.25,787.00,0.43,
5345,413.00,825.00,0.35,
5346,366.50,813.00,0.37,
5347,363.25,781.00,0.44,
5348,9.50,0.00,2.00,
5349,270.00,802.00,0.40,
5350,377.50,812.00,0.38,
5351,45.75,4.00,1.99,
5352,287.00,839.00,0.32,
5353,6.25,0.00,2.00,
5354,297.50,808.00,0.38,
5355,347.75,800.00,0.40,
5356,28.00,0.00,2.00,
5357,24.25,1.00,2.00,
5358,333.00,785.00,0.43,
5359,356.25,833.00,0.33,
5360,380.00,794.00,0.41,
5361,322.25,816.00,0.37,
5362,359.75,807.00,0.39,
5363,6.25,0.00,2.00,
5364,310.25,796.00,0.41,
5365,9.50,0.00,2.00,
5366,324.00,773.00,0.45,
5367,34.25,1.00,2.00,
5368,303.75,792.00,0.42,
5369,338.25,764.00,0.47,
5370,282.50,749.00,0.50,
5371,10.25,0.00,2.00,
5372,244.00,753.00,0.49,
5373,348.00,806.00,0.39,
5374,253.00,826.00,0.35,
5375,329.75,804.00,0.39,
5376,386.00,809.00,0.38,
5377,17.75,2.00,2.00,
5378,44.25,5.00,1.99,
5379,278.00,795.00,0.41,
5380,252.75,799.00,0.40,
5381,2.50,0.00,2.00,
5382,292.75,792.00,0.42,
5383,13.75,0.00,2.00,
5384,455.75,790.00,0.42,
5385,297.25,782.00,0.44,
5386,22.00,3.00,1.99,
5387,262.00,763.00,0.47,
5388,325.50,773.00,0.45,
5389,302.25,825.00,0.35,
5390,21.00,1.00,2.00,
5391,8.00,0.00,2.00,
5392,25.75,0.00,2.00,
5393,7.00,0.00,2.00,
5394,315.00,798.00,0.40,
5395,2.00,0.00,2.00,
5396,11.50,0.00,2.00,
5397,344.25,815.00,0.37,
5398,369.00,826.00,0.35,
5399,6.50,1.00,2.00,
5400,4.25,0.00,2.00,
5401,307.25,821.00,0.36,
5402,63.25,6.00,1.99,
5403,66.75,6.00,1.99,
5404,357.25,815.00,0.37,
5405,7.50,0.00,2.00,
5406,1.75,0.00,2.00,
5407,16.75,0.00,2.00,
5408,2.75,0.00,2.00,
5409,20.50,1.00,2.00,
5410,22.00,0.00,2.00,
5411,291.50,806.00,0.39,
5412,262.50,813.00,0.37,
5413,357.75,813.00,0.37,
5414,344.75,828.00,0.34,
5415,361.50,797.00,0.41,
5416,17.25,0.00,2.00,
5417,16.50,0.00,2.00,
5418,9.50,0.00,2.00,
5419,313.50,804.00,0.39,
5420,301.25,814.00,0.37,
5421,305.75,799.00,0.40,
5422,298.75,799.00,0.40,
5423,311.00,772.00,0.46,
5424,328.25,764.00,0.47,
5425,16.50,0.00,2.00,
5426,474.50,786.00,0.43,
5427,12.50,0.00,2.00,
5428,9.00,0.00,2.00,
5429,37.00,1.00,2.00,
5430,1.00,0.00,2.00,
5431,20.50,3.00,1.99,
5432,46.75,5.00,1.99,
5433,397.00,791.00,0.42,
5434,349.50,772.00,0.46,
5435,23.75,1.00,2.00,
5436,308.75,806.00,0.39,
5437,344.25,806.00,0.39,
5438,5.00,0.00,2.00,
5439,396.25,829.00,0.34,
5440,272.50,816.00,0.37,
5441,1.25,0.00,2.00,
5442,24.25,2.00,2.00,
5443,311.50,787.00,0.43,
5444,372.75,784.00,0.43,
5445,16.25,0.00,2.00,
5446,351.25,808.00,0.38,
5447,34.00,2.00,2.00,
5448,6.00,0.00,2.00,
5449,7.00,0.00,2.00,
5450,273.50,795.00,0.41,
5451,552.75,761.00,0.48,
5452,323.75,828.00,0.34,
5453,271.50,808.00,0.38,
5454,3.75,0.00,2.00,
5455,5.25,0.00,2.00,
5456,13.00,0.00,2.00,
5457,110.50,19.00,1.96,
5458,300.75,838.00,0.32,
5459,12.75,0.00,2.00,
5460,375.75,745.00,0.51,
5461,325.00,821.00,0.36,
5462,3.25,0.00,2.00,
5463,289.75,829.00,0.34,
5464,17.75,1.00,2.00,
5465,501.50,739.00,0.52,
5466,295.00,715.00,0.57,
5467,322.50,794.00,0.41,
5468,2.25,0.00,2.00,
5469,442.75,798.00,0.40,
5470,313.00,784.00,0.43,
5471,370.25,734.00,0.53,
5472,18.50,1.00,2.00,
5473,35.00,1.00,2.00,
5474,417.75,733.00,0.53,
5475,311.00,823.00,0.35,
5476,428.00,767.00,0.47,
5477,297.50,806.00,0.39,
5478,8.50,0.00,2.00,
5479,28.50,1.00,2.00,
5480,333.75,832.00,0.34,
5481,319.00,782.00,0.44,
5482,15.75,1.00,2.00,
5483,34.50,5.00,1.99,
5484,316.25,757.00,0.49,
5485,337.50,787.00,0.43,
5486,37.75,1.00,2.00,
5487,42.75,3.00,1.99,
5488,338.75,784.00,0.43,
5489,14.50,0.00,2.00,
5490,331.50,824.00,0.35,
5491,282.75,821.00,0.36,
5492,293.25,792.00,0.42,
5493,8.75,0.00,2.00,
5494,377.00,813.00,0.37,
5495,423.50,782.00,0.44,
5496,6.50,0.00,2.00,
5497,315.75,813.00,0.37,
5498,561.25,773.00,0.45,
5499,336.25,828.00,0.34,
5500,10.50,0.00,2.00,
5501,3.00,0.00,2.00,
5502,276.00,811.00,0.38,
5503,292.50,801.00,0.40,
5504,17.75,0.00,2.00,
5505,22.50,0.00,2.00,
5506,25.25,0.00,2.00,
5507,333.25,792.00,0.42,
5508,18.00,1.00,2.00,
5509,21.00,0.00,2.00,
5510,7.50,0.00,2.00,
5511,299.00,784.00,0.43,
5512,23.50,1.00,2.00,
5513,22.00,0.00,2.00,
5514,348.75,776.00,0.45,
5515,311.25,787.00,0.43,
5516,385.75,731.00,0.54,
5517,20.50,0.00,2.00,
5518,339.25,828.00,0.34,
5519,32.75,2.00,2.00,
5520,1.25,0.00,2.00,
5521,298.25,775.00,0.45,
5522,16.50,1.00,2.00,
5523,7.00,0.00,2.00,
5524,357.75,797.00,0.41,
5525,15.75,1.00,2.00,
5526,15.00,0.00,2.00,
5527,290.50,800.00,0.40,
5528,323.75,784.00,0.43,
5529,370.00,781.00,0.44,
5530,344.00,829.00,0.34,
5531,11.50,1.00,2.00,
5532,252.75,805.00,0.39,
5533,316.00,744.00,0.51,
5534,332.00,846.00,0.31,
5535,14.25,0.00,2.00,
5536,338.50,773.00,0.45,
5537,277.25,785.00,0.43,
5538,29.25,3.00,1.99,
5539,10.25,0.00,2.00,
5540,323.75,833.00,0.33,
5541,10.75,0.00,2.00,
5542,311.25,806.00,0.39,
5543,5.25,0.00,2.00,
5544,10.75,0.00,2.00,
5545,28.50,0.00,2.00,
5546,10.00,0.00,2.00,
5547,406.25,758.00,0.48,
5548,12.00,0.00,2.00,
5549,6.50,0.00,2.00,
5550,6.75,0.00,2.00,
5551,342.25,815.00,0.37,
5552,275.25,840.00,0.32,
5553,314.00,802.00,0.40,
5554,311.00,788.00,0.42,
5555,48.50,7.00,1.99,
5556,16.50,0.00,2.00,
5557,70.25,12.00,1.98,
5558,11.00,0.00,2.00,
5559,313.75,810.00,0.38,
5560,335.25,805.00,0.39,
5561,8.50,0.00,2.00,
5562,363.50,753.00,0.49,
5563,357.25,758.00,0.48,
5564,18.50,0.00,2.00,
5565,323.50,773.00,0.45,
5566,338.25,807.00,0.39,
5567,300.50,781.00,0.44,
5568,7.25,0.00,2.00,
5569,22.75,1.00,2.00,
5570,8.50,0.00,2.00,
5571,384.75,819.00,0.36,
5572,368.00,779.00,0.44,
5573,270.75,846.00,0.31,
5574,317.75,795.00,0.41,
5575,305.75,804.00,0.39,
5576,4.00,0.00,2.00,
5577,312.00,734.00,0.53,
5578,368.00,768.00,0.46,
5579,331.75,793.00,0.41,
5580,347.25,792.00,0.42,
5581,308.75,830.00,0.34,
5582,16.75,0.00,2.00,
5583,17.50,1.00,2.00,
5584,248.75,819.00,0.36,
5585,401.75,803.00,0.39,
5586,283.25,790.00,0.42,
5587,16.50,0.00,2.00,
5588,420.75,800.00,0.40,
5589,337.75,819.00,0.36,
5590,8.00,0.00,2.00,
5591,30.50,0.00,2.00,
5592,18.50,1.00,2.00,
5593,307.75,805.00,0.39,
5594,294.75,768.00,0.46,
5595,29.00,2.00,2.00,
5596,256.50,788.00,0.42,
5597,8.50,0.00,2.00,
5598,6.75,0.00,2.00,
5599,5.25,0.00,2.00,
5600,29.50,2.00,2.00,
5601,11.25,0.00,2.00,
5602,361.75,709.00,0.58,
5603,354.50,789.00,0.42,
5604,9.50,0.00,2.00,
5605,9.00,0.00,2.00,
5606,10.25,0.00,2.00,
5607,293.00,853.00,0.29,
5608,0.75,0.00,2.00,
5609,315.25,849.00,0.30,
5610,17.25,1.00,2.00,
5611,30.50,1.00,2.00,
5612,363.75,711.00,0.58,
5613,10.00,0.00,2.00,
5614,7.25,0.00,2.00,
5615,363.25,844.00,0.31,
5616,498.50,771.00,0.46,
5617,45.00,4.00,1.99,
5618,377.00,770.00,0.46,
5619,391.50,824.00,0.35,
5620,340.25,805.00,0.39,
5621,283.75,823.00,0.35,
5622,334.00,822.00,0.36,
5623,344.50,815.00,0.37,
5624,16.50,0.00,2.00,
5625,343.25,823.00,0.35,
5626,6.25,0.00,2.00,
5627,252.50,822.00,0.36,
5628,294.25,820.00,0.36,
5629,347.25,812.00,0.38,
5630,36.50,2.00,2.00,
5631,5.50,0.00,2.00,
5632,9.50,0.00,2.00,
5633,6.25,0.00,2.00,
5634,320.75,807.00,0.39,
5635,26.00,1.00,2.00,
5636,25.50,1.00,2.00,
5637,13.00,0.00,2.00,
5638,11.75,0.00,2.00,
5639,8.25,0.00,2.00,
5640,355.00,781.00,0.44,
5641,371.75,750.00,0.50,
5642,325.50,778.00,0.44,
5643,114.00,19.00,1.96,
5644,11.75,0.00,2.00,
5645,16.25,1.00,2.00,
5646,93.50,5.00,1.99,
5647,399.50,784.00,0.43,
5648,325.25,769.00,0.46,
5649,332.75,808.00,0.38,
5650,300.50,807.00,0.39,
5651,323.00,822.00,0.36,
5652,39.00,2.00,2.00,
5653,4.00,0.00,2.00,
5654,18.50,0.00,2.00,
5655,6.25,0.00,2.00,
5656,21.00,1.00,2.00,
5657,279.00,787.00,0.43,
5658,448.50,784.00,0.43,
5659,29.00,1.00,2.00,
5660,9.75,0.00,2.00,
5661,7.00,0.00,2.00,
5662,341.50,826.00,0.35,
5663,33.25,3.00,1.99,
5664,17.75,0.00,2.00,
5665,331.75,801.00,0.40,
5666,329.75,821.00,0.36,
5667,414.50,703.00,0.59,
5668,43.50,3.00,1.99,
5669,2.50,0.00,2.00,
5670,13.25,0.00,2.00,
5671,24.25,1.00,2.00,
5672,352.50,828.00,0.34,
5673,391.75,784.00,0.43,
5674,20.50,0.00,2.00,
5675,340.75,793.00,0.41,
5676,12.25,1.00,2.00,
5677,400.50,814.00,0.37,
5678,13.50,0.00,2.00,
5679,322.25,829.00,0.34,
5680,268.25,765.00,0.47,
5681,7.50,0.00,2.00,
5682,10.75,0.00,2.00,
5683,309.75,825.00,0.35,
5684,48.75,1.00,2.00,
5685,1.75,0.00,2.00,
5686,9.00,0.00,2.00,
5687,9.00,0.00,2.00,
5688,267.75,804.00,0.39,
5689,6.00,0.00,2.00,
5690,5.75,0.00,2.00,
5691,32.00,2.00,2.00,
5692,344.00,751.00,0.50,
5693,55.50,4.00,1.99,
5694,29.25,3.00,1.99,
5695,379.25,771.00,0.46,
5696,1.25,0.00,2.00,
5697,285.50,798.00,0.40,
5698,280.25,792.00,0.42,
5699,13.50,1.00,2.00,
5700,14.25,0.00,2.00,
5701,9.50,0.00,2.00,
5702,275.50,810.00,0.38,
5703,343.00,772.00,0.46,
5704,347.25,800.00,0.40,
5705,4.75,0.00,2.00,
5706,7.25,0.00,2.00,
5707,349.00,817.00,0.37,
5708,16.50,2.00,2.00,
5709,305.25,804.00,0.39,
5710,323.00,799.00,0.40,
5711,273.25,822.00,0.36,
5712,351.25,798.00,0.40,
5713,400.50,818.00,0.36,
5714,5.75,0.00,2.00,
5715,336.25,771.00,0.46,
5716,6.00,0.00,2.00,
5717,11.25,0.00,2.00,
5718,4.50,0.00,2.00,
5719,287.00,802.00,0.40,
5720,342.25,819.00,0.36,
5721,9.50,0.00,2.00,
5722,18.25,0.00,2.00,
5723,310.25,795.00,0.41,
5724,298.75,762.00,0.48,
5725,420.00,736.00,0.53,
5726,21.75,0.00,2.00,
5727,16.00,0.00,2.00,
5728,33.75,1.00,2.00,
5729,410.25,744.00,0.51,
5730,340.50,765.00,0.47,
5731,268.50,775.00,0.45,
5732,8.75,0.00,2.00,
5733,312.00,771.00,0.46,
5734,12.75,0.00,2.00,
5735,15.75,1.00,2.00,
5736,295.50,755.00,0.49,
5737,11.50,0.00,2.00,
5738,40.00,5.00,1.99,
5739,282.00,781.00,0.44,
5740,5.50,0.00,2.00,
5741,3.00,0.00,2.00,
5742,334.25,847.00,0.31,
5743,3.50,0.00,2.00,
5744,20.50,3.00,1.99,
5745,287.50,784.00,0.43,
5746,34.50,2.00,2.00,
5747,4.50,0.00,2.00,
5748,34.75,3.00,1.99,
5749,67.75,9.00,1.98,
5750,249.00,820.00,0.36,
5751,484.25,846.00,0.31,
5752,281.75,811.00,0.38,
5753,355.25,770.00,0.46,
5754,5.50,0.00,2.00,
5755,307.25,824.00,0.35,
5756,25.00,1.00,2.00,
5757,364.00,849.00,0.30,
5758,266.50,825.00,0.35,
5759,11.75,1.00,2.00,
5760,316.50,823.00,0.35,
5761,287.50,847.00,0.31,
5762,294.50,757.00,0.49,
5763,1.50,0.00,2.00,
5764,267.25,779.00,0.44,
5765,340.75,816.00,0.37,
5766,283.75,835.00,0.33,
5767,17.75,2.00,2.00,
5768,257.25,844.00,0.31,
5769,27.25,1.00,2.00,
5770,7.25,0.00,2.00,
5771,36.25,9.00,1.98,
5772,352.00,783.00,0.43,
5773,4.00,0.00,2.00,
5774,373.50,839.00,0.32,
5775,3.75,0.00,2.00,
5776,4.50,0.00,2.00,
5777,364.50,793.00,0.41,
5778,22.25,1.00,2.00,
5779,340.00,788.00,0.42,
5780,4.50,0.00,2.00,
5781,317.50,810.00,0.38,
5782,117.75,14.00,1.97,
5783,286.00,784.00,0.43,
5784,391.50,814.00,0.37,
5785,3.75,0.00,2.00,
5786,31.75,0.00,2.00,
5787,298.00,821.00,0.36,
5788,26.50,1.00,2.00,
5789,5.50,0.00,2.00,
5790,21.00,1.00,2.00,
5791,6.75,0.00,2.00,
5792,302.50,820.00,0.36,
5793,26.75,0.00,2.00,
5794,25.00,2.00,2.00,
5795,333.00,818.00,0.36,
5796,20.25,0.00,2.00,
5797,10.00,0.00,2.00,
5798,17.75,0.00,2.00,
5799,365.75,790.00,0.42,
5800,17.50,1.00,2.00,
5801,351.75,796.00,0.41,
5802,285.00,793.00,0.41,
5803,306.75,836.00,0.33,
5804,6.25,0.00,2.00,
5805,348.75,699.00,0.60,
5806,329.75,825.00,0.35,
5807,14.50,0.00,2.00,
5808,436.75,819.00,0.36,
5809,250.00,824.00,0.35,
5810,3.00,0.00,2.00,
5811,4.50,0.00,2.00,
5812,29.00,0.00,2.00,
5813,41.50,3.00,1.99,
5814,282.25,795.00,0.41,
5815,354.00,799.00,0.40,
5816,23.00,0.00,2.00,
5817,8.50,0.00,2.00,
5818,470.50,772.00,0.46,
5819,357.00,826.00,0.35,
5820,0.75,0.00,2.00,
5821,12.00,0.00,2.00,
5822,3.00,0.00,2.00,
5823,41.00,5.00,1.99,
5824,319.00,795.00,0.41,
5825,9.50,0.00,2.00,
5826,304.00,816.00,0.37,
5827,276.75,757.00,0.49,
5828,8.25,0.00,2.00,
5829,317.00,838.00,0.32,
5830,12.25,0.00,2.00,
5831,303.25,820.00,0.36,
5832,15.75,0.00,2.00,
5833,9.50,0.00,2.00,
5834,99.50,14.00,1.97,
5835,54.75,5.00,1.99,
5836,18.00,2.00,2.00,
5837,305.50,810.00,0.38,
5838,6.00,0.00,2.00,
5839,23.25,1.00,2.00,
5840,5.50,0.00,2.00,
5841,43.25,5.00,1.99,
5842,11.25,0.00,2.00,
5843,2.25,0.00,2.00,
5844,50.00,0.00,2.00,
5845,10.75,0.00,2.00,
5846,10.00,0.00,2.00,
5847,441.25,795.00,0.41,
5848,5.50,0.00,2.00,
5849,392.50,775.00,0.45,
5850,383.25,769.00,0.46,
5851,10.50,0.00,2.00,
5852,18.75,1.00,2.00,
5853,47.25,2.00,2.00,
5854,34.00,4.00,1.99,
5855,9.00,0.00,2.00,
5856,327.50,817.00,0.37,
5857,318.00,791.00,0.42,
5858,356.25,737.00,0.53,
5859,5.50,0.00,2.00,
5860,29.50,3.00,1.99,
5861,269.50,815.00,0.37,
5862,313.75,764.00,0.47,
5863,347.25,784.00,0.43,
5864,278.00,717.00,0.57,
5865,293.25,772.00,0.46,
5866,11.75,0.00,2.00,
5867,339.25,788.00,0.42,
5868,7.75,0.00,2.00,
5869,40.00,2.00,2.00,
5870,6.00,0.00,2.00,
5871,379.25,805.00,0.39,
5872,11.50,1.00,2.00,
5873,348.25,834.00,0.33,
5874,346.25,848.00,0.30,
5875,21.25,0.00,2.00,
5876,378.75,817.00,0.37,
5877,344.00,781.00,0.44,
5878,306.25,804.00,0.39,
5879,53.75,6.00,1.99,
5880,320.75,766.00,0.47,
5881,245.50,841.00,0.32,
5882,8.25,0.00,2.00,
5883,308.50,831.00,0.34,
5884,7.75,0.00,2.00,
5885,283.75,800.00,0.40,
5886,287.50,742.00,0.52,
5887,11.50,0.00,2.00,
5888,509.75,766.00,0.47,
5889,298.00,812.00,0.38,
5890,265.25,785.00,0.43,
5891,289.00,775.00,0.45,
5892,6.25,0.00,2.00,
5893,303.00,757.00,0.49,
5894,344.75,786.00,0.43,
5895,379.50,830.00,0.34,
5896,22.25,2.00,2.00,
5897,24.00,1.00,2.00,
5898,456.00,824.00,0.35,
5899,402.25,807.00,0.39,
5900,6.25,0.00,2.00,
5901,27.75,1.00,2.00,
5902,1.25,0.00,2.00,
5903,10.75,1.00,2.00,
5904,273.00,799.00,0.40,
5905,8.25,0.00,2.00,
5906,14.50,0.00,2.00,
5907,313.50,764.00,0.47,
5908,15.75,0.00,2.00,
5909,7.00,0.00,2.00,
5910,296.25,802.00,0.40,
5911,326.25,783.00,0.43,
5912,285.25,810.00,0.38,
5913,5.75,0.00,2.00,
5914,362.75,808.00,0.38,
5915,495.25,805.00,0.39,
5916,270.50,790.00,0.42,
5917,11.75,1.00,2.00,
5918,28.50,0.00,2.00,
5919,355.25,801.00,0.40,
5920,294.00,822.00,0.36,
5921,25.00,1.00,2.00,
5922,453.25,827.00,0.35,
5923,365.00,795.00,0.41,
5924,268.50,762.00,0.48,
5925,425.00,788.00,0.42,
5926,10.00,0.00,2.00,
5927,298.50,803.00,0.39,
5928,330.25,855.00,0.29,
5929,24.00,1.00,2.00,
5930,378.00,779.00,0.44,
5931,271.00,820.00,0.36,
5932,11.00,2.00,2.00,
5933,37.00,3.00,1.99,
5934,349.50,803.00,0.39,
5935,47.25,2.00,2.00,
5936,358.75,754.00,0.49,
5937,12.25,1.00,2.00,
5938,287.75,844.00,0.31,
5939,358.00,817.00,0.37,
5940,270.75,791.00,0.42,
5941,8.00,0.00,2.00,
5942,314.50,780.00,0.44,
5943,322.00,794.00,0.41,
5944,328.00,825.00,0.35,
5945,330.50,774.00,0.45,
5946,8.75,0.00,2.00,
5947,356.50,798.00,0.40,
5948,363.25,816.00,0.37,
5949,359.50,771.00,0.46,
5950,417.75,817.00,0.37,
5951,319.75,792.00,0.42,
5952,272.00,794.00,0.41,
5953,387.50,821.00,0.36,
5954,314.75,816.00,0.37,
5955,8.50,0.00,2.00,
5956,328.25,767.00,0.47,
5957,8.25,0.00,2.00,
5958,82.00,5.00,1.99,
5959,8.25,0.00,2.00,
5960,295.00,840.00,0.32,
5961,28.25,1.00,2.00,
5962,30.75,4.00,1.99,
5963,324.75,757.00,0.49,
5964,355.75,704.00,0.59,
5965,7.25,0.00,2.00,
5966,11.00,1.00,2.00,
5967,12.75,1.00,2.00,
5968,288.00,761.00,0.48,
5969,256.75,789.00,0.42,
5970,4.00,0.00,2.00,
5971,23.25,3.00,1.99,
5972,261.75,836.00,0.33,
5973,313.00,771.00,0.46,
5974,303.50,856.00,0.29,
5975,356.50,852.00,0.30,
5976,10.50,0.00,2.00,
5977,340.25,813.00,0.37,
5978,2.50,0.00,2.00,
5979,310.00,842.00,0.32,
5980,2.25,0.00,2.00,
5981,3.75,0.00,2.00,
5982,16.50,1.00,2.00,
5983,344.00,771.00,0.46,
5984,8.00,0.00,2.00,
5985,40.50,2.00,2.00,
5986,2.75,0.00,2.00,
5987,330.75,743.00,0.51,
5988,11.75,0.00,2.00,
5989,6.00,0.00,2.00,
5990,368.25,770.00,0.46,
5991,357.00,845.00,0.31,
5992,31.25,1.00,2.00,
5993,13.00,0.00,2.00,
5994,18.50,3.00,1.99,
5995,5.75,0.00,2.00,
5996,3.00,0.00,2.00,
5997,1.75,0.00,2.00,
5998,24.25,2.00,2.00,
5999,397.75,743.00,0.51,
6000,386.00,779.00,0.44,
6001,23.25,1.00,2.00,
6002,480.25,787.00,0.43,
6003,2.50,0.00,2.00,
6004,370.50,797.00,0.41,
6005,321.75,798.00,0.40,
6006,19.50,2.00,2.00,
6007,275.25,835.00,0.33,
6008,6.50,0.00,2.00,
6009,11.75,0.00,2.00,
6010,365.75,819.00,0.36,
6011,275.75,814.00,0.37,
6012,20.25,0.00,2.00,
6013,28.50,0.00,2.00,
6014,8.25,0.00,2.00,
6015,43.25,1.00,2.00,
6016,7.75,1.00,2.00,
6017,313.00,813.00,0.37,
6018,57.00,2.00,2.00,
6019,275.25,841.00,0.32,
6020,229.75,823.00,0.35,
6021,21.50,0.00,2.00,
6022,255.75,804.00,0.39,
6023,306.50,788.00,0.42,
6024,287.00,818.00,0.36,
6025,48.50,4.00,1.99,
6026,341.00,825.00,0.35,
6027,254.75,768.00,0.46,
6028,39.50,3.00,1.99,
6029,442.00,803.00,0.39,
6030,327.00,797.00,0.41,
6031,1.50,0.00,2.00,
6032,418.25,774.00,0.45,
6033,321.00,756.00,0.49,
6034,4.25,0.00,2.00,
6035,332.00,794.00,0.41,
6036,301.75,770.00,0.46,
6037,1.50,0.00,2.00,
6038,7.75,0.00,2.00,
6039,12.00,0.00,2.00,
6040,330.50,853.00,0.29,
6041,254.75,763.00,0.47,
6042,29.25,5.00,1.99,
6043,20.75,1.00,2.00,
6044,25.00,2.00,2.00,
6045,319.00,764.00,0.47,
6046,364.25,756.00,0.49,
6047,52.25,4.00,1.99,
6048,318.00,808.00,0.38,
6049,284.25,793.00,0.41,
6050,14.50,0.00,2.00,
6051,12.00,0.00,2.00,
6052,21.25,0.00,2.00,
6053,16.00,1.00,2.00,
6054,302.00,783.00,0.43,
6055,367.75,801.00,0.40,
6056,0.75,0.00,2.00,
6057,52.50,6.00,1.99,
6058,363.75,792.00,0.42,
6059,9.00,0.00,2.00,
6060,10.00,0.00,2.00,
6061,34.00,1.00,2.00,
6062,9.25,0.00,2.00,
6063,308.75,767.00,0.47,
6064,22.00,1.00,2.00,
6065,318.25,775.00,0.45,
6066,5.25,0.00,2.00,
6067,7.00,0.00,2.00,
6068,336.00,784.00,0.43,
6069,17.25,0.00,2.00,
6070,373.50,800.00,0.40,
6071,6.75,0.00,2.00,
6072,19.50,1.00,2.00,
6073,10.00,0.00,2.00,
6074,16.50,0.00,2.00,
6075,9.75,0.00,2.00,
6076,344.75,835.00,0.33,
6077,316.50,734.00,0.53,
6078,330.75,810.00,0.38,
6079,14.50,0.00,2.00,
6080,3.00,0.00,2.00,
6081,342.25,788.00,0.42,
6082,308.50,813.00,0.37,
6083,11.50,0.00,2.00,
6084,261.75,765.00,0.47,
6085,6.50,0.00,2.00,
6086,356.00,818.00,0.36,
6087,14.25,1.00,2.00,
6088,321.75,787.00,0.43,
6089,19.50,0.00,2.00,
6090,15.25,0.00,2.00,
6091,11.25,0.00,2.00,
6092,6.50,0.00,2.00,
6093,3.00,0.00,2.00,
6094,352.75,830.00,0.34,
6095,358.25,809.00,0.38,
6096,226.25,823.00,0.35,
6097,60.00,4.00,1.99,
6098,343.25,829.00,0.34,
6099,20.25,1.00,2.00,
6100,324.25,766.00,0.47,
6101,460.25,749.00,0.50,
6102,341.50,764.00,0.47,
6103,14.25,1.00,2.00,
6104,3.75,0.00,2.00,
6105,42.50,5.00,1.99,
6106,411.25,773.00,0.45,
6107,306.25,762.00,0.48,
6108,332.00,787.00,0.43,
6109,265.75,790.00,0.42,
6110,22.00,2.00,2.00,
6111,13.75,1.00,2.00,
6112,279.75,802.00,0.40,
6113,28.50,3.00,1.99,
6114,368.50,786.00,0.43,
6115,3.50,0.00,2.00,
6116,1.50,0.00,2.00,
6117,1.50,0.00,2.00,
6118,311.75,831.00,0.34,
6119,9.25,0.00,2.00,
6120,297.00,775.00,0.45,
6121,274.50,791.00,0.42,
6122,4.50,0.00,2.00,
6123,267.00,823.00,0.35,
6124,7.75,1.00,2.00,
6125,11.50,0.00,2.00,
6126,375.00,826.00,0.35,
6127,303.00,813.00,0.37,
6128,16.50,0.00,2.00,
6129,365.25,812.00,0.38,
6130,274.00,848.00,0.30,
6131,343.25,791.00,0.42,
6132,3.00,0.00,2.00,
6133,4.75,0.00,2.00,
6134,9.00,0.00,2.00,
6135,16.25,0.00,2.00,
6136,17.00,0.00,2.00,
6137,20.50,0.00,2.00,
6138,33.75,2.00,2.00,
6139,13.25,0.00,2.00,
6140,18.25,0.00,2.00,
6141,377.00,822.00,0.36,
6142,19.50,0.00,2.00,
6143,419.50,752.00,0.50,
6144,43.75,3.00,1.99,
6145,5.75,0.00,2.00,
6146,305.25,807.00,0.39,
