,Duration,Epidemic,Rt
3634,431.5,835,0.33
3635,44,4,1.992
3636,12.75,1,1.998
3637,5.5,0,2
3638,405.75,820,0.36
3639,308.5,777,0.446
3640,20.5,0,2
3641,25.75,2,1.996
3642,311.5,813,0.374
3643,18.25,1,1.998
3644,35.25,4,1.992
3645,343.75,825,0.35
3646,11.25,0,2
3647,13.5,0,2
3648,311.5,794,0.412
3649,23.75,1,1.998
3650,278.75,847,0.306
3651,8.25,1,1.998
3652,318.5,825,0.35
3653,19,1,1.998
3654,9.25,0,2
3655,434,819,0.362
3656,365.75,792,0.416
3657,14.25,1,1.998
3658,21.5,1,1.998
3659,358.5,769,0.462
3660,272.5,815,0.37
3661,3.75,0,2
3662,14,0,2
3663,370,782,0.436
3664,8.25,0,2
3665,428.75,838,0.324
3666,3.25,0,2
3667,11,0,2
3668,5,0,2
3669,300.25,800,0.4
3670,5,0,2
3671,373.5,810,0.38
3672,348,815,0.37
3673,11,1,1.998
3674,14.5,0,2
3675,7,0,2
3676,87.5,4,1.992
3677,269.5,847,0.306
3678,271.5,828,0.344
3679,350,827,0.346
3680,10.5,0,2
3681,6.5,0,2
3682,345.5,787,0.426
3683,323.5,820,0.36
3684,313.75,820,0.36
3685,3.75,0,2
3686,268.25,796,0.408
3687,27,1,1.998
3688,441.5,782,0.436
3689,11.5,0,2
3690,377.75,770,0.46
3691,296,832,0.336
3692,13,0,2
3693,312.25,787,0.426
3694,12.5,0,2
3695,27.25,1,1.998
3696,15.5,1,1.998
3697,22.5,0,2
3698,320.25,823,0.354
3699,332.25,768,0.464
3700,28.5,1,1.998
3701,19,0,2
3702,8.5,0,2
3703,269.5,823,0.354
3704,121,17,1.966
3705,367.5,814,0.372
3706,7.5,0,2
3707,374.5,793,0.414
3708,2.75,0,2
3709,6.25,0,2
3710,337.75,753,0.494
3711,20.25,1,1.998
3712,328.5,769,0.462
3713,49.75,3,1.994
3714,341.75,835,0.33
3715,330,779,0.442
3716,388,768,0.464
3717,466.5,792,0.416
3718,5.5,0,2
3719,18.25,1,1.998
3720,5.25,0,2
3721,10,0,2
3722,14,0,2
3723,331,743,0.514
3724,3.75,0,2
3725,350.5,805,0.39
3726,14.5,1,1.998
3727,267.25,838,0.324
3728,21,1,1.998
3729,288.75,805,0.39
3730,308.5,801,0.398
3731,115.75,9,1.982
3732,24.75,2,1.996
3733,258.5,787,0.426
3734,386.75,820,0.36
3735,286.5,835,0.33
3736,328.5,796,0.408
3737,256.75,772,0.456
3738,2.25,0,2
3739,44.25,1,1.998
3740,6,0,2
3741,9.75,0,2
3742,507.25,775,0.45
3743,29.25,1,1.998
3744,284,813,0.374
3745,1.25,0,2
3746,5.25,0,2
3747,311.5,769,0.462
3748,9,0,2
3749,11.25,0,2
3750,40.25,1,1.998
3751,21.5,0,2
3752,37,1,1.998
3753,12,0,2
3754,277.75,835,0.33
3755,378.25,817,0.366
3756,319,786,0.428
3757,4.25,0,2
3758,10.5,0,2
3759,285.75,825,0.35
3760,12.75,0,2
3761,24,0,2
3762,4.5,0,2
3763,6.75,0,2
3764,23.75,1,1.998
3765,271.25,831,0.338
3766,329.75,786,0.428
3767,253.5,801,0.398
3768,310.75,809,0.382
3769,394,818,0.364
3770,27.75,2,1.996
3771,24.25,3,1.994
3772,21.5,0,2
3773,10.25,0,2
3774,3.25,0,2
3775,42,4,1.992
3776,318.75,799,0.402
3777,298.75,807,0.386
3778,19.75,2,1.996
3779,353,779,0.442
3780,322.5,777,0.446
3781,287,823,0.354
3782,8.5,0,2
3783,23.75,0,2
3784,2,0,2
3785,327.25,826,0.348
3786,294.75,799,0.402
3787,299,740,0.52
3788,64.25,5,1.99
3789,3.5,0,2
3790,334.75,807,0.386
3791,4,0,2
3792,290.5,788,0.424
3793,311.75,840,0.32
3794,3.75,0,2
3795,14.5,0,2
3796,32.25,1,1.998
3797,282,820,0.36
3798,61,6,1.988
3799,8.75,0,2
3800,14.25,0,2
3801,33,1,1.998
3802,300.75,754,0.492
3803,341.5,791,0.418
3804,324.5,749,0.502
3805,27.5,2,1.996
3806,289.5,723,0.554
3807,340.75,815,0.37
3808,462,813,0.374
3809,340.25,828,0.344
3810,341.75,726,0.548
3811,298.25,838,0.324
3812,336,795,0.41
3813,6,0,2
3814,17.5,0,2
3815,8.5,0,2
3816,25.5,1,1.998
3817,3.5,0,2
3818,17,0,2
3819,18.25,0,2
3820,373.25,825,0.35
3821,280.5,817,0.366
3822,5.25,0,2
3823,371.5,766,0.468
3824,9.5,0,2
3825,12,0,2
3826,477.75,727,0.546
3827,385,830,0.34
3828,379,821,0.358
3829,22.5,0,2
3830,9.75,0,2
3831,313.5,724,0.552
3832,333.75,753,0.494
3833,3.25,0,2
3834,43.25,1,1.998
3835,333,743,0.514
3836,420,757,0.486
3837,283,786,0.428
3838,10.25,0,2
3839,294.75,790,0.42
3840,8.5,0,2
3841,355,816,0.368
3842,306.75,789,0.422
3843,2.5,0,2
3844,395,798,0.404
3845,24.25,1,1.998
3846,412.5,777,0.446
3847,12.75,0,2
3848,337,817,0.366
3849,4,0,2
3850,17.25,0,2
3851,29,1,1.998
3852,353.75,808,0.384
3853,2,0,2
3854,20.75,1,1.998
3855,395.75,790,0.42
3856,30.75,2,1.996
3857,413.75,742,0.516
3858,15,0,2
3859,335,820,0.36
3860,17,2,1.996
3861,19.75,0,2
3862,3.75,0,2
3863,6.25,0,2
3864,270,787,0.426
3865,59.5,4,1.992
3866,11,0,2
3867,276.5,802,0.396
3868,344.5,792,0.416
3869,15.25,0,2
3870,19,1,1.998
3871,13,0,2
3872,337.25,841,0.318
3873,303.25,802,0.396
3874,2,0,2
3875,333.75,776,0.448
3876,3.25,0,2
3877,4.75,0,2
3878,317.75,778,0.444
3879,265,714,0.572
3880,19,0,2
3881,278.75,758,0.484
3882,335,801,0.398
3883,47.5,2,1.996
3884,3.75,0,2
3885,14,0,2
3886,315.25,791,0.418
3887,11.5,0,2
3888,324.5,798,0.404
3889,52.5,7,1.986
3890,24.25,0,2
3891,350.75,800,0.4
3892,28.25,2,1.996
3893,326,813,0.374
3894,37.75,2,1.996
3895,60.75,3,1.994
3896,61.5,6,1.988
3897,32,1,1.998
3898,315.25,808,0.384
3899,18.75,0,2
3900,393.25,765,0.47
3901,358.5,761,0.478
3902,330.5,765,0.47
3903,300,826,0.348
3904,1.25,0,2
3905,328.75,762,0.476
3906,8.75,0,2
3907,359.75,830,0.34
3908,4,0,2
3909,10.25,1,1.998
3910,26,6,1.988
3911,350.25,742,0.516
3912,16,0,2
3913,15.75,0,2
3914,10.75,0,2
3915,271.25,818,0.364
3916,332.75,767,0.466
3917,13,1,1.998
3918,489.25,787,0.426
3919,19.25,0,2
3920,441.5,808,0.384
3921,3.25,0,2
3922,15,0,2
3923,307.75,842,0.316
3924,13.5,0,2
3925,318.75,799,0.402
3926,279.75,836,0.328
3927,52.75,2,1.996
3928,406.75,822,0.356
3929,359,815,0.37
3930,20.5,1,1.998
3931,20.25,0,2
3932,30.5,2,1.996
3933,450.5,828,0.344
3934,1.5,0,2
3935,319.5,817,0.366
3936,330.75,798,0.404
3937,331.75,769,0.462
3938,329.75,830,0.34
3939,1.75,0,2
3940,16,0,2
3941,13,1,1.998
3942,16,1,1.998
3943,393.75,753,0.494
3944,357.5,826,0.348
3945,314.25,779,0.442
3946,409.75,825,0.35
3947,23.25,0,2
3948,17,0,2
3949,30.5,1,1.998
3950,15.25,1,1.998
3951,298.75,831,0.338
3952,21.75,1,1.998
3953,5.25,0,2
3954,10.75,0,2
3955,273.75,799,0.402
3956,5.75,0,2
3957,278.75,817,0.366
3958,5.5,0,2
3959,362,832,0.336
3960,5,0,2
3961,8.25,0,2
3962,403,732,0.536
3963,54.75,11,1.978
3964,11,0,2
3965,359.5,789,0.422
3966,17,0,2
3967,4.25,0,2
3968,17.25,0,2
3969,388.5,864,0.272
3970,513,765,0.47
3971,349.5,748,0.504
3972,14,0,2
3973,2.5,0,2
3974,2.75,0,2
3975,330.5,759,0.482
3976,283.25,783,0.434
3977,290.25,760,0.48
3978,401.5,824,0.352
3979,290,774,0.452
3980,15,0,2
3981,4,0,2
3982,342,773,0.454
3983,8.75,0,2
3984,338.75,778,0.444
3985,14,0,2
3986,8.5,0,2
3987,347.25,750,0.5
3988,2,0,2
3989,394.5,775,0.45
3990,341.5,801,0.398
3991,282.5,818,0.364
3992,431,770,0.46
3993,326.5,828,0.344
3994,296.5,753,0.494
3995,252,777,0.446
3996,7.5,1,1.998
3997,318.25,776,0.448
3998,350,773,0.454
3999,356.5,758,0.484
4000,355.5,799,0.402
4001,24.25,1,1.998
4002,366,829,0.342
4003,40,2,1.996
4004,130.5,7,1.986
4005,274.25,784,0.432
4006,347,767,0.466
4007,310,820,0.36
4008,275.5,819,0.362
4009,14.5,0,2
4010,8.5,0,2
4011,13.25,0,2
4012,479.75,778,0.444
4013,323.5,769,0.462
4014,6.75,0,2
4015,17,0,2
4016,23.25,0,2
4017,12,0,2
4018,310.75,804,0.392
4019,47,5,1.99
4020,385.75,805,0.39
4021,350.25,794,0.412
4022,339,767,0.466
4023,11.75,0,2
4024,306.5,811,0.378
4025,12.75,1,1.998
4026,318.75,810,0.38
4027,339.75,796,0.408
4028,55,2,1.996
4029,337.75,790,0.42
4030,282,840,0.32
4031,5.75,0,2
4032,28.25,1,1.998
4033,15,0,2
4034,302.75,801,0.398
4035,311.5,816,0.368
4036,375.75,755,0.49
4037,3,0,2
4038,12,1,1.998
4039,363.75,791,0.418
4040,10,0,2
4041,311.25,699,0.602
4042,305.25,810,0.38
4043,253.75,798,0.404
4044,16.25,1,1.998
4045,305,843,0.314
4046,6.5,0,2
4047,472.25,819,0.362
4048,333.5,797,0.406
4049,18,0,2
4050,318.75,828,0.344
4051,22.75,2,1.996
4052,321,845,0.31
4053,10.5,0,2
4054,10.5,1,1.998
4055,4.25,0,2
4056,34.25,0,2
4057,346,765,0.47
4058,323.75,768,0.464
4059,298.5,780,0.44
4060,4.5,0,2
4061,303.25,796,0.408
4062,4.5,0,2
4063,308.25,738,0.524
4064,388.75,775,0.45
4065,29.25,2,1.996
4066,315.5,778,0.444
4067,343.25,774,0.452
4068,401,830,0.34
4069,33,3,1.994
4070,2.25,0,2
4071,285.5,808,0.384
4072,380.5,815,0.37
4073,337.75,832,0.336
4074,304,849,0.302
4075,337.75,801,0.398
4076,341.5,808,0.384
4077,361.75,805,0.39
4078,271.75,774,0.452
4079,8.75,0,2
4080,18.5,0,2
4081,8,0,2
4082,17.5,0,2
4083,265.75,804,0.392
4084,8.25,0,2
4085,3.5,0,2
4086,6.25,0,2
4087,12.25,0,2
4088,14.25,0,2
4089,12.5,0,2
4090,320.5,787,0.426
4091,10.25,0,2
4092,376.75,801,0.398
4093,286.25,699,0.602
4094,298.5,797,0.406
4095,278.75,828,0.344
4096,34,2,1.996
4097,2.75,0,2
4098,12.5,1,1.998
4099,5.25,0,2
4100,139,16,1.968
4101,339.25,769,0.462
4102,477,779,0.442
4103,306.25,821,0.358
4104,393.5,713,0.574
4105,8.75,0,2
4106,12.5,1,1.998
4107,425,811,0.378
4108,364.5,815,0.37
4109,279.75,768,0.464
4110,300,824,0.352
4111,54.5,4,1.992
4112,313,787,0.426
4113,324.25,762,0.476
4114,325.25,842,0.316
4115,337.5,787,0.426
4116,395,790,0.42
4117,416,781,0.438
4118,362.25,770,0.46
4119,5.25,0,2
4120,18.25,0,2
4121,339.75,762,0.476
4122,14,0,2
4123,13.25,0,2
4124,9.75,0,2
4125,13.25,0,2
4126,362.75,782,0.436
4127,398.25,825,0.35
4128,318,829,0.342
4129,3.25,0,2
4130,291.5,785,0.43
4131,283.75,775,0.45
4132,22.5,0,2
4133,5.75,0,2
4134,304.25,807,0.386
4135,357.75,769,0.462
4136,241.5,792,0.416
4137,16,1,1.998
4138,11,0,2
4139,29.25,1,1.998
4140,12.5,0,2
4141,344.25,842,0.316
4142,4.75,0,2
4143,14.5,0,2
4144,12.5,0,2
4145,19.25,0,2
4146,469.25,785,0.43
4147,373.25,803,0.394
4148,345.5,825,0.35
4149,264.25,757,0.486
4150,253.75,799,0.402
4151,8.75,0,2
4152,12.5,0,2
4153,353.75,804,0.392
4154,14.5,0,2
4155,344.25,784,0.432
4156,235.75,796,0.408
4157,331,823,0.354
4158,12.5,0,2
4159,33.75,5,1.99
4160,293,772,0.456
4161,8.25,0,2
4162,368,773,0.454
4163,463,766,0.468
4164,26,0,2
4165,35.5,4,1.992
4166,38,0,2
4167,6.25,0,2
4168,11,0,2
4169,19.75,0,2
4170,25.25,3,1.994
4171,312,840,0.32
4172,9,0,2
4173,272.75,840,0.32
4174,457.5,767,0.466
4175,37.75,0,2
4176,13,0,2
4177,5.5,1,1.998
4178,307.25,797,0.406
4179,379,790,0.42
4180,26,0,2
4181,433.5,818,0.364
4182,28.5,1,1.998
4183,306.25,748,0.504
4184,296.5,746,0.508
4185,303.5,738,0.524
4186,24.25,0,2
4187,8,0,2
4188,19.25,0,2
4189,3.25,0,2
4190,291.75,784,0.432
4191,3.5,0,2
4192,1.5,0,2
4193,39,3,1.994
4194,369.25,826,0.348
4195,353,829,0.342
4196,33.25,1,1.998
4197,5.25,0,2
4198,357.5,770,0.46
4199,4,0,2
4200,367.25,797,0.406
4201,12.75,0,2
4202,6,0,2
4203,8.25,0,2
4204,46.75,1,1.998
4205,311.5,823,0.354
4206,290.25,824,0.352
4207,350.5,781,0.438
4208,324,808,0.384
4209,359.75,836,0.328
4210,382.25,821,0.358
4211,8.75,0,2
4212,331.25,818,0.364
4213,24.75,2,1.996
4214,2,0,2
4215,11.5,0,2
4216,6.5,1,1.998
4217,367,820,0.36
4218,66.25,6,1.988
4219,313,804,0.392
4220,353,769,0.462
4221,365,836,0.328
4222,9.5,0,2
4223,21.25,0,2
4224,11.25,1,1.998
4225,510.75,784,0.432
4226,15.75,1,1.998
4227,458.5,801,0.398
4228,60,8,1.984
4229,295,753,0.494
4230,13,0,2
4231,25.5,2,1.996
4232,344,783,0.434
4233,303.5,766,0.468
4234,282,778,0.444
4235,276.5,829,0.342
4236,5.25,0,2
4237,268.75,840,0.32
4238,312.25,750,0.5
4239,7.75,0,2
4240,58.5,4,1.992
4241,53.75,7,1.986
4242,24.25,1,1.998
4243,309.5,781,0.438
4244,351.25,782,0.436
4245,14.5,0,2
4246,277,764,0.472
4247,22.25,1,1.998
4248,293,808,0.384
4249,322,787,0.426
4250,4,0,2
4251,38.25,2,1.996
4252,315.5,753,0.494
4253,300,782,0.436
4254,3.5,0,2
4255,444,784,0.432
4256,16.25,0,2
4257,409,799,0.402
4258,308.75,742,0.516
4259,24.5,3,1.994
4260,307.5,801,0.398
4261,18.25,0,2
4262,22.25,1,1.998
4263,3,0,2
4264,9.25,0,2
4265,15.25,0,2
4266,39.75,1,1.998
4267,7,0,2
4268,16.5,1,1.998
4269,7.5,0,2
4270,295.5,813,0.374
4271,55.25,8,1.984
4272,313.5,794,0.412
4273,37.5,4,1.992
4274,16,0,2
4275,264.25,794,0.412
4276,15,0,2
4277,312.25,767,0.466
4278,321.75,764,0.472
4279,20.75,1,1.998
4280,409.5,813,0.374
4281,53.5,4,1.992
4282,12,0,2
4283,21.25,0,2
4284,5.75,0,2
4285,25.25,2,1.996
4286,15.25,0,2
4287,462,777,0.446
4288,21.75,0,2
4289,311,766,0.468
4290,31.5,2,1.996
4291,5.25,0,2
4292,326.5,780,0.44
4293,15.25,0,2
4294,3,0,2
4295,36.25,2,1.996
4296,1,0,2
4297,1.5,0,2
4298,21.25,0,2
4299,4.5,0,2
4300,27.5,0,2
4301,1,0,2
4302,14.25,0,2
4303,10.25,0,2
4304,28.25,0,2
4305,268.25,754,0.492
4306,32.5,1,1.998
4307,23.5,0,2
4308,6.5,0,2
4309,250,838,0.324
4310,26.5,1,1.998
4311,393.25,809,0.382
4312,12,0,2
4313,17.25,0,2
4314,234.75,790,0.42
4315,7.25,0,2
4316,26.25,1,1.998
4317,43.25,2,1.996
4318,6.25,0,2
4319,2,0,2
4320,264.75,844,0.312
4321,15.75,0,2
4322,12.5,0,2
4323,334.25,801,0.398
4324,12.25,0,2
4325,2.25,0,2
4326,282,808,0.384
4327,330.5,806,0.388
4328,22.75,0,2
4329,352,826,0.348
4330,44,2,1.996
4331,60.75,6,1.988
4332,17.5,1,1.998
4333,10.75,0,2
4334,317,797,0.406
4335,27,1,1.998
4336,29.25,0,2
4337,342.75,799,0.402
4338,0.5,0,2
4339,400,802,0.396
4340,24.25,1,1.998
4341,17.25,0,2
4342,19.25,0,2
4343,340.75,788,0.424
4344,289,783,0.434
4345,348.25,753,0.494
4346,1.5,0,2
4347,5.75,0,2
4348,34.75,2,1.996
4349,369.25,827,0.346
4350,38.25,2,1.996
4351,79.5,7,1.986
4352,348,787,0.426
4353,40.5,3,1.994
4354,325,797,0.406
4355,358.5,819,0.362
4356,397.75,796,0.408
4357,39.5,5,1.99
4358,23.5,1,1.998
4359,17.25,0,2
4360,359,779,0.442
4361,9.75,0,2
4362,303.75,754,0.492
4363,19,0,2
4364,6.25,0,2
4365,418.5,812,0.376
4366,70.25,5,1.99
4367,1.5,0,2
4368,7,0,2
4369,26,1,1.998
4370,287.25,782,0.436
4371,314.75,764,0.472
4372,423.75,765,0.47
4373,405.5,765,0.47
4374,1.75,0,2
4375,4.25,0,2
4376,337.75,817,0.366
4377,31.25,3,1.994
4378,387.75,792,0.416
4379,3.75,0,2
4380,259.5,805,0.39
4381,58.5,7,1.986
4382,6.75,0,2
4383,3.25,1,1.998
4384,321.25,796,0.408
4385,340.5,764,0.472
4386,278.5,781,0.438
4387,9,2,1.996
4388,359,780,0.44
4389,278,746,0.508
4390,4.25,0,2
4391,4,0,2
4392,14.5,0,2
4393,368,761,0.478
4394,2.5,0,2
4395,408.75,804,0.392
4396,17,0,2
4397,23,0,2
4398,262.25,830,0.34
4399,362.25,810,0.38
4400,297.25,830,0.34
4401,33,2,1.996
4402,360.25,754,0.492
4403,277,784,0.432
4404,395.25,828,0.344
4405,28.25,0,2
4406,385,764,0.472
4407,334.5,794,0.412
4408,4,0,2
4409,355.5,779,0.442
4410,8.75,0,2
4411,11.5,0,2
4412,16.5,1,1.998
4413,6.25,0,2
4414,275.75,802,0.396
4415,355,854,0.292
4416,267.5,846,0.308
4417,347.25,827,0.346
4418,44.25,3,1.994
4419,371.25,805,0.39
4420,19.75,0,2
4421,364.5,780,0.44
4422,17.75,0,2
4423,313.5,828,0.344
4424,370.75,802,0.396
4425,40.5,2,1.996
4426,313.25,757,0.486
4427,317.5,786,0.428
4428,19.25,0,2
4429,14.25,0,2
4430,14.25,2,1.996
4431,310.75,800,0.4
4432,2,0,2
4433,300.25,800,0.4
4434,3.25,0,2
4435,398.75,805,0.39
4436,339.5,786,0.428
4437,3.5,0,2
4438,284.75,844,0.312
4439,358.25,813,0.374
4440,75.25,12,1.976
4441,303.75,822,0.356
4442,347.25,795,0.41
4443,13,0,2
4444,22,0,2
4445,25,1,1.998
4446,118.5,10,1.98
4447,7.75,0,2
4448,4,0,2
4449,360.25,739,0.522
4450,21.25,1,1.998
4451,359.75,845,0.31
4452,366,821,0.358
4453,366,805,0.39
4454,15.75,0,2
4455,7.75,0,2
4456,306.75,753,0.494
4457,408.25,762,0.476
4458,274.25,771,0.458
4459,371,746,0.508
4460,315,790,0.42
4461,6.25,0,2
4462,35.75,3,1.994
4463,15.75,0,2
4464,15.25,0,2
4465,12,0,2
4466,282.25,839,0.322
4467,276.25,742,0.516
4468,307.25,775,0.45
4469,325.75,807,0.386
4470,56.25,3,1.994
4471,335.5,756,0.488
4472,10,0,2
4473,32,0,2
4474,241,804,0.392
4475,1.75,0,2
4476,7.25,0,2
4477,23.5,1,1.998
4478,7,0,2
4479,349.75,800,0.4
4480,6,0,2
4481,3.25,0,2
4482,430.25,814,0.372
4483,9,0,2
4484,292.25,792,0.416
4485,30.25,0,2
4486,34.75,1,1.998
4487,31.5,2,1.996
4488,284.5,801,0.398
4489,340,810,0.38
4490,303.25,818,0.364
4491,21.5,0,2
4492,313.75,796,0.408
4493,20.25,1,1.998
4494,73,9,1.982
4495,293.25,777,0.446
4496,7,1,1.998
4497,11.25,0,2
4498,352.75,764,0.472
4499,12.5,0,2
4500,318.5,816,0.368
4501,6.5,0,2
4502,18.25,0,2
4503,14.25,0,2
4504,329.25,767,0.466
4505,44.75,2,1.996
4506,377.75,778,0.444
4507,8.5,0,2
4508,8.75,0,2
4509,373.25,818,0.364
4510,16.25,0,2
4511,400.25,801,0.398
4512,302.75,769,0.462
4513,11,0,2
4514,341,812,0.376
4515,280.5,784,0.432
4516,8.75,0,2
4517,1.75,0,2
4518,334.25,839,0.322
4519,339,772,0.456
4520,289,776,0.448
4521,8.75,0,2
4522,7.25,0,2
4523,10.5,0,2
4524,337,797,0.406
4525,373.25,758,0.484
4526,338,812,0.376
4527,4,0,2
4528,2,0,2
4529,32,0,2
4530,20.5,3,1.994
4531,21.5,2,1.996
4532,21,2,1.996
4533,307.25,766,0.468
4534,356.75,766,0.468
4535,279.25,796,0.408
4536,14.25,0,2
4537,5.75,0,2
4538,338.25,782,0.436
4539,6.5,0,2
4540,327.75,833,0.334
4541,40.75,1,1.998
4542,329.5,846,0.308
4543,4.75,0,2
4544,5.25,0,2
4545,11.5,1,1.998
4546,335.25,793,0.414
4547,36.75,0,2
4548,6.5,0,2
4549,13,0,2
4550,312.5,829,0.342
4551,0.75,0,2
4552,254.5,803,0.394
4553,1.75,0,2
4554,306.25,801,0.398
4555,6.5,0,2
4556,325,822,0.356
4557,298,812,0.376
4558,7.25,0,2
4559,12,2,1.996
4560,6,0,2
4561,15.25,1,1.998
4562,11,0,2
4563,18,0,2
4564,17,1,1.998
4565,17,0,2
4566,5.25,0,2
4567,235.5,799,0.402
4568,1.5,0,2
4569,1.25,0,2
4570,8.5,0,2
4571,21.5,1,1.998
4572,410.75,769,0.462
4573,21,0,2
4574,11.5,0,2
4575,5,0,2
4576,8.25,0,2
4577,5.5,0,2
4578,280,778,0.444
4579,286.5,805,0.39
4580,363.75,804,0.392
4581,341,814,0.372
4582,13,1,1.998
4583,1.75,0,2
4584,22.25,0,2
4585,294.75,766,0.468
4586,40.5,2,1.996
4587,8,0,2
4588,353,809,0.382
4589,5,0,2
4590,372.5,781,0.438
4591,17.5,0,2
4592,348,818,0.364
4593,401.75,808,0.384
4594,10.75,0,2
4595,292.75,817,0.366
4596,13.75,0,2
4597,319,798,0.404
4598,91,11,1.978
4599,326.75,740,0.52
4600,418.5,819,0.362
4601,14.5,0,2
4602,313,783,0.434
4603,355.5,850,0.3
4604,29.25,0,2
4605,7.25,0,2
4606,11.25,0,2
4607,16.75,0,2
4608,321,806,0.388
4609,311.25,777,0.446
4610,387.5,775,0.45
4611,4.75,0,2
4612,249.75,834,0.332
4613,390.5,846,0.308
4614,12,0,2
4615,23.5,0,2
4616,357.75,809,0.382
4617,11.5,0,2
4618,8.5,0,2
4619,297.5,793,0.414
4620,7.25,0,2
4621,8,0,2
4622,475.25,805,0.39
4623,18.5,0,2
4624,269.5,758,0.484
4625,256,750,0.5
4626,10.5,0,2
4627,293.25,804,0.392
4628,348.5,819,0.362
4629,26.5,2,1.996
4630,334,798,0.404
4631,20.5,0,2
4632,15,0,2
4633,3.25,0,2
4634,5,0,2
4635,3.75,0,2
4636,22,0,2
4637,6.75,0,2
4638,370.5,816,0.368
4639,21.25,3,1.994
4640,331.5,824,0.352
4641,314.25,818,0.364
4642,19.25,0,2
4643,317.75,752,0.496
4644,403,831,0.338
4645,323,730,0.54
4646,40.25,0,2
4647,26,0,2
4648,343.75,752,0.496
4649,313.5,795,0.41
4650,368,770,0.46
4651,353.5,783,0.434
4652,40.75,3,1.994
4653,247.5,808,0.384
4654,328.75,824,0.352
4655,5,0,2
4656,3.5,0,2
4657,16,0,2
4658,321,812,0.376
4659,11.75,0,2
4660,5.5,0,2
4661,8,0,2
4662,27.75,3,1.994
4663,288.25,826,0.348
4664,324.5,820,0.36
4665,281,842,0.316
4666,33,1,1.998
4667,336.25,782,0.436
4668,4.75,0,2
4669,333.75,767,0.466
4670,9.25,0,2
4671,10,0,2
4672,271.5,734,0.532
4673,6,0,2
4674,15.5,1,1.998
4675,6.25,0,2
4676,12.75,0,2
4677,39,4,1.992
4678,24.5,1,1.998
4679,2.25,0,2
4680,5,0,2
4681,10.75,1,1.998
4682,78,8,1.984
4683,14.5,0,2
4684,332.5,781,0.438
4685,9.25,0,2
4686,292.75,807,0.386
4687,261.75,750,0.5
4688,23.75,0,2
4689,4,0,2
4690,339.25,777,0.446
4691,10.25,0,2
4692,16.75,1,1.998
4693,297.25,784,0.432
4694,9.25,0,2
4695,313.75,779,0.442
4696,362,809,0.382
4697,337.25,822,0.356
4698,69.75,4,1.992
4699,340.5,781,0.438
4700,282,808,0.384
4701,5.5,0,2
4702,26,1,1.998
4703,434,736,0.528
4704,322.75,797,0.406
4705,346.25,770,0.46
4706,398.5,821,0.358
4707,329,825,0.35
4708,334.5,807,0.386
4709,335.75,747,0.506
4710,4,0,2
4711,10.5,0,2
4712,332.5,756,0.488
4713,396.5,791,0.418
4714,17.75,1,1.998
4715,262.5,750,0.5
4716,336.25,772,0.456
4717,6.25,0,2
4718,330.5,812,0.376
4719,90.5,9,1.982
4720,43,6,1.988
4721,23,2,1.996
4722,12,0,2
4723,361.5,795,0.41
4724,18.75,1,1.998
4725,383.5,798,0.404
4726,381.5,812,0.376
4727,292.75,806,0.388
4728,6.5,0,2
4729,12,0,2
4730,321.5,826,0.348
4731,18.75,1,1.998
4732,25.5,0,2
4733,417.75,724,0.552
4734,335.25,800,0.4
4735,12.75,0,2
4736,9,0,2
4737,52.25,9,1.982
4738,8.75,0,2
4739,301.5,837,0.326
4740,336.25,816,0.368
4741,349.25,808,0.384
4742,340,788,0.424
4743,376,817,0.366
4744,380.25,766,0.468
4745,422.25,760,0.48
4746,34.5,1,1.998
4747,309.5,800,0.4
4748,349.25,770,0.46
4749,40.75,3,1.994
4750,14.5,0,2
4751,17.75,2,1.996
4752,14.75,0,2
4753,23,0,2
4754,5.75,0,2
4755,340.75,726,0.548
4756,290.25,793,0.414
4757,299.5,806,0.388
4758,398,771,0.458
4759,43.25,3,1.994
4760,3,0,2
4761,294.25,834,0.332
4762,8.25,0,2
4763,271.25,825,0.35
4764,301.75,775,0.45
4765,318.25,821,0.358
4766,5.5,0,2
4767,479.25,799,0.402
4768,2.5,0,2
4769,332.25,820,0.36
4770,312.25,794,0.412
4771,35,3,1.994
4772,5.5,0,2
4773,4,0,2
4774,285,836,0.328
4775,327.5,797,0.406
4776,319,781,0.438
4777,325.75,825,0.35
4778,404,780,0.44
4779,23.5,2,1.996
4780,298.75,817,0.366
4781,8.75,0,2
4782,8.25,0,2
4783,317,792,0.416
4784,313.25,790,0.42
4785,444.5,824,0.352
4786,9.25,0,2
4787,284.5,796,0.408
4788,29.5,2,1.996
4789,3,0,2
4790,363.75,821,0.358
4791,345.25,811,0.378
4792,5,0,2
4793,5.75,0,2
4794,8,0,2
4795,8,0,2
4796,287.25,727,0.546
4797,13.5,0,2
4798,55.75,3,1.994
4799,268,841,0.318
4800,22.25,0,2
4801,7,1,1.998
4802,46,2,1.996
4803,6.25,0,2
4804,3,0,2
4805,273.25,837,0.326
4806,40.75,1,1.998
4807,309.25,715,0.57
4808,10.5,0,2
4809,383.75,788,0.424
4810,6.25,1,1.998
4811,2.25,0,2
4812,3.5,0,2
4813,18.75,1,1.998
4814,31.75,0,2
4815,19,0,2
4816,5.5,0,2
4817,284,791,0.418
4818,305,813,0.374
4819,266.75,795,0.41
4820,353.25,788,0.424
4821,362.25,843,0.314
4822,435,719,0.562
4823,304,792,0.416
4824,151.75,20,1.96
