r.num,Epidemic,Duration,
7588,798.00,198.00,
7589,821.00,226.50,
7590,795.00,356.00,
7591,777.00,295.50,
7592,799.00,235.50,
7593,4.00,35.00,
7594,787.00,292.00,
7595,0.00,25.50,
7596,0.00,10.50,
7597,794.00,235.00,
7598,778.00,267.50,
7599,1.00,18.50,
7600,788.00,248.50,
7601,804.00,343.00,
7602,833.00,217.00,
7603,1.00,26.00,
7604,1.00,4.50,
7605,2.00,39.50,
7606,738.00,273.50,
7607,813.00,259.00,
7608,788.00,268.00,
7609,841.00,233.50,
7610,793.00,249.50,
7611,0.00,20.00,
7612,792.00,258.50,
7613,796.00,266.00,
7614,0.00,14.50,
7615,775.00,261.00,
7616,803.00,228.00,
7617,0.00,10.50,
7618,810.00,239.00,
7619,0.00,16.50,
7620,807.00,288.00,
7621,3.00,49.50,
7622,834.00,250.00,
7623,822.00,234.50,
7624,793.00,282.50,
7625,825.00,263.50,
7626,829.00,212.50,
7627,0.00,15.50,
7628,1.00,17.00,
7629,779.00,284.00,
7630,0.00,26.00,
7631,855.00,229.00,
7632,1.00,42.00,
7633,0.00,15.00,
7634,0.00,17.00,
7635,4.00,66.00,
7636,792.00,197.50,
7637,0.00,15.50,
7638,774.00,285.50,
7639,768.00,276.00,
7640,800.00,209.00,
7641,855.00,280.00,
7642,1.00,16.50,
7643,832.00,206.50,
7644,815.00,266.50,
7645,783.00,275.50,
7646,812.00,227.50,
7647,765.00,224.50,
7648,778.00,233.50,
7649,0.00,32.00,
7650,797.00,257.50,
7651,831.00,273.00,
7652,2.00,58.00,
7653,11.00,33.00,
7654,1.00,19.00,
7655,812.00,241.50,
7656,799.00,278.50,
7657,796.00,267.50,
7658,773.00,268.00,
7659,0.00,14.00,
7660,0.00,13.50,
7661,759.00,302.00,
7662,789.00,298.50,
7663,766.00,336.50,
7664,821.00,280.00,
7665,806.00,216.50,
7666,832.00,289.50,
7667,802.00,280.50,
7668,782.00,239.00,
7669,817.00,271.50,
7670,776.00,217.50,
7671,833.00,232.00,
7672,738.00,262.50,
7673,5.00,53.00,
7674,798.00,218.50,
7675,806.00,263.00,
7676,798.00,266.50,
7677,823.00,295.00,
7678,769.00,230.00,
7679,808.00,244.50,
7680,4.00,45.50,
7681,1.00,32.50,
7682,0.00,13.00,
7683,792.00,263.50,
7684,795.00,246.00,
7685,0.00,24.50,
7686,0.00,4.50,
7687,3.00,34.50,
7688,0.00,11.50,
7689,827.00,227.50,
7690,0.00,12.50,
7691,786.00,261.00,
7692,1.00,22.00,
7693,839.00,243.00,
7694,0.00,13.50,
7695,807.00,204.50,
7696,0.00,13.50,
7697,823.00,247.50,
7698,807.00,285.50,
7699,0.00,18.00,
7700,795.00,259.00,
7701,793.00,271.00,
7702,3.00,31.50,
7703,1.00,12.00,
7704,829.00,247.50,
7705,779.00,245.50,
7706,0.00,19.00,
7707,810.00,253.50,
7708,0.00,23.00,
7709,804.00,248.50,
7710,830.00,255.50,
7711,835.00,279.50,
7712,832.00,239.00,
7713,2.00,25.00,
7714,793.00,238.50,
7715,808.00,268.00,
7716,720.00,288.00,
7717,0.00,5.00,
7718,819.00,285.00,
7719,0.00,17.00,
7720,794.00,285.50,
7721,774.00,359.50,
7722,740.00,345.50,
7723,2.00,34.50,
7724,809.00,249.00,
7725,0.00,16.00,
7726,6.00,52.00,
7727,809.00,287.50,
7728,830.00,235.00,
7729,774.00,236.00,
7730,1.00,15.50,
7731,844.00,274.00,
7732,826.00,199.50,
7733,796.00,340.50,
7734,815.00,216.00,
7735,775.00,234.00,
7736,770.00,278.50,
7737,751.00,215.50,
7738,1.00,25.50,
7739,805.00,227.00,
7740,0.00,8.00,
7741,0.00,17.00,
7742,0.00,9.00,
7743,0.00,13.50,
7744,778.00,270.50,
7745,0.00,14.00,
7746,0.00,7.00,
7747,795.00,212.00,
7748,772.00,265.00,
7749,808.00,266.00,
7750,784.00,260.50,
7751,833.00,245.00,
7752,4.00,71.50,
7753,792.00,280.00,
7754,1.00,12.00,
7755,820.00,308.50,
7756,813.00,244.00,
7757,797.00,233.00,
7758,753.00,266.00,
7759,786.00,252.00,
7760,750.00,223.00,
7761,798.00,245.00,
7762,808.00,310.50,
7763,799.00,249.00,
7764,837.00,235.00,
7765,802.00,245.50,
7766,726.00,226.50,
7767,1.00,27.50,
7768,832.00,243.00,
7769,2.00,35.00,
7770,761.00,279.00,
7771,808.00,244.00,
7772,788.00,258.50,
7773,820.00,304.00,
7774,0.00,15.00,
7775,820.00,314.00,
7776,0.00,18.00,
7777,813.00,243.50,
7778,0.00,3.50,
7779,5.00,48.00,
7780,811.00,269.50,
7781,811.00,333.00,
7782,0.00,20.00,
7783,773.00,224.00,
7784,799.00,273.00,
7785,769.00,245.00,
7786,0.00,17.50,
7787,0.00,8.00,
7788,794.00,243.00,
7789,1.00,31.00,
7790,830.00,244.00,
7791,1.00,32.50,
7792,773.00,250.50,
7793,0.00,14.00,
7794,761.00,227.00,
7795,814.00,227.00,
7796,761.00,252.50,
7797,777.00,285.50,
7798,834.00,242.00,
7799,704.00,322.00,
7800,0.00,11.50,
7801,0.00,14.50,
7802,755.00,229.50,
7803,833.00,231.50,
7804,818.00,300.50,
7805,1.00,45.00,
7806,803.00,280.00,
7807,805.00,343.00,
7808,2.00,54.50,
7809,5.00,51.50,
7810,772.00,270.50,
7811,802.00,221.50,
7812,804.00,289.50,
7813,816.00,290.50,
7814,779.00,240.00,
7815,758.00,282.50,
7816,1.00,35.00,
7817,824.00,246.00,
7818,798.00,243.50,
7819,825.00,219.00,
7820,0.00,16.50,
7821,5.00,55.00,
7822,0.00,14.50,
7823,803.00,219.50,
7824,780.00,210.50,
7825,1.00,28.00,
7826,801.00,251.50,
7827,796.00,250.50,
7828,0.00,20.00,
7829,1.00,19.00,
7830,822.00,264.50,
7831,785.00,291.50,
7832,777.00,256.50,
7833,780.00,255.50,
7834,0.00,14.50,
7835,782.00,250.00,
7836,769.00,254.50,
7837,796.00,306.50,
7838,817.00,258.00,
7839,787.00,249.00,
7840,821.00,207.00,
7841,795.00,273.50,
7842,733.00,267.50,
7843,749.00,277.00,
7844,766.00,237.50,
7845,0.00,16.50,
7846,0.00,21.00,
7847,820.00,280.50,
7848,0.00,13.50,
7849,744.00,253.00,
7850,818.00,249.50,
7851,786.00,277.00,
7852,793.00,220.00,
7853,815.00,240.50,
7854,792.00,294.50,
7855,766.00,247.00,
7856,1.00,32.50,
7857,0.00,13.00,
7858,803.00,240.00,
7859,799.00,252.50,
7860,791.00,252.50,
7861,724.00,206.00,
7862,798.00,351.50,
7863,808.00,229.50,
7864,0.00,14.50,
7865,830.00,262.50,
7866,1.00,13.00,
7867,823.00,223.00,
7868,0.00,11.00,
7869,810.00,296.50,
7870,0.00,16.00,
7871,803.00,233.50,
7872,843.00,268.50,
7873,779.00,227.00,
7874,0.00,14.50,
7875,751.00,276.50,
7876,0.00,13.00,
7877,3.00,27.50,
7878,814.00,227.50,
7879,802.00,344.50,
7880,1.00,30.00,
7881,0.00,16.50,
7882,778.00,249.50,
7883,734.00,249.50,
7884,811.00,267.50,
7885,0.00,11.00,
7886,764.00,279.00,
7887,0.00,26.50,
7888,778.00,231.00,
7889,1.00,18.00,
7890,802.00,269.00,
7891,803.00,227.50,
7892,0.00,9.00,
7893,779.00,211.00,
7894,808.00,363.00,
7895,811.00,218.50,
7896,756.00,292.00,
7897,777.00,232.00,
7898,764.00,202.50,
7899,0.00,29.50,
7900,1.00,31.00,
7901,784.00,266.50,
7902,0.00,29.50,
7903,816.00,219.50,
7904,816.00,231.50,
7905,1.00,21.50,
7906,858.00,229.00,
7907,790.00,238.50,
7908,820.00,230.50,
7909,775.00,228.50,
7910,785.00,225.50,
7911,0.00,14.50,
7912,811.00,307.50,
7913,0.00,33.50,
7914,775.00,246.50,
7915,817.00,268.00,
7916,742.00,241.50,
7917,758.00,281.50,
7918,0.00,23.50,
7919,835.00,258.00,
7920,735.00,279.50,
7921,769.00,224.50,
7922,789.00,247.00,
7923,0.00,8.00,
7924,798.00,254.00,
7925,782.00,343.00,
7926,806.00,234.50,
7927,806.00,263.50,
7928,798.00,257.00,
7929,753.00,272.00,
7930,780.00,253.00,
7931,790.00,256.50,
7932,0.00,13.50,
7933,794.00,245.00,
7934,809.00,229.50,
7935,785.00,258.50,
7936,847.00,308.00,
7937,1.00,24.00,
7938,783.00,237.00,
7939,821.00,208.50,
7940,794.00,219.00,
7941,2.00,34.00,
7942,0.00,35.50,
7943,1.00,37.50,
7944,835.00,235.00,
7945,801.00,247.50,
7946,782.00,273.50,
7947,793.00,274.50,
7948,808.00,243.50,
7949,813.00,287.00,
7950,810.00,209.00,
7951,777.00,238.00,
7952,1.00,5.50,
7953,812.00,221.00,
7954,790.00,216.00,
7955,779.00,300.50,
7956,801.00,251.00,
7957,0.00,10.00,
7958,808.00,232.50,
7959,1.00,22.50,
7960,783.00,244.00,
7961,827.00,404.00,
7962,1.00,40.00,
7963,0.00,15.00,
7964,796.00,276.50,
7965,791.00,260.50,
7966,813.00,244.00,
7967,1.00,24.50,
7968,786.00,192.00,
7969,827.00,263.00,
7970,1.00,19.00,
7971,0.00,10.50,
7972,788.00,242.50,
7973,2.00,38.00,
7974,0.00,31.50,
7975,831.00,222.00,
7976,779.00,216.50,
7977,803.00,263.00,
7978,0.00,17.00,
7979,760.00,232.50,
7980,735.00,339.50,
7981,823.00,243.50,
7982,806.00,211.00,
7983,5.00,40.50,
7984,0.00,11.00,
7985,0.00,15.00,
7986,1.00,27.50,
7987,790.00,260.00,
7988,769.00,296.50,
7989,839.00,287.50,
7990,0.00,10.50,
7991,784.00,212.50,
7992,771.00,218.50,
7993,834.00,314.00,
7994,828.00,281.00,
7995,800.00,255.50,
7996,0.00,15.00,
7997,817.00,235.00,
7998,800.00,355.00,
7999,0.00,15.50,
8000,803.00,252.00,
8001,817.00,266.00,
8002,826.00,251.00,
8003,0.00,22.00,
8004,812.00,233.50,
8005,0.00,11.50,
8006,828.00,259.00,
8007,0.00,42.50,
8008,829.00,251.00,
8009,822.00,257.00,
8010,787.00,287.00,
8011,851.00,225.50,
8012,797.00,270.00,
8013,6.00,73.50,
8014,774.00,270.00,
8015,781.00,333.50,
8016,0.00,15.00,
8017,814.00,271.50,
8018,796.00,288.50,
8019,1.00,33.50,
8020,2.00,36.50,
8021,815.00,244.00,
8022,833.00,253.00,
8023,771.00,270.00,
8024,2.00,30.00,
8025,796.00,242.50,
8026,808.00,238.50,
8027,0.00,17.50,
8028,854.00,208.50,
8029,7.00,71.00,
8030,828.00,222.00,
8031,0.00,31.00,
8032,790.00,277.50,
8033,834.00,215.00,
8034,0.00,12.50,
8035,783.00,238.00,
8036,843.00,257.00,
8037,0.00,10.00,
8038,825.00,336.00,
8039,783.00,266.50,
8040,783.00,277.00,
8041,0.00,41.00,
8042,810.00,258.50,
8043,3.00,31.00,
8044,7.00,45.00,
8045,0.00,16.00,
8046,770.00,272.50,
8047,827.00,279.00,
8048,0.00,9.50,
8049,790.00,247.00,
8050,788.00,276.00,
8051,798.00,308.50,
8052,815.00,229.50,
8053,789.00,265.50,
8054,0.00,26.00,
8055,0.00,15.00,
8056,1.00,23.00,
8057,800.00,309.00,
8058,0.00,27.50,
8059,763.00,247.00,
8060,757.00,228.50,
8061,841.00,243.50,
8062,805.00,248.50,
8063,0.00,18.50,
8064,771.00,266.00,
8065,0.00,16.00,
8066,770.00,332.50,
8067,793.00,284.50,
8068,817.00,251.50,
8069,796.00,283.00,
8070,1.00,10.00,
8071,768.00,230.00,
8072,0.00,20.00,
8073,795.00,233.00,
8074,0.00,22.00,
8075,3.00,68.50,
8076,801.00,242.00,
8077,824.00,227.00,
8078,831.00,235.50,
8079,0.00,20.00,
8080,801.00,420.50,
8081,3.00,19.50,
8082,752.00,229.00,
8083,801.00,240.00,
8084,832.00,275.00,
8085,825.00,251.50,
8086,11.00,55.50,
8087,800.00,247.50,
8088,768.00,218.00,
8089,777.00,213.50,
8090,0.00,12.00,
8091,787.00,302.00,
8092,830.00,267.00,
8093,812.00,206.00,
8094,764.00,312.50,
8095,809.00,247.50,
8096,800.00,287.00,
8097,781.00,220.50,
8098,788.00,280.00,
8099,786.00,276.50,
8100,774.00,242.00,
8101,811.00,261.00,
8102,815.00,251.00,
8103,0.00,11.50,
8104,794.00,252.00,
8105,3.00,45.50,
8106,798.00,236.50,
8107,825.00,231.50,
8108,814.00,308.00,
8109,0.00,4.50,
8110,791.00,275.00,
8111,0.00,14.00,
8112,792.00,317.50,
8113,1.00,46.00,
8114,806.00,241.50,
8115,846.00,261.00,
8116,846.00,258.00,
8117,787.00,288.00,
8118,803.00,289.00,
8119,0.00,16.50,
8120,736.00,385.00,
8121,1.00,35.50,
8122,1.00,13.50,
8123,793.00,205.50,
8124,820.00,276.50,
8125,805.00,270.50,
8126,821.00,228.50,
8127,793.00,245.00,
8128,806.00,234.50,
8129,785.00,268.50,
8130,788.00,265.50,
8131,834.00,265.50,
8132,835.00,212.00,
8133,1.00,24.50,
8134,826.00,228.50,
8135,772.00,292.50,
8136,0.00,4.00,
8137,2.00,27.50,
8138,794.00,254.00,
8139,803.00,223.00,
8140,0.00,11.00,
8141,825.00,292.50,
8142,849.00,235.00,
8143,814.00,241.00,
8144,822.00,295.00,
8145,3.00,47.50,
8146,0.00,21.50,
8147,785.00,232.50,
8148,841.00,214.00,
8149,793.00,234.00,
8150,822.00,260.00,
8151,828.00,240.50,
8152,0.00,9.50,
8153,796.00,266.50,
8154,820.00,241.00,
8155,774.00,201.00,
8156,0.00,14.00,
8157,799.00,234.50,
8158,796.00,215.00,
8159,0.00,19.50,
8160,0.00,24.50,
8161,769.00,222.00,
8162,0.00,10.50,
8163,834.00,280.00,
8164,0.00,13.00,
8165,812.00,271.50,
8166,801.00,267.00,
8167,0.00,12.50,
8168,829.00,236.50,
8169,799.00,260.50,
8170,0.00,6.50,
8171,804.00,187.00,
8172,793.00,305.50,
8173,3.00,48.00,
8174,819.00,217.00,
8175,0.00,19.00,
8176,773.00,284.50,
8177,766.00,306.00,
8178,1.00,18.00,
8179,787.00,224.00,
8180,0.00,9.50,
8181,808.00,261.50,
8182,833.00,247.50,
8183,0.00,27.00,
8184,808.00,214.00,
8185,788.00,373.50,
8186,6.00,43.50,
8187,1.00,23.50,
8188,826.00,269.00,
8189,0.00,20.00,
8190,803.00,221.50,
8191,815.00,295.00,
8192,0.00,9.00,
8193,811.00,288.00,
8194,827.00,219.50,
8195,774.00,272.00,
8196,766.00,303.00,
8197,796.00,284.50,
8198,805.00,300.00,
8199,827.00,238.00,
8200,0.00,16.00,
8201,1.00,32.50,
8202,800.00,258.00,
8203,0.00,15.50,
8204,833.00,303.50,
8205,0.00,11.00,
8206,793.00,285.00,
8207,0.00,11.50,
8208,0.00,40.50,
8209,1.00,28.50,
8210,809.00,269.00,
8211,832.00,236.00,
8212,810.00,263.00,
8213,776.00,320.00,
8214,801.00,221.50,
8215,708.00,291.50,
8216,838.00,284.00,
8217,0.00,16.50,
8218,796.00,234.50,
8219,767.00,263.50,
8220,0.00,16.00,
8221,817.00,288.00,
8222,748.00,249.00,
8223,0.00,22.50,
8224,786.00,236.00,
8225,827.00,269.50,
8226,808.00,214.00,
8227,819.00,261.00,
8228,823.00,245.00,
8229,0.00,8.00,
8230,803.00,256.50,
8231,766.00,246.50,
8232,818.00,231.00,
8233,773.00,278.50,
8234,0.00,20.50,
8235,1.00,20.00,
8236,0.00,3.50,
8237,801.00,304.50,
8238,772.00,270.00,
8239,0.00,5.50,
8240,777.00,218.00,
8241,803.00,289.00,
8242,794.00,201.00,
8243,752.00,257.50,
8244,0.00,11.00,
8245,811.00,204.00,
8246,787.00,277.00,
8247,0.00,15.00,
8248,763.00,279.50,
8249,835.00,251.50,
8250,0.00,22.50,
8251,800.00,264.50,
8252,0.00,5.00,
8253,749.00,249.50,
8254,805.00,195.00,
8255,809.00,243.00,
8256,808.00,250.50,
8257,803.00,249.00,
8258,763.00,205.50,
8259,781.00,344.50,
8260,787.00,237.00,
8261,799.00,274.50,
8262,779.00,267.50,
8263,801.00,226.50,
8264,0.00,22.50,
8265,787.00,217.00,
8266,3.00,38.00,
8267,812.00,236.00,
8268,831.00,245.50,
8269,801.00,269.00,
8270,787.00,282.00,
8271,2.00,66.00,
8272,825.00,230.50,
8273,0.00,9.00,
8274,1.00,40.00,
8275,820.00,239.00,
8276,774.00,290.00,
8277,0.00,5.50,
8278,775.00,253.00,
8279,832.00,237.50,
8280,789.00,252.00,
8281,806.00,210.00,
8282,761.00,266.50,
8283,725.00,250.50,
8284,796.00,257.50,
8285,794.00,195.50,
8286,5.00,70.00,
8287,805.00,317.50,
8288,767.00,280.50,
8289,2.00,33.50,
8290,806.00,293.00,
8291,1.00,9.50,
8292,794.00,294.50,
8293,2.00,16.00,
8294,3.00,79.50,
8295,824.00,230.00,
8296,769.00,319.50,
8297,797.00,223.50,
8298,792.00,282.50,
8299,6.00,64.00,
8300,791.00,238.50,
8301,772.00,314.50,
8302,766.00,336.00,
8303,788.00,267.50,
8304,781.00,364.50,
8305,813.00,213.00,
8306,772.00,230.00,
8307,1.00,38.50,
8308,0.00,17.00,
8309,818.00,257.00,
8310,807.00,256.50,
8311,864.00,245.50,
8312,788.00,278.00,
8313,0.00,5.50,
8314,799.00,233.00,
8315,1.00,41.50,
8316,1.00,18.00,
8317,0.00,22.50,
8318,757.00,207.50,
8319,819.00,273.00,
8320,0.00,16.50,
8321,0.00,14.50,
8322,1.00,16.00,
8323,809.00,286.50,
8324,786.00,317.00,
8325,828.00,263.00,
8326,814.00,297.00,
8327,804.00,241.00,
8328,801.00,288.50,
8329,822.00,261.50,
8330,821.00,237.00,
8331,767.00,364.50,
8332,768.00,259.50,
8333,763.00,266.50,
8334,815.00,216.00,
8335,808.00,227.50,
8336,810.00,254.00,
8337,778.00,239.00,
8338,745.00,283.50,
8339,805.00,255.00,
8340,810.00,234.00,
8341,0.00,10.50,
8342,783.00,212.50,
8343,1.00,41.00,
8344,815.00,260.00,
8345,1.00,27.00,
8346,855.00,201.00,
8347,773.00,289.00,
8348,799.00,232.00,
8349,823.00,297.00,
8350,825.00,237.50,
8351,799.00,221.00,
8352,3.00,43.00,
8353,0.00,22.50,
8354,1.00,7.50,
8355,793.00,247.00,
8356,790.00,210.50,
8357,1.00,13.50,
8358,786.00,285.00,
8359,789.00,346.50,
8360,773.00,255.00,
8361,803.00,238.00,
8362,1.00,22.00,
8363,797.00,231.50,
8364,798.00,303.50,
8365,756.00,280.00,
8366,1.00,7.00,
8367,1.00,37.50,
8368,824.00,264.00,
8369,785.00,259.00,
8370,1.00,25.50,
8371,795.00,277.00,
8372,806.00,239.00,
8373,0.00,5.50,
8374,2.00,40.00,
8375,765.00,302.50,
8376,769.00,226.50,
8377,0.00,12.50,
8378,0.00,6.00,
8379,812.00,272.00,
8380,0.00,10.50,
8381,774.00,264.00,
8382,795.00,313.00,
8383,1.00,19.50,
8384,0.00,9.00,
8385,4.00,47.50,
8386,1.00,17.50,
8387,0.00,10.50,
8388,775.00,270.50,
8389,773.00,230.50,
8390,809.00,248.50,
8391,0.00,10.00,
8392,2.00,31.50,
8393,786.00,255.00,
8394,1.00,22.50,
8395,796.00,373.00,
8396,773.00,268.00,
8397,813.00,269.50,
8398,854.00,274.50,
8399,803.00,288.50,
8400,0.00,6.00,
8401,788.00,302.00,
8402,0.00,29.50,
8403,784.00,256.50,
8404,792.00,196.00,
8405,780.00,219.50,
8406,793.00,219.00,
8407,824.00,282.50,
8408,0.00,19.50,
8409,0.00,13.50,
8410,0.00,3.50,
8411,0.00,10.00,
8412,778.00,365.50,
8413,806.00,291.50,
8414,754.00,207.50,
8415,797.00,296.00,
8416,810.00,255.50,
8417,1.00,30.50,
8418,802.00,286.50,
8419,818.00,279.50,
8420,0.00,20.50,
8421,815.00,303.50,
8422,0.00,8.00,
8423,812.00,238.50,
8424,825.00,216.50,
8425,838.00,180.00,
8426,785.00,223.50,
8427,791.00,245.50,
8428,756.00,269.00,
8429,0.00,11.50,
8430,777.00,205.00,
8431,4.00,41.00,
8432,1.00,17.50,
8433,3.00,33.00,
8434,784.00,218.50,
8435,836.00,265.50,
8436,819.00,238.00,
8437,757.00,338.50,
8438,2.00,19.50,
8439,2.00,23.50,
8440,833.00,256.00,
8441,818.00,267.50,
8442,786.00,257.50,
8443,784.00,396.00,
8444,0.00,16.00,
8445,0.00,16.00,
8446,801.00,252.00,
8447,0.00,17.00,
8448,799.00,359.50,
8449,804.00,280.50,
8450,803.00,232.00,
8451,0.00,9.00,
8452,790.00,247.50,
8453,1.00,9.00,
8454,0.00,13.00,
8455,772.00,320.50,
8456,748.00,293.00,
8457,0.00,18.00,
8458,805.00,249.00,
8459,0.00,9.50,
8460,0.00,11.50,
8461,0.00,20.50,
8462,0.00,22.50,
8463,824.00,281.50,
8464,790.00,262.50,
8465,0.00,10.00,
8466,3.00,24.00,
8467,2.00,27.50,
8468,844.00,251.00,
8469,803.00,243.50,
8470,793.00,296.50,
8471,0.00,5.00,
8472,773.00,326.00,
8473,805.00,245.50,
8474,2.00,27.00,
8475,791.00,292.50,
8476,830.00,215.00,
8477,0.00,13.50,
8478,4.00,50.50,
8479,774.00,295.00,
8480,756.00,299.00,
8481,794.00,215.00,
8482,812.00,225.00,
8483,809.00,283.50,
8484,792.00,277.50,
8485,747.00,301.00,
8486,838.00,280.00,
8487,799.00,192.00,
8488,764.00,251.50,
8489,804.00,286.00,
8490,749.00,216.00,
8491,0.00,17.50,
8492,1.00,28.50,
8493,804.00,211.00,
8494,4.00,20.50,
8495,1.00,23.50,
8496,754.00,308.50,
8497,0.00,8.50,
8498,815.00,260.50,
8499,1.00,24.00,
8500,3.00,53.50,
8501,0.00,11.50,
8502,0.00,23.00,
8503,801.00,246.50,
8504,0.00,7.00,
8505,0.00,19.00,
8506,791.00,271.50,
8507,838.00,279.50,
8508,830.00,295.50,
8509,844.00,282.50,
8510,795.00,335.50,
8511,751.00,293.00,
8512,0.00,25.50,
8513,6.00,59.00,
8514,809.00,262.50,
8515,765.00,280.00,
8516,794.00,191.50,
8517,775.00,273.50,
8518,816.00,218.00,
8519,773.00,300.50,
8520,788.00,267.50,
8521,769.00,278.00,
8522,792.00,308.00,
8523,766.00,256.00,
8524,0.00,18.50,
8525,1.00,33.50,
8526,857.00,250.00,
8527,1.00,20.00,
8528,800.00,244.50,
8529,833.00,216.00,
8530,815.00,250.50,
8531,800.00,257.00,
8532,0.00,27.50,
8533,831.00,198.50,
8534,788.00,286.50,
8535,780.00,212.00,
8536,820.00,229.50,
8537,794.00,277.50,
8538,772.00,232.00,
8539,783.00,273.50,
8540,790.00,324.00,
8541,785.00,277.50,
8542,1.00,23.00,
8543,0.00,34.00,
8544,824.00,280.50,
8545,805.00,229.50,
8546,813.00,227.50,
8547,819.00,215.50,
8548,783.00,221.00,
8549,1.00,22.50,
8550,787.00,251.50,
8551,4.00,40.50,
8552,0.00,16.00,
8553,768.00,219.50,
8554,0.00,12.50,
8555,778.00,265.00,
8556,810.00,262.50,
8557,788.00,274.00,
8558,1.00,13.00,
8559,1.00,4.00,
8560,802.00,278.50,
8561,793.00,268.50,
8562,757.00,244.50,
8563,814.00,240.50,
8564,795.00,215.50,
8565,832.00,261.50,
8566,0.00,10.00,
8567,0.00,17.00,
8568,832.00,266.50,
8569,799.00,329.00,
8570,780.00,314.50,
8571,820.00,224.00,
8572,784.00,235.50,
8573,808.00,310.00,
8574,800.00,265.50,
8575,779.00,241.00,
8576,0.00,11.00,
8577,0.00,29.00,
8578,5.00,78.00,
8579,794.00,241.50,
8580,782.00,305.00,
8581,750.00,338.00,
8582,0.00,15.50,
8583,0.00,14.50,
8584,776.00,261.50,
8585,805.00,211.50,
8586,809.00,267.50,
8587,0.00,15.00,
8588,815.00,210.00,
8589,0.00,13.00,
8590,2.00,19.50,
8591,804.00,202.50,
8592,0.00,23.50,
8593,2.00,39.50,
8594,835.00,256.50,
8595,800.00,326.00,
8596,4.00,52.00,
8597,3.00,76.50,
8598,0.00,10.00,
8599,755.00,284.00,
8600,815.00,224.50,
8601,804.00,243.50,
8602,767.00,294.50,
8603,847.00,353.00,
8604,813.00,257.00,
8605,812.00,217.00,
8606,0.00,14.50,
8607,786.00,250.50,
8608,728.00,256.00,
8609,777.00,360.50,
8610,0.00,26.00,
8611,805.00,267.50,
8612,3.00,37.00,
8613,766.00,250.50,
8614,0.00,34.50,
8615,0.00,8.50,
8616,796.00,254.50,
8617,0.00,11.00,
8618,775.00,335.00,
8619,1.00,26.50,
8620,777.00,270.50,
8621,0.00,11.00,
8622,802.00,293.50,
8623,794.00,249.50,
8624,786.00,264.50,
8625,827.00,238.50,
8626,792.00,253.50,
8627,810.00,266.50,
8628,2.00,8.50,
8629,1.00,40.00,
8630,794.00,431.50,
8631,810.00,301.50,
8632,10.00,70.50,
8633,0.00,20.50,
8634,0.00,15.00,
8635,841.00,378.00,
8636,0.00,6.50,
8637,0.00,28.00,
8638,834.00,334.50,
8639,792.00,287.00,
8640,843.00,237.50,
8641,824.00,242.00,
8642,816.00,272.00,
8643,803.00,234.00,
8644,794.00,297.50,
8645,824.00,293.00,
8646,0.00,12.00,
8647,1.00,27.50,
8648,810.00,245.50,
8649,3.00,24.50,
8650,797.00,237.00,
8651,848.00,252.50,
8652,0.00,12.50,
8653,822.00,339.00,
8654,0.00,8.50,
8655,822.00,248.00,
8656,817.00,221.50,
8657,819.00,223.00,
8658,761.00,219.50,
8659,819.00,262.00,
8660,0.00,7.50,
8661,791.00,248.50,
8662,797.00,233.00,
8663,1.00,25.50,
8664,778.00,225.00,
8665,0.00,9.50,
8666,781.00,248.00,
8667,797.00,243.00,
8668,769.00,221.50,
8669,788.00,265.00,
8670,787.00,306.00,
8671,1.00,20.00,
8672,756.00,264.00,
8673,777.00,257.00,
8674,794.00,234.00,
8675,1.00,29.50,
8676,811.00,296.00,
8677,793.00,223.00,
8678,824.00,273.00,
8679,769.00,224.00,
8680,722.00,275.00,
8681,793.00,333.50,
8682,1.00,11.50,
8683,1.00,27.00,
8684,806.00,225.00,
8685,863.00,251.50,
8686,774.00,300.50,
8687,788.00,197.00,
8688,848.00,272.50,
8689,823.00,256.50,
8690,843.00,306.00,
8691,0.00,19.00,
8692,0.00,23.50,
8693,825.00,260.50,
8694,802.00,296.00,
8695,798.00,226.00,
8696,0.00,11.00,
8697,754.00,250.50,
8698,825.00,295.50,
8699,780.00,268.50,
8700,0.00,32.00,
8701,786.00,255.00,
8702,0.00,12.50,
8703,2.00,26.00,
8704,802.00,258.00,
8705,787.00,235.00,
8706,826.00,259.00,
8707,830.00,254.00,
8708,808.00,250.50,
8709,0.00,7.00,
8710,779.00,276.50,
8711,0.00,12.00,
8712,1.00,26.50,
8713,817.00,263.50,
8714,789.00,267.00,
8715,776.00,198.00,
8716,813.00,240.50,
8717,9.00,71.50,
8718,813.00,286.50,
8719,3.00,47.50,
8720,802.00,262.50,
8721,775.00,249.00,
8722,791.00,221.50,
8723,810.00,280.50,
8724,758.00,253.00,
8725,755.00,224.00,
8726,767.00,280.00,
8727,0.00,20.50,
8728,790.00,253.00,
8729,1.00,17.00,
8730,772.00,199.50,
8731,805.00,301.00,
8732,0.00,5.50,
8733,748.00,279.00,
8734,761.00,290.00,
8735,812.00,270.50,
8736,804.00,247.00,
8737,791.00,261.00,
8738,821.00,236.50,
8739,837.00,232.00,
8740,791.00,256.50,
8741,757.00,247.00,
8742,762.00,239.50,
8743,766.00,251.00,
8744,0.00,24.50,
8745,787.00,231.50,
8746,766.00,278.00,
8747,1.00,34.00,
8748,765.00,226.00,
8749,789.00,222.50,
8750,0.00,8.50,
8751,805.00,197.00,
8752,2.00,22.00,
