,Duration,Epidemic,Rt
4973,18.0,2.0,1.996
4974,10.75,1.0,1.998
4975,317.5,734.0,0.532
4976,2.0,0.0,2.0
4977,382.25,802.0,0.396
4978,220.75,820.0,0.36
4979,2.0,0.0,2.0
4980,229.25,808.0,0.384
4981,276.5,806.0,0.388
4982,7.75,0.0,2.0
4983,275.0,835.0,0.33
4984,274.25,742.0,0.516
4985,247.25,718.0,0.564
4986,27.5,4.0,1.992
4987,1.5,0.0,2.0
4988,215.75,778.0,0.444
4989,310.75,856.0,0.288
4990,1.75,0.0,2.0
4991,326.0,819.0,0.362
4992,330.5,779.0,0.442
4993,2.5,0.0,2.0
4994,362.75,790.0,0.42
4995,216.25,803.0,0.394
4996,4.5,0.0,2.0
4997,268.5,828.0,0.344
4998,245.0,765.0,0.47
4999,211.0,813.0,0.374
5000,220.5,794.0,0.412
5001,5.0,0.0,2.0
5002,208.25,816.0,0.368
5003,8.25,1.0,1.998
5004,4.75,0.0,2.0
5005,4.75,0.0,2.0
5006,291.0,818.0,0.364
5007,4.75,0.0,2.0
5008,2.75,0.0,2.0
5009,333.25,794.0,0.412
5010,184.75,830.0,0.34
5011,262.25,791.0,0.418
5012,259.0,793.0,0.414
5013,237.0,794.0,0.412
5014,312.75,826.0,0.348
5015,192.25,838.0,0.324
5016,242.25,769.0,0.462
5017,333.5,772.0,0.456
5018,3.25,0.0,2.0
5019,32.5,4.0,1.992
5020,5.5,0.0,2.0
5021,41.5,7.0,1.986
5022,277.5,787.0,0.426
5023,266.0,787.0,0.426
5024,0.75,0.0,2.0
5025,221.75,831.0,0.338
5026,2.0,0.0,2.0
5027,273.25,748.0,0.504
5028,14.25,5.0,1.99
5029,256.0,793.0,0.414
5030,203.5,803.0,0.394
5031,7.5,1.0,1.998
5032,4.25,0.0,2.0
5033,198.25,775.0,0.45
5034,4.75,0.0,2.0
5035,85.5,11.0,1.978
5036,276.5,807.0,0.386
5037,8.75,2.0,1.996
5038,248.75,796.0,0.408
5039,0.5,0.0,2.0
5040,6.5,0.0,2.0
5041,206.75,806.0,0.388
5042,14.25,1.0,1.998
5043,302.0,773.0,0.454
5044,9.5,0.0,2.0
5045,3.75,2.0,1.996
5046,11.75,0.0,2.0
5047,261.0,726.0,0.548
5048,305.75,817.0,0.366
5049,249.0,814.0,0.372
5050,16.25,1.0,1.998
5051,289.0,819.0,0.362
5052,272.25,765.0,0.47
5053,11.25,2.0,1.996
5054,247.0,834.0,0.332
5055,274.25,838.0,0.324
5056,6.25,0.0,2.0
5057,2.75,0.0,2.0
5058,10.0,1.0,1.998
5059,224.0,799.0,0.402
5060,2.0,1.0,1.998
5061,237.25,824.0,0.352
5062,279.75,737.0,0.526
5063,318.0,738.0,0.524
5064,239.5,790.0,0.42
5065,250.0,822.0,0.356
5066,24.5,1.0,1.998
5067,323.75,781.0,0.438
5068,228.25,746.0,0.508
5069,15.0,3.0,1.994
5070,254.25,781.0,0.438
5071,223.75,798.0,0.404
5072,13.75,0.0,2.0
5073,200.0,766.0,0.468
5074,2.0,0.0,2.0
5075,212.75,759.0,0.482
5076,2.5,0.0,2.0
5077,250.0,758.0,0.484
5078,7.0,0.0,2.0
5079,320.5,813.0,0.374
5080,269.5,783.0,0.434
5081,9.0,0.0,2.0
5082,1.75,0.0,2.0
5083,6.75,0.0,2.0
5084,1.0,0.0,2.0
5085,276.75,782.0,0.436
5086,253.5,823.0,0.354
5087,4.5,1.0,1.998
5088,2.0,0.0,2.0
5089,208.25,783.0,0.434
5090,181.75,767.0,0.466
5091,5.75,0.0,2.0
5092,1.0,0.0,2.0
5093,191.25,765.0,0.47
5094,3.5,0.0,2.0
5095,256.0,792.0,0.416
5096,84.0,12.0,1.976
5097,255.25,802.0,0.396
5098,290.75,775.0,0.45
5099,252.0,780.0,0.44
5100,7.0,1.0,1.998
5101,7.75,0.0,2.0
5102,237.25,789.0,0.422
5103,9.5,0.0,2.0
5104,12.5,0.0,2.0
5105,270.25,794.0,0.412
5106,283.25,824.0,0.352
5107,8.25,0.0,2.0
5108,223.5,782.0,0.436
5109,0.25,0.0,2.0
5110,230.0,846.0,0.308
5111,54.0,11.0,1.978
5112,229.75,828.0,0.344
5113,3.0,1.0,1.998
5114,186.0,780.0,0.44
5115,1.5,0.0,2.0
5116,9.0,0.0,2.0
5117,4.5,0.0,2.0
5118,0.5,0.0,2.0
5119,312.25,831.0,0.338
5120,1.5,0.0,2.0
5121,230.5,822.0,0.356
5122,240.5,813.0,0.374
5123,9.25,0.0,2.0
5124,0.5,0.0,2.0
5125,18.25,1.0,1.998
5126,0.5,0.0,2.0
5127,189.75,823.0,0.354
5128,18.75,0.0,2.0
5129,236.25,825.0,0.35
5130,7.25,0.0,2.0
5131,197.75,819.0,0.362
5132,2.5,0.0,2.0
5133,269.25,802.0,0.396
5134,252.75,866.0,0.268
5135,308.25,795.0,0.41
5136,14.75,2.0,1.996
5137,249.25,838.0,0.324
5138,2.75,1.0,1.998
5139,245.75,791.0,0.418
5140,430.75,764.0,0.472
5141,218.25,778.0,0.444
5142,213.5,815.0,0.37
5143,254.5,809.0,0.382
5144,3.0,0.0,2.0
5145,1.5,0.0,2.0
5146,220.75,758.0,0.484
5147,247.75,819.0,0.362
5148,239.75,825.0,0.35
5149,13.75,2.0,1.996
5150,55.0,5.0,1.99
5151,12.0,0.0,2.0
5152,7.25,0.0,2.0
5153,228.0,770.0,0.46
5154,27.75,3.0,1.994
5155,204.5,748.0,0.504
5156,3.5,0.0,2.0
5157,3.5,1.0,1.998
5158,269.5,791.0,0.418
5159,23.25,1.0,1.998
5160,288.5,780.0,0.44
5161,2.25,0.0,2.0
5162,275.75,786.0,0.428
5163,230.25,792.0,0.416
5164,2.75,0.0,2.0
5165,4.5,0.0,2.0
5166,233.25,778.0,0.444
5167,260.0,695.0,0.61
5168,4.75,0.0,2.0
5169,1.25,0.0,2.0
5170,4.5,0.0,2.0
5171,5.0,0.0,2.0
5172,2.75,0.0,2.0
5173,2.75,0.0,2.0
5174,22.5,0.0,2.0
5175,215.75,806.0,0.388
5176,263.25,804.0,0.392
5177,8.75,0.0,2.0
5178,21.75,1.0,1.998
5179,13.25,2.0,1.996
5180,3.0,0.0,2.0
5181,260.25,800.0,0.4
5182,294.5,804.0,0.392
5183,35.25,7.0,1.986
5184,9.0,0.0,2.0
5185,302.5,786.0,0.428
5186,6.5,1.0,1.998
5187,37.75,14.0,1.972
5188,243.75,810.0,0.38
5189,3.75,0.0,2.0
5190,28.0,2.0,1.996
5191,2.0,0.0,2.0
5192,10.0,1.0,1.998
5193,2.0,0.0,2.0
5194,5.5,0.0,2.0
5195,215.25,771.0,0.458
5196,4.5,1.0,1.998
5197,238.0,812.0,0.376
5198,273.0,788.0,0.424
5199,217.25,835.0,0.33
5200,1.75,0.0,2.0
5201,247.0,781.0,0.438
5202,226.25,781.0,0.438
5203,251.0,807.0,0.386
5204,6.75,1.0,1.998
5205,2.25,0.0,2.0
5206,311.0,813.0,0.374
5207,242.5,805.0,0.39
5208,20.5,6.0,1.988
5209,273.75,770.0,0.46
5210,1.5,0.0,2.0
5211,9.25,0.0,2.0
5212,11.0,0.0,2.0
5213,0.25,0.0,2.0
5214,7.75,0.0,2.0
5215,237.25,808.0,0.384
5216,0.75,0.0,2.0
5217,261.0,832.0,0.336
5218,233.5,762.0,0.476
5219,270.25,730.0,0.54
5220,276.25,836.0,0.328
5221,251.0,803.0,0.394
5222,245.25,848.0,0.304
5223,3.0,0.0,2.0
5224,1.5,0.0,2.0
5225,279.0,826.0,0.348
5226,19.0,0.0,2.0
5227,226.25,837.0,0.326
5228,5.0,0.0,2.0
5229,252.0,788.0,0.424
5230,19.75,0.0,2.0
5231,3.5,0.0,2.0
5232,1.75,0.0,2.0
5233,10.0,0.0,2.0
5234,0.5,0.0,2.0
5235,330.0,799.0,0.402
5236,211.0,822.0,0.356
5237,0.75,0.0,2.0
5238,4.5,0.0,2.0
5239,0.5,0.0,2.0
5240,272.5,831.0,0.338
5241,298.25,807.0,0.386
5242,232.5,789.0,0.422
5243,4.75,0.0,2.0
5244,221.25,798.0,0.404
5245,4.0,0.0,2.0
5246,5.75,0.0,2.0
5247,15.0,1.0,1.998
5248,314.25,836.0,0.328
5249,12.25,0.0,2.0
5250,1.5,0.0,2.0
5251,1.75,0.0,2.0
5252,226.25,803.0,0.394
5253,10.0,0.0,2.0
5254,445.75,786.0,0.428
5255,290.75,804.0,0.392
5256,208.25,776.0,0.448
5257,268.0,761.0,0.478
5258,214.25,774.0,0.452
5259,279.5,841.0,0.318
5260,20.0,0.0,2.0
5261,6.25,0.0,2.0
5262,254.25,798.0,0.404
5263,7.0,0.0,2.0
5264,6.75,0.0,2.0
5265,8.5,0.0,2.0
5266,1.5,0.0,2.0
5267,7.5,0.0,2.0
5268,262.5,786.0,0.428
5269,13.5,1.0,1.998
5270,1.5,0.0,2.0
5271,237.25,769.0,0.462
5272,261.75,828.0,0.344
5273,274.75,770.0,0.46
5274,250.0,789.0,0.422
5275,2.75,0.0,2.0
5276,369.5,798.0,0.404
5277,1.75,0.0,2.0
5278,214.0,800.0,0.4
5279,0.75,0.0,2.0
5280,311.75,826.0,0.348
5281,24.25,1.0,1.998
5282,7.75,0.0,2.0
5283,199.25,769.0,0.462
5284,260.0,831.0,0.338
5285,1.0,1.0,1.998
5286,5.5,0.0,2.0
5287,317.0,789.0,0.422
5288,301.5,749.0,0.502
5289,0.5,0.0,2.0
5290,12.0,1.0,1.998
5291,280.25,756.0,0.488
5292,278.25,798.0,0.404
5293,38.5,10.0,1.98
5294,5.75,0.0,2.0
5295,2.0,0.0,2.0
5296,6.75,1.0,1.998
5297,253.25,785.0,0.43
5298,223.5,778.0,0.444
5299,212.25,804.0,0.392
5300,246.0,814.0,0.372
5301,16.25,1.0,1.998
5302,3.25,0.0,2.0
5303,240.75,790.0,0.42
5304,315.5,780.0,0.44
5305,229.0,813.0,0.374
5306,4.5,0.0,2.0
5307,23.75,2.0,1.996
5308,251.75,772.0,0.456
5309,223.0,846.0,0.308
5310,31.5,5.0,1.99
5311,19.5,2.0,1.996
5312,303.75,859.0,0.282
5313,324.0,816.0,0.368
5314,259.25,769.0,0.462
5315,268.75,800.0,0.4
5316,304.0,753.0,0.494
5317,286.5,779.0,0.442
5318,271.5,801.0,0.398
5319,332.0,808.0,0.384
5320,222.75,796.0,0.408
5321,12.25,1.0,1.998
5322,2.25,0.0,2.0
5323,230.5,826.0,0.348
5324,215.5,774.0,0.452
5325,272.5,829.0,0.342
5326,289.5,776.0,0.448
5327,235.25,828.0,0.344
5328,12.0,0.0,2.0
5329,7.75,0.0,2.0
5330,196.75,851.0,0.298
5331,5.0,0.0,2.0
5332,258.5,805.0,0.39
5333,261.25,812.0,0.376
5334,225.0,821.0,0.358
5335,249.75,809.0,0.382
5336,0.25,0.0,2.0
5337,14.0,0.0,2.0
5338,225.75,816.0,0.368
5339,206.25,863.0,0.274
5340,262.25,850.0,0.3
5341,5.75,0.0,2.0
5342,286.0,719.0,0.562
5343,21.75,3.0,1.994
5344,44.5,8.0,1.984
5345,257.5,767.0,0.466
5346,212.5,829.0,0.342
5347,16.5,2.0,1.996
5348,248.5,823.0,0.354
5349,10.5,0.0,2.0
5350,0.75,0.0,2.0
5351,258.25,830.0,0.34
5352,17.25,2.0,1.996
5353,204.25,770.0,0.46
5354,234.75,804.0,0.392
5355,274.0,822.0,0.356
5356,21.0,1.0,1.998
5357,22.0,2.0,1.996
5358,211.0,809.0,0.382
5359,206.5,811.0,0.378
5360,193.5,790.0,0.42
5361,3.0,0.0,2.0
5362,25.75,2.0,1.996
5363,9.25,0.0,2.0
5364,243.5,810.0,0.38
5365,7.25,0.0,2.0
5366,0.25,0.0,2.0
5367,15.75,4.0,1.992
5368,259.75,739.0,0.522
5369,11.5,2.0,1.996
5370,0.75,0.0,2.0
5371,8.75,2.0,1.996
5372,354.0,788.0,0.424
5373,88.5,33.0,1.934
5374,282.0,778.0,0.444
5375,18.0,0.0,2.0
5376,10.5,0.0,2.0
5377,220.25,792.0,0.416
5378,296.25,785.0,0.43
5379,283.0,815.0,0.37
5380,2.0,0.0,2.0
5381,302.0,822.0,0.356
5382,257.75,770.0,0.46
5383,253.75,848.0,0.304
5384,265.5,763.0,0.474
5385,21.25,1.0,1.998
5386,242.0,774.0,0.452
5387,6.25,0.0,2.0
5388,4.25,0.0,2.0
5389,286.5,794.0,0.412
5390,268.0,827.0,0.346
5391,253.5,788.0,0.424
5392,1.25,0.0,2.0
5393,346.25,780.0,0.44
5394,36.75,5.0,1.99
5395,22.5,3.0,1.994
5396,255.5,766.0,0.468
5397,8.0,0.0,2.0
5398,261.25,824.0,0.352
5399,246.0,794.0,0.412
5400,184.25,776.0,0.448
5401,30.75,1.0,1.998
5402,284.25,805.0,0.39
5403,200.0,787.0,0.426
5404,232.75,820.0,0.36
5405,248.75,802.0,0.396
5406,2.25,0.0,2.0
5407,281.75,731.0,0.538
5408,325.75,822.0,0.356
5409,262.5,803.0,0.394
5410,280.0,826.0,0.348
5411,334.0,837.0,0.326
5412,2.75,0.0,2.0
5413,23.25,4.0,1.992
5414,3.75,0.0,2.0
5415,248.5,779.0,0.442
5416,5.0,0.0,2.0
5417,249.0,791.0,0.418
5418,4.75,0.0,2.0
5419,6.5,0.0,2.0
5420,250.25,790.0,0.42
5421,20.75,0.0,2.0
5422,276.25,824.0,0.352
5423,329.5,806.0,0.388
5424,196.75,803.0,0.394
5425,331.75,798.0,0.404
5426,283.75,782.0,0.436
5427,235.75,766.0,0.468
5428,39.25,6.0,1.988
5429,18.5,1.0,1.998
5430,380.5,783.0,0.434
5431,21.25,0.0,2.0
5432,287.5,766.0,0.468
5433,5.0,0.0,2.0
5434,301.5,780.0,0.44
5435,255.75,815.0,0.37
5436,11.75,2.0,1.996
5437,294.75,797.0,0.406
5438,5.5,0.0,2.0
5439,2.5,0.0,2.0
5440,221.0,768.0,0.464
5441,5.5,0.0,2.0
5442,8.25,0.0,2.0
5443,9.25,0.0,2.0
5444,246.75,829.0,0.342
5445,1.75,0.0,2.0
5446,17.25,0.0,2.0
5447,7.75,0.0,2.0
5448,4.0,0.0,2.0
5449,3.5,2.0,1.996
5450,1.75,0.0,2.0
5451,232.0,822.0,0.356
5452,264.75,858.0,0.284
5453,233.75,813.0,0.374
5454,3.75,0.0,2.0
5455,234.0,795.0,0.41
5456,213.5,778.0,0.444
5457,9.5,1.0,1.998
5458,3.5,1.0,1.998
5459,9.5,1.0,1.998
5460,322.0,807.0,0.386
5461,239.5,792.0,0.416
5462,7.5,0.0,2.0
5463,209.0,788.0,0.424
5464,28.0,2.0,1.996
5465,293.75,799.0,0.402
5466,282.0,794.0,0.412
5467,1.75,0.0,2.0
5468,246.75,789.0,0.422
5469,243.0,799.0,0.402
5470,249.25,813.0,0.374
5471,10.0,0.0,2.0
5472,223.5,830.0,0.34
5473,16.75,1.0,1.998
5474,1.0,0.0,2.0
5475,225.5,798.0,0.404
5476,10.5,1.0,1.998
5477,292.0,819.0,0.362
5478,243.25,816.0,0.368
5479,18.75,2.0,1.996
5480,282.5,866.0,0.268
5481,244.0,838.0,0.324
5482,5.75,0.0,2.0
5483,199.75,771.0,0.458
5484,6.0,1.0,1.998
5485,1.75,0.0,2.0
5486,2.25,0.0,2.0
5487,275.5,807.0,0.386
5488,214.5,798.0,0.404
5489,209.5,826.0,0.348
5490,312.25,786.0,0.428
5491,1.25,0.0,2.0
5492,3.0,0.0,2.0
5493,1.25,0.0,2.0
5494,28.75,4.0,1.992
5495,228.5,804.0,0.392
5496,21.25,1.0,1.998
5497,275.0,774.0,0.452
5498,325.75,800.0,0.4
5499,3.5,0.0,2.0
5500,6.0,1.0,1.998
5501,232.5,793.0,0.414
5502,296.5,785.0,0.43
5503,8.5,0.0,2.0
5504,23.5,3.0,1.994
5505,2.75,0.0,2.0
5506,9.25,0.0,2.0
5507,321.75,785.0,0.43
5508,13.0,1.0,1.998
5509,12.75,1.0,1.998
5510,251.75,759.0,0.482
5511,239.0,773.0,0.454
5512,8.75,0.0,2.0
5513,1.0,0.0,2.0
5514,272.5,815.0,0.37
5515,13.75,2.0,1.996
5516,198.0,807.0,0.386
5517,285.5,826.0,0.348
5518,261.75,811.0,0.378
5519,13.0,0.0,2.0
5520,5.0,0.0,2.0
5521,2.25,0.0,2.0
5522,262.0,807.0,0.386
5523,364.25,779.0,0.442
5524,236.25,802.0,0.396
5525,9.75,2.0,1.996
5526,28.5,1.0,1.998
5527,3.25,0.0,2.0
5528,2.5,0.0,2.0
5529,325.0,800.0,0.4
5530,335.25,764.0,0.472
5531,253.5,777.0,0.446
5532,4.5,0.0,2.0
5533,7.5,0.0,2.0
5534,1.5,1.0,1.998
5535,55.25,6.0,1.988
5536,209.0,791.0,0.418
5537,268.25,800.0,0.4
5538,4.25,0.0,2.0
5539,274.5,797.0,0.406
5540,231.75,752.0,0.496
5541,209.25,841.0,0.318
5542,1.25,0.0,2.0
5543,13.25,2.0,1.996
5544,21.5,1.0,1.998
5545,228.75,834.0,0.332
5546,6.0,0.0,2.0
5547,227.25,842.0,0.316
5548,50.0,15.0,1.97
5549,11.0,0.0,2.0
5550,12.25,1.0,1.998
5551,4.75,1.0,1.998
5552,276.25,785.0,0.43
5553,7.75,1.0,1.998
5554,270.25,853.0,0.294
5555,8.25,2.0,1.996
5556,242.5,818.0,0.364
5557,235.75,770.0,0.46
5558,242.25,790.0,0.42
5559,254.75,826.0,0.348
5560,234.0,822.0,0.356
5561,242.0,790.0,0.42
5562,16.25,2.0,1.996
5563,15.5,1.0,1.998
5564,46.75,23.0,1.954
5565,221.0,828.0,0.344
5566,21.75,2.0,1.996
5567,7.75,0.0,2.0
5568,216.0,833.0,0.334
5569,285.0,848.0,0.304
5570,53.5,12.0,1.976
5571,233.0,800.0,0.4
5572,238.25,820.0,0.36
5573,252.75,710.0,0.58
5574,12.0,0.0,2.0
5575,7.5,1.0,1.998
5576,239.75,853.0,0.294
5577,211.25,755.0,0.49
5578,238.75,828.0,0.344
5579,241.25,794.0,0.412
5580,0.25,0.0,2.0
5581,2.0,0.0,2.0
5582,237.5,764.0,0.472
5583,6.25,0.0,2.0
5584,1.25,0.0,2.0
5585,288.25,784.0,0.432
5586,8.0,0.0,2.0
5587,246.75,768.0,0.464
5588,5.25,0.0,2.0
5589,0.75,0.0,2.0
5590,8.0,0.0,2.0
5591,5.75,0.0,2.0
5592,330.0,830.0,0.34
5593,201.75,744.0,0.512
5594,27.0,3.0,1.994
5595,225.75,844.0,0.312
5596,246.25,827.0,0.346
5597,1.0,0.0,2.0
5598,227.0,804.0,0.392
5599,348.75,792.0,0.416
5600,29.25,1.0,1.998
5601,8.0,0.0,2.0
5602,10.0,1.0,1.998
5603,223.25,768.0,0.464
5604,11.25,3.0,1.994
5605,0.5,0.0,2.0
5606,226.75,723.0,0.554
5607,216.5,777.0,0.446
5608,1.25,0.0,2.0
5609,227.0,818.0,0.364
5610,291.5,744.0,0.512
5611,249.25,798.0,0.404
5612,253.0,791.0,0.418
5613,243.75,817.0,0.366
5614,3.25,0.0,2.0
5615,2.75,0.0,2.0
5616,40.5,10.0,1.98
5617,228.25,804.0,0.392
5618,3.0,0.0,2.0
5619,2.0,0.0,2.0
5620,9.5,1.0,1.998
5621,226.25,739.0,0.522
5622,191.25,805.0,0.39
5623,265.0,831.0,0.338
5624,181.25,807.0,0.386
5625,13.75,1.0,1.998
5626,1.0,0.0,2.0
5627,19.5,1.0,1.998
5628,14.75,3.0,1.994
5629,230.25,783.0,0.434
5630,2.75,0.0,2.0
5631,207.0,828.0,0.344
5632,238.0,794.0,0.412
5633,9.25,0.0,2.0
5634,310.0,771.0,0.458
5635,249.75,767.0,0.466
5636,213.75,798.0,0.404
5637,1.5,0.0,2.0
5638,10.0,0.0,2.0
5639,11.75,1.0,1.998
5640,282.25,815.0,0.37
5641,2.75,0.0,2.0
5642,274.25,827.0,0.346
5643,10.5,0.0,2.0
5644,2.75,0.0,2.0
5645,7.5,0.0,2.0
5646,3.0,0.0,2.0
5647,255.75,794.0,0.412
5648,320.25,799.0,0.402
5649,2.25,0.0,2.0
5650,55.5,3.0,1.994
5651,0.75,0.0,2.0
5652,237.5,775.0,0.45
5653,0.5,0.0,2.0
5654,271.75,841.0,0.318
5655,7.75,0.0,2.0
5656,269.75,818.0,0.364
5657,263.75,779.0,0.442
5658,278.75,781.0,0.438
5659,3.25,0.0,2.0
5660,0.25,0.0,2.0
5661,263.25,841.0,0.318
5662,8.5,2.0,1.996
5663,246.0,788.0,0.424
5664,2.25,0.0,2.0
5665,9.25,0.0,2.0
5666,343.0,845.0,0.31
5667,332.0,775.0,0.45
5668,4.0,1.0,1.998
5669,15.75,1.0,1.998
5670,14.25,1.0,1.998
5671,229.75,805.0,0.39
5672,7.25,0.0,2.0
5673,7.75,0.0,2.0
5674,2.5,0.0,2.0
5675,227.5,840.0,0.32
5676,311.75,833.0,0.334
5677,12.0,2.0,1.996
5678,287.75,776.0,0.448
5679,201.25,843.0,0.314
5680,280.5,806.0,0.388
5681,19.5,0.0,2.0
5682,254.25,770.0,0.46
5683,183.5,797.0,0.406
5684,274.5,765.0,0.47
5685,262.0,824.0,0.352
5686,277.25,781.0,0.438
5687,254.5,780.0,0.44
5688,282.25,784.0,0.432
5689,320.75,803.0,0.394
5690,280.5,840.0,0.32
5691,291.75,795.0,0.41
5692,2.25,0.0,2.0
5693,275.5,803.0,0.394
5694,12.0,1.0,1.998
5695,31.0,1.0,1.998
5696,23.75,0.0,2.0
5697,255.5,788.0,0.424
5698,0.5,0.0,2.0
5699,241.25,751.0,0.498
5700,210.75,738.0,0.524
5701,233.75,771.0,0.458
5702,256.75,797.0,0.406
5703,2.0,0.0,2.0
5704,3.75,0.0,2.0
5705,288.75,807.0,0.386
5706,225.5,755.0,0.49
5707,25.25,4.0,1.992
5708,1.75,0.0,2.0
5709,4.0,0.0,2.0
5710,231.5,766.0,0.468
5711,0.25,0.0,2.0
5712,19.5,1.0,1.998
5713,7.75,1.0,1.998
5714,237.5,827.0,0.346
5715,34.0,4.0,1.992
5716,48.75,4.0,1.992
5717,6.5,1.0,1.998
5718,0.5,0.0,2.0
5719,49.5,6.0,1.988
5720,14.25,1.0,1.998
5721,0.75,0.0,2.0
5722,276.75,814.0,0.372
5723,225.25,837.0,0.326
5724,9.25,1.0,1.998
5725,17.75,1.0,1.998
5726,0.5,0.0,2.0
5727,9.5,1.0,1.998
5728,257.5,806.0,0.388
5729,279.75,804.0,0.392
5730,301.75,783.0,0.434
5731,251.25,768.0,0.464
5732,7.75,0.0,2.0
5733,20.0,2.0,1.996
5734,7.25,1.0,1.998
5735,3.75,0.0,2.0
5736,12.0,1.0,1.998
5737,1.75,0.0,2.0
5738,271.75,796.0,0.408
5739,32.75,4.0,1.992
5740,4.0,0.0,2.0
5741,235.75,806.0,0.388
5742,0.25,0.0,2.0
5743,18.75,4.0,1.992
5744,12.25,0.0,2.0
5745,302.5,784.0,0.432
5746,275.5,798.0,0.404
5747,1.0,0.0,2.0
5748,229.25,833.0,0.334
5749,214.5,803.0,0.394
5750,26.5,3.0,1.994
5751,2.75,0.0,2.0
5752,0.75,0.0,2.0
5753,295.5,826.0,0.348
5754,231.25,814.0,0.372
5755,6.0,0.0,2.0
5756,258.5,833.0,0.334
5757,6.0,2.0,1.996
5758,299.75,798.0,0.404
5759,215.75,756.0,0.488
5760,213.25,819.0,0.362
5761,4.5,0.0,2.0
5762,234.25,774.0,0.452
5763,295.5,825.0,0.35
5764,5.0,0.0,2.0
5765,286.5,780.0,0.44
5766,247.0,823.0,0.354
5767,23.25,6.0,1.988
5768,293.5,833.0,0.334
5769,227.0,817.0,0.366
5770,266.75,777.0,0.446
5771,6.75,0.0,2.0
5772,1.0,0.0,2.0
5773,297.75,748.0,0.504
5774,1.5,0.0,2.0
5775,21.25,0.0,2.0
5776,4.25,0.0,2.0
5777,1.5,0.0,2.0
5778,234.5,820.0,0.36
5779,240.0,830.0,0.34
5780,35.75,5.0,1.99
5781,211.0,778.0,0.444
5782,266.75,751.0,0.498
5783,1.25,0.0,2.0
5784,323.75,798.0,0.404
5785,34.25,3.0,1.994
5786,230.5,813.0,0.374
5787,238.0,800.0,0.4
5788,4.25,0.0,2.0
5789,47.0,7.0,1.986
5790,4.25,0.0,2.0
5791,0.25,0.0,2.0
5792,203.75,783.0,0.434
5793,213.75,821.0,0.358
5794,307.25,797.0,0.406
5795,260.5,806.0,0.388
5796,322.75,798.0,0.404
5797,286.25,805.0,0.39
5798,15.75,2.0,1.996
5799,7.0,1.0,1.998
5800,1.0,0.0,2.0
5801,291.5,754.0,0.492
5802,349.0,812.0,0.376
5803,1.25,0.0,2.0
5804,10.5,0.0,2.0
5805,280.75,799.0,0.402
5806,6.25,0.0,2.0
5807,235.5,821.0,0.358
5808,4.25,0.0,2.0
5809,5.75,0.0,2.0
5810,217.0,789.0,0.422
5811,281.75,821.0,0.358
5812,297.25,766.0,0.468
5813,105.0,29.0,1.942
5814,233.75,827.0,0.346
5815,20.0,1.0,1.998
5816,0.25,0.0,2.0
5817,299.75,796.0,0.408
5818,242.75,753.0,0.494
5819,5.5,0.0,2.0
5820,269.0,783.0,0.434
5821,294.25,776.0,0.448
5822,14.75,0.0,2.0
5823,235.25,860.0,0.28
5824,208.75,823.0,0.354
5825,4.25,0.0,2.0
5826,319.75,806.0,0.388
5827,226.25,842.0,0.316
5828,237.0,788.0,0.424
5829,220.5,767.0,0.466
5830,3.5,0.0,2.0
5831,2.5,0.0,2.0
5832,245.25,784.0,0.432
5833,316.75,779.0,0.442
5834,3.25,1.0,1.998
5835,308.0,811.0,0.378
5836,307.5,857.0,0.286
5837,0.5,0.0,2.0
5838,0.75,0.0,2.0
5839,9.75,1.0,1.998
5840,0.5,0.0,2.0
5841,34.75,2.0,1.996
5842,2.5,0.0,2.0
5843,324.0,782.0,0.436
5844,7.0,1.0,1.998
5845,209.25,830.0,0.34
5846,19.0,1.0,1.998
5847,9.25,1.0,1.998
5848,1.0,0.0,2.0
5849,4.25,0.0,2.0
5850,0.5,0.0,2.0
5851,217.0,794.0,0.412
5852,1.5,0.0,2.0
5853,255.25,808.0,0.384
5854,31.0,3.0,1.994
5855,257.25,811.0,0.378
5856,170.0,765.0,0.47
5857,0.25,0.0,2.0
5858,25.0,0.0,2.0
5859,290.0,819.0,0.362
5860,251.75,820.0,0.36
5861,15.25,2.0,1.996
5862,228.75,773.0,0.454
5863,238.75,778.0,0.444
5864,275.0,835.0,0.33
5865,232.5,780.0,0.44
5866,8.5,0.0,2.0
5867,328.75,811.0,0.378
5868,23.25,0.0,2.0
5869,5.5,0.0,2.0
5870,22.5,3.0,1.994
5871,16.0,1.0,1.998
5872,239.5,803.0,0.394
5873,251.5,833.0,0.334
5874,5.25,0.0,2.0
5875,55.5,6.0,1.988
5876,365.0,750.0,0.5
5877,1.75,0.0,2.0
5878,272.75,795.0,0.41
5879,13.25,1.0,1.998
5880,2.0,0.0,2.0
5881,216.0,778.0,0.444
5882,16.25,2.0,1.996
5883,198.5,769.0,0.462
5884,240.5,823.0,0.354
5885,268.25,778.0,0.444
5886,6.0,0.0,2.0
5887,296.0,779.0,0.442
5888,302.5,782.0,0.436
5889,251.25,816.0,0.368
5890,236.0,813.0,0.374
5891,288.25,772.0,0.456
5892,191.5,843.0,0.314
5893,51.5,8.0,1.984
5894,30.25,4.0,1.992
5895,247.25,830.0,0.34
5896,241.75,851.0,0.298
5897,8.75,0.0,2.0
5898,247.5,842.0,0.316
5899,245.25,783.0,0.434
5900,12.25,4.0,1.992
5901,249.75,784.0,0.432
5902,264.5,822.0,0.356
5903,222.25,834.0,0.332
5904,243.75,816.0,0.368
