r.num,Duration,Epidemic,Rt,
4752,1.75,0.00,2.00,
4753,26.00,3.00,1.99,
4754,301.75,800.00,0.40,
4755,308.25,811.00,0.38,
4756,227.50,817.00,0.37,
4757,226.50,800.00,0.40,
4758,275.00,757.00,0.49,
4759,323.00,832.00,0.34,
4760,227.75,800.00,0.40,
4761,0.75,0.00,2.00,
4762,8.25,0.00,2.00,
4763,339.75,827.00,0.35,
4764,254.50,802.00,0.40,
4765,6.00,1.00,2.00,
4766,4.75,0.00,2.00,
4767,330.00,819.00,0.36,
4768,203.00,767.00,0.47,
4769,46.00,6.00,1.99,
4770,5.00,0.00,2.00,
4771,9.50,0.00,2.00,
4772,221.25,799.00,0.40,
4773,302.50,773.00,0.45,
4774,273.50,858.00,0.28,
4775,216.50,761.00,0.48,
4776,0.75,0.00,2.00,
4777,287.00,757.00,0.49,
4778,241.50,840.00,0.32,
4779,10.00,2.00,2.00,
4780,3.50,0.00,2.00,
4781,4.25,0.00,2.00,
4782,2.75,0.00,2.00,
4783,256.00,787.00,0.43,
4784,1.75,0.00,2.00,
4785,348.25,794.00,0.41,
4786,17.50,3.00,1.99,
4787,348.75,776.00,0.45,
4788,242.25,795.00,0.41,
4789,1.00,0.00,2.00,
4790,365.25,785.00,0.43,
4791,209.75,822.00,0.36,
4792,256.00,826.00,0.35,
4793,198.25,835.00,0.33,
4794,204.50,799.00,0.40,
4795,278.75,824.00,0.35,
4796,14.00,4.00,1.99,
4797,259.50,823.00,0.35,
4798,218.75,796.00,0.41,
4799,19.00,1.00,2.00,
4800,284.75,800.00,0.40,
4801,244.00,824.00,0.35,
4802,213.25,810.00,0.38,
4803,274.75,858.00,0.28,
4804,383.50,742.00,0.52,
4805,18.25,1.00,2.00,
4806,2.25,0.00,2.00,
4807,264.75,842.00,0.32,
4808,1.00,0.00,2.00,
4809,7.50,0.00,2.00,
4810,269.25,784.00,0.43,
4811,219.25,828.00,0.34,
4812,4.50,0.00,2.00,
4813,248.75,830.00,0.34,
4814,7.50,0.00,2.00,
4815,259.00,829.00,0.34,
4816,5.75,0.00,2.00,
4817,257.00,750.00,0.50,
4818,251.25,801.00,0.40,
4819,29.75,7.00,1.99,
4820,4.50,1.00,2.00,
4821,252.75,823.00,0.35,
4822,212.00,795.00,0.41,
4823,44.00,4.00,1.99,
4824,15.50,2.00,2.00,
4825,274.25,793.00,0.41,
4826,5.50,0.00,2.00,
4827,0.50,0.00,2.00,
4828,270.00,821.00,0.36,
4829,246.00,757.00,0.49,
4830,287.25,743.00,0.51,
4831,7.75,1.00,2.00,
4832,0.75,0.00,2.00,
4833,14.25,0.00,2.00,
4834,251.75,752.00,0.50,
4835,252.25,808.00,0.38,
4836,5.00,0.00,2.00,
4837,32.25,6.00,1.99,
4838,228.50,780.00,0.44,
4839,225.00,797.00,0.41,
4840,24.00,0.00,2.00,
4841,213.00,801.00,0.40,
4842,241.00,793.00,0.41,
4843,0.25,0.00,2.00,
4844,0.75,0.00,2.00,
4845,12.00,0.00,2.00,
4846,285.75,761.00,0.48,
4847,238.00,771.00,0.46,
4848,13.00,3.00,1.99,
4849,226.00,812.00,0.38,
4850,222.25,824.00,0.35,
4851,0.75,0.00,2.00,
4852,0.25,0.00,2.00,
4853,12.75,1.00,2.00,
4854,5.00,0.00,2.00,
4855,247.25,800.00,0.40,
4856,250.25,737.00,0.53,
4857,3.50,0.00,2.00,
4858,200.00,776.00,0.45,
4859,235.75,816.00,0.37,
4860,35.00,2.00,2.00,
4861,218.00,822.00,0.36,
4862,256.75,790.00,0.42,
4863,4.75,0.00,2.00,
4864,228.00,805.00,0.39,
4865,214.25,776.00,0.45,
4866,205.50,755.00,0.49,
4867,238.75,833.00,0.33,
4868,285.25,787.00,0.43,
4869,245.50,854.00,0.29,
4870,220.75,799.00,0.40,
4871,291.50,813.00,0.37,
4872,27.75,3.00,1.99,
4873,2.25,0.00,2.00,
4874,230.50,774.00,0.45,
4875,250.00,811.00,0.38,
4876,279.00,757.00,0.49,
4877,2.50,1.00,2.00,
4878,9.75,1.00,2.00,
4879,308.75,816.00,0.37,
4880,270.00,741.00,0.52,
4881,286.25,814.00,0.37,
4882,197.25,801.00,0.40,
4883,5.00,0.00,2.00,
4884,306.25,810.00,0.38,
4885,252.25,787.00,0.43,
4886,4.00,0.00,2.00,
4887,220.75,829.00,0.34,
4888,214.00,791.00,0.42,
4889,223.00,788.00,0.42,
4890,188.50,798.00,0.40,
4891,275.00,807.00,0.39,
4892,306.50,768.00,0.46,
4893,274.00,811.00,0.38,
4894,7.25,0.00,2.00,
4895,204.50,733.00,0.53,
4896,4.00,0.00,2.00,
4897,240.50,838.00,0.32,
4898,22.50,6.00,1.99,
4899,312.75,838.00,0.32,
4900,18.75,2.00,2.00,
4901,4.00,0.00,2.00,
4902,11.25,0.00,2.00,
4903,208.00,843.00,0.31,
4904,253.00,811.00,0.38,
4905,4.50,0.00,2.00,
4906,299.50,796.00,0.41,
4907,37.00,0.00,2.00,
4908,280.50,810.00,0.38,
4909,278.75,781.00,0.44,
4910,256.25,819.00,0.36,
4911,3.00,0.00,2.00,
4912,12.25,1.00,2.00,
4913,213.50,793.00,0.41,
4914,229.75,843.00,0.31,
4915,1.00,1.00,2.00,
4916,294.00,760.00,0.48,
4917,358.75,858.00,0.28,
4918,234.75,780.00,0.44,
4919,218.25,752.00,0.50,
4920,3.50,0.00,2.00,
4921,35.75,0.00,2.00,
4922,243.00,819.00,0.36,
4923,217.00,819.00,0.36,
4924,1.25,0.00,2.00,
4925,200.25,822.00,0.36,
4926,222.00,740.00,0.52,
4927,0.75,0.00,2.00,
4928,283.50,842.00,0.32,
4929,1.00,0.00,2.00,
4930,8.00,0.00,2.00,
4931,1.25,0.00,2.00,
4932,11.25,0.00,2.00,
4933,248.50,798.00,0.40,
4934,241.25,799.00,0.40,
4935,2.00,0.00,2.00,
4936,209.50,822.00,0.36,
4937,296.00,817.00,0.37,
4938,28.75,5.00,1.99,
4939,277.50,850.00,0.30,
4940,28.75,4.00,1.99,
4941,17.25,1.00,2.00,
4942,210.00,812.00,0.38,
4943,12.25,1.00,2.00,
4944,252.00,770.00,0.46,
4945,246.00,807.00,0.39,
4946,245.50,793.00,0.41,
4947,17.75,5.00,1.99,
4948,309.25,792.00,0.42,
4949,228.75,798.00,0.40,
4950,0.25,0.00,2.00,
4951,242.00,781.00,0.44,
4952,5.25,0.00,2.00,
4953,215.50,791.00,0.42,
4954,213.00,756.00,0.49,
4955,298.50,819.00,0.36,
4956,293.50,768.00,0.46,
4957,228.00,793.00,0.41,
4958,2.75,0.00,2.00,
4959,231.25,801.00,0.40,
4960,9.00,0.00,2.00,
4961,7.75,0.00,2.00,
4962,4.00,0.00,2.00,
4963,14.25,0.00,2.00,
4964,199.75,791.00,0.42,
4965,245.50,843.00,0.31,
4966,25.00,0.00,2.00,
4967,252.25,768.00,0.46,
4968,288.00,821.00,0.36,
4969,2.50,0.00,2.00,
4970,6.25,0.00,2.00,
4971,247.50,785.00,0.43,
4972,3.00,0.00,2.00,
4973,343.00,760.00,0.48,
4974,347.25,783.00,0.43,
4975,286.25,771.00,0.46,
4976,2.50,0.00,2.00,
4977,273.00,829.00,0.34,
4978,283.25,827.00,0.35,
4979,32.75,4.00,1.99,
4980,45.50,4.00,1.99,
4981,248.00,809.00,0.38,
4982,12.25,3.00,1.99,
4983,278.50,807.00,0.39,
4984,6.75,0.00,2.00,
4985,10.75,1.00,2.00,
4986,271.75,783.00,0.43,
4987,47.50,10.00,1.98,
4988,5.50,0.00,2.00,
4989,212.50,764.00,0.47,
4990,261.25,796.00,0.41,
4991,252.75,791.00,0.42,
4992,312.75,779.00,0.44,
4993,0.25,0.00,2.00,
4994,212.25,833.00,0.33,
4995,3.25,0.00,2.00,
4996,219.25,808.00,0.38,
4997,279.50,781.00,0.44,
4998,330.75,794.00,0.41,
4999,261.50,843.00,0.31,
5000,386.00,806.00,0.39,
5001,1.25,0.00,2.00,
5002,1.50,0.00,2.00,
5003,207.25,762.00,0.48,
5004,255.00,791.00,0.42,
5005,12.75,2.00,2.00,
5006,230.75,813.00,0.37,
5007,225.00,805.00,0.39,
5008,267.50,847.00,0.31,
5009,221.00,828.00,0.34,
5010,0.25,0.00,2.00,
5011,3.50,0.00,2.00,
5012,4.00,0.00,2.00,
5013,227.75,772.00,0.46,
5014,297.00,751.00,0.50,
5015,0.75,0.00,2.00,
5016,16.75,1.00,2.00,
5017,449.50,734.00,0.53,
5018,239.25,825.00,0.35,
5019,334.00,813.00,0.37,
5020,2.25,0.00,2.00,
5021,3.50,1.00,2.00,
5022,7.25,0.00,2.00,
5023,3.50,0.00,2.00,
5024,4.50,1.00,2.00,
5025,0.50,0.00,2.00,
5026,4.75,0.00,2.00,
5027,1.50,0.00,2.00,
5028,245.75,777.00,0.45,
5029,14.00,0.00,2.00,
5030,243.25,713.00,0.57,
5031,217.50,777.00,0.45,
5032,32.75,1.00,2.00,
5033,5.50,0.00,2.00,
5034,7.25,0.00,2.00,
5035,231.50,823.00,0.35,
5036,0.75,0.00,2.00,
5037,370.50,817.00,0.37,
5038,263.00,770.00,0.46,
5039,5.00,0.00,2.00,
5040,34.25,4.00,1.99,
5041,205.50,797.00,0.41,
5042,3.00,1.00,2.00,
5043,216.50,830.00,0.34,
5044,258.25,791.00,0.42,
5045,231.25,796.00,0.41,
5046,220.75,818.00,0.36,
5047,282.75,743.00,0.51,
5048,264.00,834.00,0.33,
5049,8.50,0.00,2.00,
5050,214.50,836.00,0.33,
5051,212.25,810.00,0.38,
5052,15.75,1.00,2.00,
5053,261.00,787.00,0.43,
5054,290.00,785.00,0.43,
5055,14.25,0.00,2.00,
5056,197.25,785.00,0.43,
5057,192.75,801.00,0.40,
5058,255.75,826.00,0.35,
5059,263.75,756.00,0.49,
5060,210.50,845.00,0.31,
5061,356.00,774.00,0.45,
5062,315.75,832.00,0.34,
5063,1.25,0.00,2.00,
5064,254.00,809.00,0.38,
5065,215.50,808.00,0.38,
5066,7.75,0.00,2.00,
5067,11.75,0.00,2.00,
5068,7.25,0.00,2.00,
5069,265.00,815.00,0.37,
5070,249.75,826.00,0.35,
5071,1.25,0.00,2.00,
5072,181.25,803.00,0.39,
5073,241.25,782.00,0.44,
5074,234.50,805.00,0.39,
5075,20.00,0.00,2.00,
5076,8.25,0.00,2.00,
5077,26.50,3.00,1.99,
5078,207.25,803.00,0.39,
5079,2.50,0.00,2.00,
5080,231.25,755.00,0.49,
5081,303.25,785.00,0.43,
5082,218.50,817.00,0.37,
5083,279.00,776.00,0.45,
5084,258.50,796.00,0.41,
5085,256.25,767.00,0.47,
5086,29.75,1.00,2.00,
5087,2.00,0.00,2.00,
5088,26.25,4.00,1.99,
5089,245.00,782.00,0.44,
5090,8.25,0.00,2.00,
5091,14.75,2.00,2.00,
5092,370.50,817.00,0.37,
5093,1.00,0.00,2.00,
5094,9.25,0.00,2.00,
5095,261.00,809.00,0.38,
5096,8.25,0.00,2.00,
5097,7.75,1.00,2.00,
5098,6.75,0.00,2.00,
5099,305.00,783.00,0.43,
5100,2.00,0.00,2.00,
5101,7.25,0.00,2.00,
5102,226.00,849.00,0.30,
5103,21.50,1.00,2.00,
5104,2.00,0.00,2.00,
5105,280.75,799.00,0.40,
5106,9.00,1.00,2.00,
5107,326.00,810.00,0.38,
5108,213.50,779.00,0.44,
5109,236.25,787.00,0.43,
5110,274.75,792.00,0.42,
5111,303.75,858.00,0.28,
5112,251.50,808.00,0.38,
5113,14.25,1.00,2.00,
5114,4.00,0.00,2.00,
5115,0.75,0.00,2.00,
5116,1.50,0.00,2.00,
5117,2.25,0.00,2.00,
5118,257.25,829.00,0.34,
5119,21.75,4.00,1.99,
5120,9.50,0.00,2.00,
5121,199.00,814.00,0.37,
5122,263.50,772.00,0.46,
5123,4.50,0.00,2.00,
5124,213.75,806.00,0.39,
5125,1.00,0.00,2.00,
5126,12.50,2.00,2.00,
5127,8.00,1.00,2.00,
5128,8.75,0.00,2.00,
5129,254.75,810.00,0.38,
5130,16.25,2.00,2.00,
5131,3.50,0.00,2.00,
5132,28.00,1.00,2.00,
5133,246.75,834.00,0.33,
5134,1.75,1.00,2.00,
5135,5.25,0.00,2.00,
5136,1.00,0.00,2.00,
5137,299.00,775.00,0.45,
5138,5.25,0.00,2.00,
5139,240.50,810.00,0.38,
5140,238.50,799.00,0.40,
5141,214.50,809.00,0.38,
5142,254.50,741.00,0.52,
5143,3.50,0.00,2.00,
5144,71.00,18.00,1.96,
5145,250.75,799.00,0.40,
5146,282.75,797.00,0.41,
5147,230.75,849.00,0.30,
5148,10.50,0.00,2.00,
5149,351.50,825.00,0.35,
5150,3.25,0.00,2.00,
5151,273.25,771.00,0.46,
5152,254.50,745.00,0.51,
5153,268.50,740.00,0.52,
5154,274.25,803.00,0.39,
5155,5.25,0.00,2.00,
5156,9.75,2.00,2.00,
5157,33.50,5.00,1.99,
5158,213.00,812.00,0.38,
5159,7.25,1.00,2.00,
5160,226.00,803.00,0.39,
5161,6.25,0.00,2.00,
5162,11.00,0.00,2.00,
5163,12.75,0.00,2.00,
5164,1.00,0.00,2.00,
5165,6.25,0.00,2.00,
5166,6.75,0.00,2.00,
5167,7.00,0.00,2.00,
5168,0.25,0.00,2.00,
5169,11.50,0.00,2.00,
5170,4.75,0.00,2.00,
5171,261.75,850.00,0.30,
5172,203.75,831.00,0.34,
5173,360.00,779.00,0.44,
5174,320.00,773.00,0.45,
5175,231.50,816.00,0.37,
5176,249.00,790.00,0.42,
5177,8.75,0.00,2.00,
5178,258.50,745.00,0.51,
5179,17.75,2.00,2.00,
5180,251.75,803.00,0.39,
5181,4.75,0.00,2.00,
5182,10.00,0.00,2.00,
5183,3.75,0.00,2.00,
5184,260.75,807.00,0.39,
5185,289.00,810.00,0.38,
5186,228.75,815.00,0.37,
5187,4.75,0.00,2.00,
5188,7.25,1.00,2.00,
5189,0.25,0.00,2.00,
5190,253.25,792.00,0.42,
5191,281.50,757.00,0.49,
5192,1.50,0.00,2.00,
5193,0.75,0.00,2.00,
5194,8.25,0.00,2.00,
5195,6.50,0.00,2.00,
5196,10.75,1.00,2.00,
5197,282.25,791.00,0.42,
5198,5.25,0.00,2.00,
5199,0.25,0.00,2.00,
5200,186.00,809.00,0.38,
5201,188.75,827.00,0.35,
5202,4.75,0.00,2.00,
5203,202.00,785.00,0.43,
5204,1.00,0.00,2.00,
5205,283.00,822.00,0.36,
5206,191.75,841.00,0.32,
5207,331.25,752.00,0.50,
5208,10.00,1.00,2.00,
5209,2.75,0.00,2.00,
5210,242.25,783.00,0.43,
5211,1.50,0.00,2.00,
5212,276.00,777.00,0.45,
5213,13.00,1.00,2.00,
5214,9.00,1.00,2.00,
5215,32.75,8.00,1.98,
5216,0.50,0.00,2.00,
5217,13.75,3.00,1.99,
5218,18.25,0.00,2.00,
5219,2.25,0.00,2.00,
5220,202.75,798.00,0.40,
5221,3.50,0.00,2.00,
5222,286.00,813.00,0.37,
5223,3.75,0.00,2.00,
5224,0.25,0.00,2.00,
5225,227.50,825.00,0.35,
5226,287.75,748.00,0.50,
5227,272.25,785.00,0.43,
5228,293.00,811.00,0.38,
5229,214.25,781.00,0.44,
5230,9.25,1.00,2.00,
5231,15.25,3.00,1.99,
5232,5.25,0.00,2.00,
5233,270.00,843.00,0.31,
5234,201.00,817.00,0.37,
5235,194.50,868.00,0.26,
5236,237.25,766.00,0.47,
5237,274.25,840.00,0.32,
5238,222.25,763.00,0.47,
5239,2.00,0.00,2.00,
5240,252.25,790.00,0.42,
5241,223.00,850.00,0.30,
5242,344.50,795.00,0.41,
5243,10.00,0.00,2.00,
5244,224.25,821.00,0.36,
5245,183.25,791.00,0.42,
5246,228.25,745.00,0.51,
5247,220.25,796.00,0.41,
5248,7.75,0.00,2.00,
5249,299.25,796.00,0.41,
5250,301.00,823.00,0.35,
5251,25.75,2.00,2.00,
5252,297.50,822.00,0.36,
5253,12.25,0.00,2.00,
5254,9.50,3.00,1.99,
5255,8.25,0.00,2.00,
5256,0.25,0.00,2.00,
5257,2.50,0.00,2.00,
5258,235.75,749.00,0.50,
5259,252.25,847.00,0.31,
5260,294.25,781.00,0.44,
5261,9.75,1.00,2.00,
5262,8.50,0.00,2.00,
5263,224.25,824.00,0.35,
5264,4.00,0.00,2.00,
5265,235.75,780.00,0.44,
5266,271.75,829.00,0.34,
5267,1.00,0.00,2.00,
5268,301.00,768.00,0.46,
5269,8.75,0.00,2.00,
5270,232.25,830.00,0.34,
5271,265.75,769.00,0.46,
5272,228.75,827.00,0.35,
5273,268.25,813.00,0.37,
5274,248.25,808.00,0.38,
5275,9.25,0.00,2.00,
5276,256.00,811.00,0.38,
5277,14.50,2.00,2.00,
5278,232.00,803.00,0.39,
5279,2.00,1.00,2.00,
5280,272.50,773.00,0.45,
5281,244.25,724.00,0.55,
5282,7.25,0.00,2.00,
5283,26.75,3.00,1.99,
5284,4.25,1.00,2.00,
5285,12.75,2.00,2.00,
5286,4.25,0.00,2.00,
5287,205.50,792.00,0.42,
5288,29.25,4.00,1.99,
5289,43.50,11.00,1.98,
5290,232.75,768.00,0.46,
5291,1.00,0.00,2.00,
5292,257.75,803.00,0.39,
5293,227.25,811.00,0.38,
5294,0.50,0.00,2.00,
5295,221.00,830.00,0.34,
5296,251.25,743.00,0.51,
5297,2.25,0.00,2.00,
5298,6.25,0.00,2.00,
5299,1.75,0.00,2.00,
5300,281.25,798.00,0.40,
5301,0.75,0.00,2.00,
5302,243.00,849.00,0.30,
5303,4.00,0.00,2.00,
5304,3.50,0.00,2.00,
5305,252.75,801.00,0.40,
5306,21.50,0.00,2.00,
5307,3.25,0.00,2.00,
5308,213.75,827.00,0.35,
5309,210.25,801.00,0.40,
5310,0.75,0.00,2.00,
5311,314.00,827.00,0.35,
5312,273.00,786.00,0.43,
5313,218.50,767.00,0.47,
5314,5.00,0.00,2.00,
5315,6.75,2.00,2.00,
5316,256.00,787.00,0.43,
5317,1.00,0.00,2.00,
5318,6.25,2.00,2.00,
5319,222.00,823.00,0.35,
5320,26.75,2.00,2.00,
5321,5.50,0.00,2.00,
5322,4.00,1.00,2.00,
5323,217.25,805.00,0.39,
5324,263.50,778.00,0.44,
5325,28.75,6.00,1.99,
5326,252.75,799.00,0.40,
5327,10.25,1.00,2.00,
5328,2.50,0.00,2.00,
5329,251.00,773.00,0.45,
5330,255.50,836.00,0.33,
5331,236.00,742.00,0.52,
5332,0.75,0.00,2.00,
5333,3.25,0.00,2.00,
5334,2.00,0.00,2.00,
5335,45.50,9.00,1.98,
5336,268.75,820.00,0.36,
5337,231.50,841.00,0.32,
5338,264.25,749.00,0.50,
5339,2.75,0.00,2.00,
5340,369.00,781.00,0.44,
5341,483.00,785.00,0.43,
5342,51.75,6.00,1.99,
5343,238.00,802.00,0.40,
5344,2.50,0.00,2.00,
5345,206.75,823.00,0.35,
5346,275.75,843.00,0.31,
5347,0.50,0.00,2.00,
5348,0.75,0.00,2.00,
5349,315.50,809.00,0.38,
5350,45.50,4.00,1.99,
5351,3.25,0.00,2.00,
5352,1.50,0.00,2.00,
5353,202.00,792.00,0.42,
5354,0.50,0.00,2.00,
5355,243.25,774.00,0.45,
5356,2.00,0.00,2.00,
5357,5.25,1.00,2.00,
5358,267.25,740.00,0.52,
5359,368.50,815.00,0.37,
5360,20.25,1.00,2.00,
5361,6.25,0.00,2.00,
5362,201.50,820.00,0.36,
5363,1.75,0.00,2.00,
5364,233.25,825.00,0.35,
5365,360.25,770.00,0.46,
5366,281.50,792.00,0.42,
5367,2.00,0.00,2.00,
5368,1.75,0.00,2.00,
5369,11.75,1.00,2.00,
5370,240.75,828.00,0.34,
5371,199.00,808.00,0.38,
5372,232.25,758.00,0.48,
5373,339.00,741.00,0.52,
5374,347.75,841.00,0.32,
5375,4.25,0.00,2.00,
5376,317.25,776.00,0.45,
5377,40.75,4.00,1.99,
5378,2.75,0.00,2.00,
5379,264.75,847.00,0.31,
5380,33.25,6.00,1.99,
5381,219.25,797.00,0.41,
5382,243.25,812.00,0.38,
5383,233.50,813.00,0.37,
5384,208.75,819.00,0.36,
5385,28.25,6.00,1.99,
5386,13.75,0.00,2.00,
5387,230.25,786.00,0.43,
5388,212.75,769.00,0.46,
5389,2.00,0.00,2.00,
5390,291.00,803.00,0.39,
5391,267.50,809.00,0.38,
5392,237.00,747.00,0.51,
5393,205.75,838.00,0.32,
5394,193.00,846.00,0.31,
5395,1.00,0.00,2.00,
5396,0.25,0.00,2.00,
5397,21.50,4.00,1.99,
5398,1.25,0.00,2.00,
5399,17.25,3.00,1.99,
5400,17.25,0.00,2.00,
5401,19.00,1.00,2.00,
5402,215.00,771.00,0.46,
5403,215.00,823.00,0.35,
5404,4.50,0.00,2.00,
5405,1.50,0.00,2.00,
5406,15.00,0.00,2.00,
5407,1.50,0.00,2.00,
5408,190.25,789.00,0.42,
5409,265.25,813.00,0.37,
5410,256.00,790.00,0.42,
5411,230.75,764.00,0.47,
5412,255.00,801.00,0.40,
5413,283.00,856.00,0.29,
5414,1.75,0.00,2.00,
5415,0.25,0.00,2.00,
5416,232.75,820.00,0.36,
5417,242.25,797.00,0.41,
5418,287.25,805.00,0.39,
5419,314.50,844.00,0.31,
5420,272.50,763.00,0.47,
5421,10.75,0.00,2.00,
5422,1.50,0.00,2.00,
5423,290.00,826.00,0.35,
5424,1.00,0.00,2.00,
5425,271.25,819.00,0.36,
5426,250.00,794.00,0.41,
5427,1.50,0.00,2.00,
5428,0.75,0.00,2.00,
5429,280.25,771.00,0.46,
5430,4.00,0.00,2.00,
5431,3.00,0.00,2.00,
5432,4.00,0.00,2.00,
5433,235.25,781.00,0.44,
5434,0.75,0.00,2.00,
5435,25.75,2.00,2.00,
5436,19.25,0.00,2.00,
5437,7.25,1.00,2.00,
5438,229.75,813.00,0.37,
5439,257.75,775.00,0.45,
5440,4.25,0.00,2.00,
5441,197.25,791.00,0.42,
5442,16.00,0.00,2.00,
5443,259.25,810.00,0.38,
5444,6.25,0.00,2.00,
5445,309.25,812.00,0.38,
5446,1.00,0.00,2.00,
5447,4.50,0.00,2.00,
5448,0.50,0.00,2.00,
5449,288.75,806.00,0.39,
5450,1.25,0.00,2.00,
5451,213.25,801.00,0.40,
5452,288.50,748.00,0.50,
5453,12.75,0.00,2.00,
5454,270.50,834.00,0.33,
5455,25.50,0.00,2.00,
5456,1.50,0.00,2.00,
5457,0.75,0.00,2.00,
5458,250.75,796.00,0.41,
5459,255.25,813.00,0.37,
5460,0.25,0.00,2.00,
5461,15.25,2.00,2.00,
5462,233.00,791.00,0.42,
5463,274.50,827.00,0.35,
5464,14.25,1.00,2.00,
5465,286.50,763.00,0.47,
5466,343.50,801.00,0.40,
5467,10.50,0.00,2.00,
5468,1.00,0.00,2.00,
5469,226.00,841.00,0.32,
5470,275.50,816.00,0.37,
5471,239.25,779.00,0.44,
5472,2.50,0.00,2.00,
5473,245.25,729.00,0.54,
5474,341.75,834.00,0.33,
5475,2.00,0.00,2.00,
5476,29.50,0.00,2.00,
5477,228.75,806.00,0.39,
5478,4.00,0.00,2.00,
5479,1.50,0.00,2.00,
5480,6.25,1.00,2.00,
5481,22.25,2.00,2.00,
5482,293.50,766.00,0.47,
5483,25.50,1.00,2.00,
5484,242.25,775.00,0.45,
5485,241.50,793.00,0.41,
5486,10.00,1.00,2.00,
5487,5.75,0.00,2.00,
5488,2.25,0.00,2.00,
5489,336.50,731.00,0.54,
5490,5.25,0.00,2.00,
5491,205.50,782.00,0.44,
5492,19.00,1.00,2.00,
5493,10.75,0.00,2.00,
5494,2.50,0.00,2.00,
5495,8.50,3.00,1.99,
5496,39.75,3.00,1.99,
5497,2.50,0.00,2.00,
5498,8.00,1.00,2.00,
5499,223.75,784.00,0.43,
5500,254.75,816.00,0.37,
5501,3.75,0.00,2.00,
5502,247.75,788.00,0.42,
5503,13.00,1.00,2.00,
5504,14.75,1.00,2.00,
5505,2.75,0.00,2.00,
5506,259.25,779.00,0.44,
5507,8.25,0.00,2.00,
5508,6.00,0.00,2.00,
5509,223.25,791.00,0.42,
5510,205.50,801.00,0.40,
5511,259.25,783.00,0.43,
5512,2.75,0.00,2.00,
5513,284.00,779.00,0.44,
5514,2.00,0.00,2.00,
5515,234.50,773.00,0.45,
5516,222.25,823.00,0.35,
5517,21.50,0.00,2.00,
5518,203.50,769.00,0.46,
5519,255.50,752.00,0.50,
5520,2.75,0.00,2.00,
5521,298.75,840.00,0.32,
5522,203.25,796.00,0.41,
5523,242.75,738.00,0.52,
5524,3.00,0.00,2.00,
5525,218.00,773.00,0.45,
5526,6.00,0.00,2.00,
5527,228.50,788.00,0.42,
5528,0.25,0.00,2.00,
5529,8.50,2.00,2.00,
5530,316.75,796.00,0.41,
5531,62.25,6.00,1.99,
5532,255.50,779.00,0.44,
5533,226.00,775.00,0.45,
5534,46.00,5.00,1.99,
5535,1.00,0.00,2.00,
5536,315.25,773.00,0.45,
5537,0.75,0.00,2.00,
5538,264.00,777.00,0.45,
5539,263.25,811.00,0.38,
5540,262.75,838.00,0.32,
5541,11.50,1.00,2.00,
5542,8.25,0.00,2.00,
5543,199.75,831.00,0.34,
5544,13.25,0.00,2.00,
5545,250.75,763.00,0.47,
5546,189.50,823.00,0.35,
5547,4.75,0.00,2.00,
5548,35.00,8.00,1.98,
5549,19.00,4.00,1.99,
5550,323.50,801.00,0.40,
5551,225.75,802.00,0.40,
5552,4.00,0.00,2.00,
5553,1.75,0.00,2.00,
5554,32.00,4.00,1.99,
5555,10.25,1.00,2.00,
5556,11.00,0.00,2.00,
5557,271.50,805.00,0.39,
5558,49.75,11.00,1.98,
5559,33.25,4.00,1.99,
5560,198.50,750.00,0.50,
5561,244.00,798.00,0.40,
5562,7.25,0.00,2.00,
5563,0.50,0.00,2.00,
5564,1.00,0.00,2.00,
5565,37.00,0.00,2.00,
5566,239.25,804.00,0.39,
5567,5.75,0.00,2.00,
5568,281.75,826.00,0.35,
5569,243.25,802.00,0.40,
5570,5.75,0.00,2.00,
5571,216.00,802.00,0.40,
5572,214.25,842.00,0.32,
5573,205.25,793.00,0.41,
5574,303.75,746.00,0.51,
5575,199.00,799.00,0.40,
5576,270.25,781.00,0.44,
5577,243.75,782.00,0.44,
5578,221.75,827.00,0.35,
5579,1.25,0.00,2.00,
5580,14.25,1.00,2.00,
5581,250.25,860.00,0.28,
5582,297.75,803.00,0.39,
5583,9.25,4.00,1.99,
5584,57.50,13.00,1.97,
5585,2.00,0.00,2.00,
5586,249.00,824.00,0.35,
5587,1.25,0.00,2.00,
5588,34.25,2.00,2.00,
5589,241.25,765.00,0.47,
5590,312.75,809.00,0.38,
5591,260.50,796.00,0.41,
5592,15.00,0.00,2.00,
5593,15.00,1.00,2.00,
5594,16.75,1.00,2.00,
5595,7.00,0.00,2.00,
5596,0.75,0.00,2.00,
5597,313.75,823.00,0.35,
5598,262.50,856.00,0.29,
5599,1.50,0.00,2.00,
5600,325.25,806.00,0.39,
5601,12.00,4.00,1.99,
5602,9.00,2.00,2.00,
5603,3.50,0.00,2.00,
5604,349.25,780.00,0.44,
5605,210.25,823.00,0.35,
5606,0.25,0.00,2.00,
5607,53.00,10.00,1.98,
5608,8.75,0.00,2.00,
5609,238.75,780.00,0.44,
5610,247.50,789.00,0.42,
5611,203.00,725.00,0.55,
5612,246.50,818.00,0.36,
5613,236.75,833.00,0.33,
5614,289.75,818.00,0.36,
5615,4.00,0.00,2.00,
5616,228.25,774.00,0.45,
5617,1.50,0.00,2.00,
5618,3.00,0.00,2.00,
5619,3.00,0.00,2.00,
5620,21.00,5.00,1.99,
5621,279.00,779.00,0.44,
5622,226.75,820.00,0.36,
5623,344.25,773.00,0.45,
5624,1.50,0.00,2.00,
