r.num,Duration,Epidemic,Rt,ep_high,ep_low,
5446,230.50,707.00,0.40,446.00,261.00,
5447,223.25,681.00,0.46,436.00,245.00,
5448,31.50,0.00,1.97,0.00,0.00,
5449,228.25,661.00,0.50,413.00,248.00,
5450,17.00,0.00,2.00,0.00,0.00,
5451,270.00,636.00,0.50,412.00,224.00,
5452,238.50,645.00,0.52,419.00,226.00,
5453,268.00,712.00,0.40,436.00,276.00,
5454,294.00,624.00,0.54,397.00,227.00,
5455,280.50,678.00,0.43,418.00,260.00,
5456,253.25,703.00,0.41,438.00,265.00,
5457,331.00,729.00,0.38,464.00,265.00,
5458,247.00,639.00,0.49,420.00,219.00,
5459,18.25,1.00,2.00,1.00,0.00,
5460,254.25,732.00,0.38,449.00,283.00,
5461,291.75,707.00,0.40,443.00,264.00,
5462,271.25,701.00,0.41,458.00,243.00,
5463,245.00,695.00,0.41,439.00,256.00,
5464,18.50,0.00,2.00,0.00,0.00,
5465,22.00,1.00,1.96,1.00,0.00,
5466,222.50,658.00,0.51,397.00,261.00,
5467,244.25,681.00,0.45,425.00,256.00,
5468,49.00,2.00,2.00,2.00,0.00,
5469,302.25,693.00,0.43,442.00,251.00,
5470,52.25,6.00,1.97,6.00,0.00,
5471,225.00,653.00,0.51,406.00,247.00,
5472,265.75,705.00,0.45,459.00,246.00,
5473,3.50,0.00,2.02,0.00,0.00,
5474,19.75,1.00,1.99,1.00,0.00,
5475,227.75,667.00,0.47,423.00,244.00,
5476,205.75,715.00,0.38,468.00,247.00,
5477,29.25,2.00,1.99,2.00,0.00,
5478,417.50,674.00,0.49,437.00,237.00,
5479,323.25,636.00,0.52,402.00,234.00,
5480,20.75,0.00,1.98,0.00,0.00,
5481,231.25,702.00,0.42,453.00,249.00,
5482,273.25,704.00,0.40,439.00,265.00,
5483,288.75,688.00,0.47,432.00,256.00,
5484,233.75,615.00,0.59,427.00,188.00,
5485,321.00,696.00,0.43,455.00,241.00,
5486,48.25,12.00,2.00,7.00,5.00,
5487,248.25,673.00,0.46,442.00,231.00,
5488,253.75,710.00,0.37,420.00,290.00,
5489,260.25,682.00,0.44,433.00,249.00,
5490,284.00,719.00,0.39,454.00,265.00,
5491,292.00,624.00,0.54,409.00,215.00,
5492,16.25,0.00,2.01,0.00,0.00,
5493,211.00,731.00,0.36,447.00,284.00,
5494,35.50,2.00,1.96,2.00,0.00,
5495,310.25,674.00,0.44,412.00,262.00,
5496,12.25,0.00,1.96,0.00,0.00,
5497,209.25,703.00,0.42,448.00,255.00,
5498,45.00,4.00,2.04,2.00,2.00,
5499,252.00,743.00,0.33,447.00,296.00,
5500,287.00,630.00,0.56,413.00,217.00,
5501,285.50,733.00,0.36,464.00,269.00,
5502,220.75,722.00,0.39,461.00,261.00,
5503,268.00,673.00,0.45,418.00,255.00,
5504,10.50,0.00,2.04,0.00,0.00,
5505,274.50,679.00,0.46,439.00,240.00,
5506,275.25,670.00,0.46,446.00,224.00,
5507,278.00,700.00,0.42,452.00,248.00,
5508,235.00,685.00,0.45,425.00,260.00,
5509,241.00,719.00,0.39,473.00,246.00,
5510,243.50,691.00,0.45,431.00,260.00,
5511,285.25,683.00,0.44,426.00,257.00,
5512,17.50,2.00,2.01,2.00,0.00,
5513,271.00,658.00,0.51,425.00,233.00,
5514,262.00,699.00,0.44,440.00,259.00,
5515,235.25,668.00,0.48,433.00,235.00,
5516,267.75,721.00,0.40,459.00,262.00,
5517,248.50,674.00,0.45,450.00,224.00,
5518,7.50,0.00,2.02,0.00,0.00,
5519,258.50,656.00,0.50,410.00,246.00,
5520,9.25,0.00,1.96,0.00,0.00,
5521,37.75,1.00,1.96,1.00,0.00,
5522,244.50,677.00,0.45,426.00,251.00,
5523,336.50,707.00,0.39,458.00,249.00,
5524,233.50,705.00,0.41,466.00,239.00,
5525,15.00,0.00,1.99,0.00,0.00,
5526,287.25,724.00,0.41,467.00,257.00,
5527,276.50,688.00,0.45,443.00,245.00,
5528,283.00,674.00,0.43,437.00,237.00,
5529,8.25,0.00,2.00,0.00,0.00,
5530,225.25,731.00,0.38,451.00,280.00,
5531,8.75,0.00,2.02,0.00,0.00,
5532,288.75,670.00,0.46,437.00,233.00,
5533,276.75,628.00,0.54,412.00,216.00,
5534,203.75,690.00,0.43,426.00,264.00,
5535,11.50,0.00,1.99,0.00,0.00,
5536,214.00,707.00,0.41,462.00,245.00,
5537,236.75,704.00,0.42,460.00,244.00,
5538,362.00,722.00,0.41,471.00,251.00,
5539,9.25,1.00,1.95,1.00,0.00,
5540,260.25,715.00,0.40,439.00,276.00,
5541,287.25,706.00,0.40,429.00,277.00,
5542,250.50,639.00,0.51,409.00,230.00,
5543,256.75,727.00,0.38,466.00,261.00,
5544,8.50,0.00,1.99,0.00,0.00,
5545,226.00,657.00,0.50,396.00,261.00,
5546,11.00,0.00,1.98,0.00,0.00,
5547,276.00,654.00,0.48,423.00,231.00,
5548,250.00,756.00,0.32,485.00,271.00,
5549,232.75,660.00,0.49,416.00,244.00,
5550,30.00,0.00,2.02,0.00,0.00,
5551,310.50,698.00,0.42,436.00,262.00,
5552,309.25,684.00,0.44,421.00,263.00,
5553,312.50,678.00,0.49,440.00,238.00,
5554,30.25,1.00,2.00,1.00,0.00,
5555,238.25,672.00,0.47,430.00,242.00,
5556,233.50,703.00,0.43,442.00,261.00,
5557,233.25,671.00,0.47,422.00,249.00,
5558,15.50,0.00,2.02,0.00,0.00,
5559,304.00,703.00,0.44,432.00,271.00,
5560,263.75,655.00,0.48,420.00,235.00,
5561,29.25,1.00,2.02,1.00,0.00,
5562,239.00,680.00,0.47,450.00,230.00,
5563,10.50,0.00,1.98,0.00,0.00,
5564,235.25,712.00,0.39,468.00,244.00,
5565,231.75,675.00,0.47,448.00,227.00,
5566,323.50,643.00,0.51,428.00,215.00,
5567,20.50,1.00,1.99,0.00,1.00,
5568,274.00,632.00,0.53,413.00,219.00,
5569,338.00,672.00,0.46,435.00,237.00,
5570,228.50,654.00,0.50,413.00,241.00,
5571,238.25,682.00,0.47,424.00,258.00,
5572,355.75,638.00,0.52,392.00,246.00,
5573,53.00,5.00,1.98,4.00,1.00,
5574,328.00,673.00,0.46,434.00,239.00,
5575,10.25,0.00,2.01,0.00,0.00,
5576,16.50,0.00,1.98,0.00,0.00,
5577,16.25,0.00,2.01,0.00,0.00,
5578,231.00,695.00,0.42,453.00,242.00,
5579,296.25,706.00,0.42,441.00,265.00,
5580,17.75,1.00,1.98,1.00,0.00,
5581,261.50,671.00,0.47,436.00,235.00,
5582,7.25,0.00,1.91,0.00,0.00,
5583,233.25,655.00,0.49,427.00,228.00,
5584,51.00,3.00,2.04,2.00,1.00,
5585,269.25,663.00,0.49,435.00,228.00,
5586,19.50,0.00,1.96,0.00,0.00,
5587,98.25,16.00,1.95,10.00,6.00,
5588,273.75,679.00,0.45,442.00,237.00,
5589,5.00,0.00,2.04,0.00,0.00,
5590,22.75,0.00,2.00,0.00,0.00,
5591,259.00,672.00,0.46,433.00,239.00,
5592,214.25,656.00,0.50,418.00,238.00,
5593,299.25,649.00,0.50,399.00,250.00,
5594,24.50,1.00,2.00,1.00,0.00,
5595,229.50,723.00,0.39,466.00,257.00,
5596,6.50,0.00,1.99,0.00,0.00,
5597,52.00,2.00,1.96,2.00,0.00,
5598,37.50,2.00,2.00,1.00,1.00,
5599,22.75,0.00,1.98,0.00,0.00,
5600,287.50,723.00,0.37,451.00,272.00,
5601,60.75,5.00,1.96,4.00,1.00,
5602,259.00,698.00,0.44,456.00,242.00,
5603,17.00,0.00,1.97,0.00,0.00,
5604,255.75,704.00,0.39,436.00,268.00,
5605,13.00,0.00,1.98,0.00,0.00,
5606,13.75,0.00,2.04,0.00,0.00,
5607,9.00,0.00,2.02,0.00,0.00,
5608,261.50,672.00,0.43,437.00,235.00,
5609,9.50,0.00,2.05,0.00,0.00,
5610,29.00,2.00,2.01,2.00,0.00,
5611,275.75,700.00,0.43,435.00,265.00,
5612,30.75,0.00,2.01,0.00,0.00,
5613,205.00,691.00,0.44,441.00,250.00,
5614,307.50,680.00,0.46,440.00,240.00,
5615,15.75,0.00,1.96,0.00,0.00,
5616,280.25,659.00,0.47,422.00,237.00,
5617,209.00,676.00,0.44,422.00,254.00,
5618,29.75,0.00,2.07,0.00,0.00,
5619,26.75,1.00,2.01,1.00,0.00,
5620,14.75,0.00,1.98,0.00,0.00,
5621,201.50,730.00,0.38,477.00,253.00,
5622,227.00,706.00,0.38,450.00,256.00,
5623,302.25,626.00,0.54,407.00,219.00,
5624,308.25,643.00,0.52,420.00,223.00,
5625,49.00,4.00,1.94,4.00,0.00,
5626,301.25,704.00,0.39,450.00,254.00,
5627,197.25,710.00,0.39,470.00,240.00,
5628,266.00,673.00,0.48,433.00,240.00,
5629,62.00,5.00,1.99,3.00,2.00,
5630,11.75,0.00,1.98,0.00,0.00,
5631,28.25,1.00,2.02,1.00,0.00,
5632,35.75,0.00,2.02,0.00,0.00,
5633,249.75,710.00,0.39,444.00,266.00,
5634,266.75,689.00,0.45,467.00,222.00,
5635,283.00,633.00,0.54,420.00,213.00,
5636,3.00,0.00,2.07,0.00,0.00,
5637,16.50,1.00,2.00,1.00,0.00,
5638,8.00,0.00,2.01,0.00,0.00,
5639,59.00,7.00,2.03,6.00,1.00,
5640,13.75,0.00,2.03,0.00,0.00,
5641,223.75,685.00,0.45,454.00,231.00,
5642,14.50,1.00,1.99,1.00,0.00,
5643,219.00,615.00,0.56,413.00,202.00,
5644,284.25,628.00,0.54,391.00,237.00,
5645,259.75,702.00,0.40,459.00,243.00,
5646,253.00,703.00,0.39,465.00,238.00,
5647,20.00,1.00,2.00,1.00,0.00,
5648,255.50,646.00,0.48,409.00,237.00,
5649,291.50,727.00,0.40,451.00,276.00,
5650,33.75,1.00,1.99,1.00,0.00,
5651,9.25,0.00,2.02,0.00,0.00,
5652,234.00,702.00,0.40,469.00,233.00,
5653,298.25,686.00,0.44,437.00,249.00,
5654,230.50,709.00,0.40,475.00,234.00,
5655,239.75,684.00,0.46,448.00,236.00,
5656,247.50,626.00,0.55,392.00,234.00,
5657,267.75,639.00,0.54,403.00,236.00,
5658,18.25,0.00,1.99,0.00,0.00,
5659,224.00,715.00,0.38,450.00,265.00,
5660,239.00,687.00,0.46,479.00,208.00,
5661,53.75,2.00,2.02,2.00,0.00,
5662,18.00,0.00,2.03,0.00,0.00,
5663,275.00,640.00,0.50,411.00,229.00,
5664,221.75,713.00,0.39,442.00,271.00,
5665,242.50,718.00,0.38,457.00,261.00,
5666,18.50,0.00,2.04,0.00,0.00,
5667,231.50,684.00,0.46,429.00,255.00,
5668,8.50,0.00,2.03,0.00,0.00,
5669,276.00,693.00,0.43,431.00,262.00,
5670,281.25,707.00,0.42,475.00,232.00,
5671,198.50,704.00,0.43,435.00,269.00,
5672,66.25,7.00,1.97,5.00,2.00,
5673,223.00,609.00,0.60,386.00,223.00,
5674,38.00,3.00,2.03,2.00,1.00,
5675,11.75,0.00,1.99,0.00,0.00,
5676,276.75,673.00,0.44,416.00,257.00,
5677,307.25,675.00,0.49,432.00,243.00,
5678,218.25,702.00,0.43,444.00,258.00,
5679,210.50,700.00,0.41,433.00,267.00,
5680,271.00,722.00,0.38,447.00,275.00,
5681,216.50,658.00,0.50,430.00,228.00,
5682,246.25,694.00,0.44,431.00,263.00,
5683,19.00,0.00,2.07,0.00,0.00,
5684,260.00,669.00,0.46,447.00,222.00,
5685,10.00,1.00,1.98,0.00,1.00,
5686,261.50,630.00,0.56,406.00,224.00,
5687,261.75,705.00,0.41,446.00,259.00,
5688,13.00,0.00,1.97,0.00,0.00,
5689,4.50,0.00,2.04,0.00,0.00,
5690,272.00,722.00,0.36,469.00,253.00,
5691,43.25,9.00,1.99,7.00,2.00,
5692,339.00,653.00,0.48,397.00,256.00,
5693,230.50,696.00,0.43,439.00,257.00,
5694,58.75,0.00,2.01,0.00,0.00,
5695,280.00,650.00,0.48,413.00,237.00,
5696,280.00,728.00,0.35,442.00,286.00,
5697,13.00,0.00,1.97,0.00,0.00,
5698,238.00,675.00,0.46,450.00,225.00,
5699,216.00,692.00,0.42,438.00,254.00,
5700,277.00,746.00,0.33,459.00,287.00,
5701,301.25,726.00,0.39,445.00,281.00,
5702,24.25,1.00,1.99,0.00,1.00,
5703,30.75,0.00,1.94,0.00,0.00,
5704,240.50,683.00,0.45,463.00,220.00,
5705,264.00,675.00,0.43,402.00,273.00,
5706,200.00,735.00,0.37,472.00,263.00,
5707,361.00,575.00,0.66,377.00,198.00,
5708,13.50,0.00,1.99,0.00,0.00,
5709,284.75,665.00,0.49,430.00,235.00,
5710,255.00,706.00,0.41,446.00,260.00,
5711,7.50,0.00,1.97,0.00,0.00,
5712,252.75,734.00,0.36,465.00,269.00,
5713,279.00,688.00,0.44,448.00,240.00,
5714,5.25,0.00,2.01,0.00,0.00,
5715,325.50,646.00,0.52,428.00,218.00,
5716,15.25,0.00,1.96,0.00,0.00,
5717,291.00,657.00,0.49,418.00,239.00,
5718,260.50,690.00,0.44,456.00,234.00,
5719,261.75,616.00,0.55,396.00,220.00,
5720,30.50,1.00,2.01,1.00,0.00,
5721,274.00,729.00,0.38,463.00,266.00,
5722,287.50,718.00,0.39,461.00,257.00,
5723,317.25,703.00,0.41,439.00,264.00,
5724,286.00,709.00,0.40,434.00,275.00,
5725,274.75,694.00,0.41,454.00,240.00,
5726,250.00,703.00,0.43,458.00,245.00,
5727,286.25,692.00,0.42,445.00,247.00,
5728,273.75,637.00,0.54,389.00,248.00,
5729,286.25,642.00,0.50,425.00,217.00,
5730,243.25,720.00,0.40,471.00,249.00,
5731,11.75,0.00,1.95,0.00,0.00,
5732,222.50,706.00,0.42,451.00,255.00,
5733,73.75,9.00,1.94,7.00,2.00,
5734,278.50,716.00,0.38,454.00,262.00,
5735,335.25,694.00,0.42,417.00,277.00,
5736,282.75,646.00,0.52,407.00,239.00,
5737,246.50,703.00,0.40,459.00,244.00,
5738,250.75,715.00,0.40,457.00,258.00,
5739,220.25,685.00,0.44,446.00,239.00,
5740,244.50,681.00,0.46,433.00,248.00,
5741,244.75,679.00,0.44,424.00,255.00,
5742,289.00,640.00,0.52,419.00,221.00,
5743,271.50,685.00,0.45,424.00,261.00,
5744,292.50,701.00,0.40,437.00,264.00,
5745,227.75,687.00,0.43,440.00,247.00,
5746,220.00,651.00,0.50,446.00,205.00,
5747,15.75,1.00,2.03,1.00,0.00,
5748,37.50,2.00,1.97,2.00,0.00,
5749,277.25,720.00,0.39,458.00,262.00,
5750,278.25,678.00,0.47,424.00,254.00,
5751,36.75,2.00,2.03,1.00,1.00,
5752,239.75,679.00,0.47,444.00,235.00,
5753,249.75,703.00,0.43,442.00,261.00,
5754,38.75,4.00,1.99,3.00,1.00,
5755,32.00,6.00,1.95,4.00,2.00,
5756,260.50,686.00,0.43,445.00,241.00,
5757,294.00,680.00,0.44,427.00,253.00,
5758,276.50,676.00,0.46,416.00,260.00,
5759,274.25,655.00,0.49,403.00,252.00,
5760,11.75,0.00,1.98,0.00,0.00,
5761,6.25,0.00,2.01,0.00,0.00,
5762,239.25,692.00,0.45,417.00,275.00,
5763,307.50,689.00,0.41,440.00,249.00,
5764,8.75,0.00,2.02,0.00,0.00,
5765,13.25,0.00,2.01,0.00,0.00,
5766,305.00,674.00,0.46,435.00,239.00,
5767,38.75,1.00,2.03,1.00,0.00,
5768,225.00,643.00,0.49,402.00,241.00,
5769,209.00,680.00,0.44,453.00,227.00,
5770,209.25,713.00,0.39,435.00,278.00,
5771,11.25,0.00,1.98,0.00,0.00,
5772,231.50,719.00,0.43,458.00,261.00,
5773,244.25,669.00,0.46,421.00,248.00,
5774,205.25,708.00,0.42,463.00,245.00,
5775,287.75,729.00,0.37,449.00,280.00,
5776,271.00,611.00,0.58,415.00,196.00,
5777,241.75,623.00,0.55,394.00,229.00,
5778,245.25,732.00,0.37,464.00,268.00,
5779,8.25,0.00,2.03,0.00,0.00,
5780,247.25,675.00,0.44,415.00,260.00,
5781,226.00,638.00,0.52,431.00,207.00,
5782,10.75,0.00,2.02,0.00,0.00,
5783,24.00,2.00,2.03,1.00,1.00,
5784,18.00,1.00,2.02,0.00,1.00,
5785,242.00,641.00,0.50,390.00,251.00,
5786,281.25,686.00,0.44,461.00,225.00,
5787,275.75,629.00,0.52,412.00,217.00,
5788,267.00,680.00,0.43,439.00,241.00,
5789,228.75,656.00,0.50,411.00,245.00,
5790,7.00,0.00,2.00,0.00,0.00,
5791,266.25,663.00,0.47,431.00,232.00,
5792,7.00,0.00,1.99,0.00,0.00,
5793,219.50,701.00,0.45,445.00,256.00,
5794,340.00,698.00,0.44,438.00,260.00,
5795,276.25,654.00,0.49,408.00,246.00,
5796,279.50,686.00,0.44,429.00,257.00,
5797,234.00,635.00,0.52,412.00,223.00,
5798,40.00,1.00,2.00,0.00,1.00,
5799,257.50,729.00,0.39,469.00,260.00,
5800,216.25,721.00,0.38,456.00,265.00,
5801,245.25,682.00,0.44,450.00,232.00,
5802,10.50,1.00,2.04,1.00,0.00,
5803,276.75,724.00,0.37,437.00,287.00,
5804,18.25,2.00,1.94,2.00,0.00,
5805,3.00,0.00,2.01,0.00,0.00,
5806,296.00,694.00,0.43,419.00,275.00,
5807,281.00,682.00,0.45,426.00,256.00,
5808,241.50,711.00,0.40,451.00,260.00,
5809,22.75,0.00,2.02,0.00,0.00,
5810,222.00,756.00,0.34,478.00,278.00,
5811,16.25,0.00,1.96,0.00,0.00,
5812,250.25,652.00,0.53,417.00,235.00,
5813,295.50,686.00,0.47,430.00,256.00,
5814,9.25,0.00,2.00,0.00,0.00,
5815,17.75,1.00,2.03,1.00,0.00,
5816,259.25,639.00,0.51,411.00,228.00,
5817,243.50,738.00,0.36,470.00,268.00,
5818,319.50,720.00,0.39,446.00,274.00,
5819,32.25,2.00,2.00,2.00,0.00,
5820,372.75,677.00,0.47,448.00,229.00,
5821,198.00,724.00,0.36,443.00,281.00,
5822,253.00,699.00,0.42,461.00,238.00,
5823,9.75,0.00,1.99,0.00,0.00,
5824,17.75,0.00,2.07,0.00,0.00,
5825,32.00,1.00,2.02,0.00,1.00,
5826,254.25,749.00,0.36,447.00,302.00,
5827,304.25,643.00,0.47,423.00,220.00,
5828,205.25,652.00,0.51,425.00,227.00,
5829,269.75,662.00,0.46,435.00,227.00,
5830,233.25,692.00,0.45,455.00,237.00,
5831,22.00,1.00,2.01,1.00,0.00,
5832,30.75,0.00,1.98,0.00,0.00,
5833,290.25,682.00,0.43,437.00,245.00,
5834,10.75,0.00,1.98,0.00,0.00,
5835,248.00,684.00,0.45,433.00,251.00,
5836,257.50,738.00,0.36,475.00,263.00,
5837,275.00,730.00,0.37,466.00,264.00,
5838,14.25,0.00,1.99,0.00,0.00,
5839,10.50,0.00,2.00,0.00,0.00,
5840,246.50,643.00,0.51,442.00,201.00,
5841,65.50,4.00,1.95,4.00,0.00,
5842,320.25,673.00,0.46,431.00,242.00,
5843,75.25,9.00,1.97,8.00,1.00,
5844,201.25,672.00,0.46,416.00,256.00,
5845,246.75,633.00,0.51,420.00,213.00,
5846,342.00,688.00,0.44,441.00,247.00,
5847,299.25,674.00,0.46,425.00,249.00,
5848,233.50,702.00,0.44,450.00,252.00,
5849,7.75,0.00,2.04,0.00,0.00,
5850,374.25,664.00,0.48,428.00,236.00,
5851,242.50,648.00,0.53,432.00,216.00,
5852,15.75,1.00,2.00,1.00,0.00,
5853,50.75,3.00,1.99,1.00,2.00,
5854,19.25,0.00,1.94,0.00,0.00,
5855,21.00,0.00,2.04,0.00,0.00,
5856,8.75,0.00,2.01,0.00,0.00,
5857,26.25,0.00,2.01,0.00,0.00,
5858,12.25,0.00,1.99,0.00,0.00,
5859,24.00,0.00,2.02,0.00,0.00,
5860,232.00,733.00,0.39,479.00,254.00,
5861,7.50,1.00,1.98,1.00,0.00,
5862,14.25,0.00,2.02,0.00,0.00,
5863,238.75,684.00,0.46,427.00,257.00,
5864,43.00,3.00,1.98,2.00,1.00,
5865,10.75,0.00,1.97,0.00,0.00,
5866,24.50,2.00,1.97,2.00,0.00,
5867,214.75,677.00,0.45,441.00,236.00,
5868,16.50,0.00,2.01,0.00,0.00,
5869,280.75,632.00,0.51,395.00,237.00,
5870,277.00,697.00,0.43,449.00,248.00,
5871,32.75,2.00,2.01,0.00,2.00,
5872,16.75,0.00,2.00,0.00,0.00,
5873,19.50,0.00,1.99,0.00,0.00,
5874,253.25,641.00,0.50,411.00,230.00,
5875,221.50,681.00,0.47,452.00,229.00,
5876,258.25,710.00,0.37,432.00,278.00,
5877,14.00,0.00,1.98,0.00,0.00,
5878,231.50,708.00,0.42,456.00,252.00,
5879,35.00,0.00,2.06,0.00,0.00,
5880,288.25,663.00,0.48,455.00,208.00,
5881,299.50,725.00,0.38,474.00,251.00,
5882,300.00,653.00,0.51,404.00,249.00,
5883,264.75,689.00,0.47,421.00,268.00,
5884,304.00,671.00,0.46,424.00,247.00,
5885,4.50,0.00,2.03,0.00,0.00,
5886,21.00,2.00,1.98,2.00,0.00,
5887,249.25,644.00,0.51,412.00,232.00,
5888,276.25,690.00,0.44,445.00,245.00,
5889,293.75,677.00,0.44,447.00,230.00,
5890,27.25,0.00,1.97,0.00,0.00,
5891,309.25,655.00,0.50,415.00,240.00,
5892,26.75,1.00,2.01,1.00,0.00,
5893,46.75,1.00,2.01,1.00,0.00,
5894,323.00,717.00,0.37,459.00,258.00,
5895,282.50,664.00,0.48,427.00,237.00,
5896,290.50,587.00,0.66,390.00,197.00,
5897,264.75,766.00,0.31,488.00,278.00,
5898,311.75,679.00,0.46,436.00,243.00,
5899,307.25,673.00,0.46,413.00,260.00,
5900,13.75,0.00,2.00,0.00,0.00,
5901,216.00,682.00,0.46,455.00,227.00,
5902,26.75,0.00,1.97,0.00,0.00,
5903,224.75,689.00,0.43,454.00,235.00,
5904,284.50,666.00,0.46,421.00,245.00,
5905,44.00,3.00,2.03,1.00,2.00,
5906,247.50,703.00,0.42,457.00,246.00,
5907,189.75,664.00,0.46,441.00,223.00,
5908,235.75,653.00,0.50,438.00,215.00,
5909,248.25,719.00,0.39,459.00,260.00,
5910,276.75,673.00,0.46,441.00,232.00,
5911,46.00,2.00,1.94,2.00,0.00,
5912,301.75,704.00,0.40,434.00,270.00,
5913,300.25,694.00,0.44,424.00,270.00,
5914,283.00,694.00,0.39,451.00,243.00,
5915,271.25,676.00,0.45,443.00,233.00,
5916,302.75,658.00,0.50,417.00,241.00,
5917,249.75,628.00,0.53,394.00,234.00,
5918,235.25,707.00,0.39,460.00,247.00,
5919,224.75,667.00,0.48,411.00,256.00,
5920,269.00,687.00,0.45,418.00,269.00,
5921,259.50,713.00,0.40,444.00,269.00,
5922,227.00,691.00,0.44,454.00,237.00,
5923,328.50,652.00,0.50,411.00,241.00,
5924,229.00,665.00,0.47,413.00,252.00,
5925,242.50,703.00,0.41,441.00,262.00,
5926,44.75,1.00,2.01,1.00,0.00,
5927,263.75,657.00,0.49,419.00,238.00,
5928,261.25,709.00,0.40,483.00,226.00,
5929,225.00,709.00,0.42,440.00,269.00,
5930,58.50,6.00,2.00,5.00,1.00,
5931,54.50,4.00,2.00,4.00,0.00,
5932,267.50,683.00,0.42,417.00,266.00,
5933,4.75,0.00,1.98,0.00,0.00,
5934,6.00,0.00,1.96,0.00,0.00,
5935,288.75,646.00,0.50,393.00,253.00,
5936,322.75,713.00,0.41,430.00,283.00,
5937,12.75,0.00,1.95,0.00,0.00,
5938,231.00,702.00,0.44,444.00,258.00,
5939,238.25,680.00,0.45,444.00,236.00,
5940,247.50,742.00,0.34,461.00,281.00,
5941,86.75,11.00,1.98,7.00,4.00,
5942,23.50,0.00,2.03,0.00,0.00,
5943,299.75,713.00,0.39,449.00,264.00,
5944,5.75,0.00,2.01,0.00,0.00,
5945,12.00,0.00,1.97,0.00,0.00,
5946,243.75,707.00,0.40,445.00,262.00,
5947,229.50,715.00,0.38,441.00,274.00,
5948,28.50,1.00,2.01,1.00,0.00,
5949,32.75,1.00,2.01,0.00,1.00,
5950,13.50,0.00,1.98,0.00,0.00,
5951,253.00,685.00,0.45,440.00,245.00,
5952,249.50,712.00,0.40,456.00,256.00,
5953,296.75,696.00,0.44,439.00,257.00,
5954,13.50,0.00,2.02,0.00,0.00,
5955,286.75,690.00,0.44,454.00,236.00,
5956,13.75,0.00,2.07,0.00,0.00,
5957,274.25,689.00,0.44,442.00,247.00,
5958,245.75,657.00,0.52,420.00,237.00,
5959,22.00,0.00,2.06,0.00,0.00,
5960,246.25,681.00,0.44,446.00,235.00,
5961,12.00,1.00,1.99,0.00,1.00,
5962,245.50,676.00,0.46,396.00,280.00,
5963,55.25,4.00,1.99,3.00,1.00,
5964,287.25,675.00,0.47,420.00,255.00,
5965,44.50,1.00,2.00,1.00,0.00,
5966,308.00,725.00,0.38,461.00,264.00,
5967,13.50,0.00,2.02,0.00,0.00,
5968,284.50,693.00,0.45,431.00,262.00,
5969,258.50,678.00,0.44,419.00,259.00,
5970,234.75,702.00,0.42,441.00,261.00,
5971,288.00,665.00,0.50,426.00,239.00,
5972,264.00,670.00,0.46,430.00,240.00,
5973,261.00,709.00,0.40,454.00,255.00,
5974,14.25,0.00,2.03,0.00,0.00,
5975,205.50,697.00,0.40,454.00,243.00,
5976,239.50,641.00,0.54,420.00,221.00,
5977,11.50,0.00,1.95,0.00,0.00,
5978,42.00,1.00,2.04,1.00,0.00,
5979,251.00,668.00,0.44,434.00,234.00,
5980,203.00,710.00,0.41,456.00,254.00,
5981,221.00,664.00,0.50,417.00,247.00,
5982,235.75,657.00,0.49,435.00,222.00,
5983,6.75,0.00,2.00,0.00,0.00,
5984,11.50,0.00,2.02,0.00,0.00,
5985,20.00,0.00,2.02,0.00,0.00,
5986,260.25,657.00,0.50,412.00,245.00,
5987,219.75,697.00,0.42,427.00,270.00,
5988,291.75,647.00,0.52,423.00,224.00,
5989,4.25,0.00,1.99,0.00,0.00,
5990,236.25,666.00,0.47,435.00,231.00,
5991,323.50,670.00,0.46,413.00,257.00,
5992,24.75,1.00,1.99,0.00,1.00,
5993,11.75,0.00,2.00,0.00,0.00,
5994,290.25,681.00,0.45,431.00,250.00,
5995,234.00,665.00,0.47,419.00,246.00,
5996,192.00,676.00,0.47,449.00,227.00,
5997,234.75,715.00,0.40,464.00,251.00,
5998,5.75,0.00,2.05,0.00,0.00,
5999,252.00,709.00,0.42,466.00,243.00,
6000,11.25,0.00,2.04,0.00,0.00,
6001,245.25,670.00,0.47,412.00,258.00,
6002,221.00,687.00,0.43,464.00,223.00,
6003,242.00,694.00,0.41,448.00,246.00,
6004,209.50,642.00,0.51,408.00,234.00,
6005,290.00,689.00,0.45,444.00,245.00,
6006,280.25,700.00,0.43,430.00,270.00,
6007,213.25,652.00,0.53,421.00,231.00,
6008,226.50,722.00,0.38,460.00,262.00,
6009,10.25,0.00,2.02,0.00,0.00,
6010,254.75,712.00,0.41,443.00,269.00,
6011,15.50,0.00,2.03,0.00,0.00,
6012,292.75,676.00,0.46,428.00,248.00,
6013,11.50,0.00,2.01,0.00,0.00,
6014,246.00,686.00,0.45,457.00,229.00,
6015,12.50,0.00,1.98,0.00,0.00,
6016,12.75,0.00,1.97,0.00,0.00,
6017,283.50,669.00,0.46,416.00,253.00,
6018,234.75,740.00,0.37,461.00,279.00,
6019,16.75,0.00,2.01,0.00,0.00,
6020,268.00,730.00,0.38,480.00,250.00,
6021,200.50,689.00,0.44,460.00,229.00,
6022,261.50,590.00,0.61,381.00,209.00,
6023,272.75,623.00,0.58,397.00,226.00,
6024,311.75,663.00,0.47,454.00,209.00,
6025,278.75,745.00,0.35,507.00,238.00,
6026,310.75,653.00,0.48,431.00,222.00,
6027,267.75,630.00,0.51,397.00,233.00,
