,Duration,Epidemic,ep_high,ep_low,Rt
8177,226.75,624,404,220,0.568
8178,229,738,451,287,0.36
8179,285.25,682,442,240,0.434
8180,17.5,0,0,0,2
8181,300.25,644,415,229,0.526
8182,262,674,416,258,0.494
8183,54.5,3,2,1,1.993
8184,276.75,664,430,234,0.476
8185,6.25,0,0,0,2
8186,288.5,701,449,252,0.401
8187,259.25,707,433,274,0.427
8188,237.5,708,446,262,0.4
8189,212.5,670,439,231,0.452
8190,10.5,0,0,0,2
8191,248.25,667,433,234,0.467
8192,301.5,679,440,239,0.441
8193,361.25,662,427,235,0.484
8194,288.25,688,435,253,0.442
8195,303,689,446,243,0.419
8196,6,0,0,0,2
8197,240.5,695,439,256,0.427
8198,44.75,2,1,1,1.996
8199,279.75,697,437,260,0.429
8200,275.75,645,427,218,0.501
8201,234.5,666,437,229,0.46
8202,292.25,714,432,282,0.422
8203,348,700,444,256,0.412
8204,13.75,0,0,0,2
8205,10.75,0,0,0,2
8206,291,716,448,268,0.388
8207,280.5,643,418,225,0.521
8208,14.25,0,0,0,2
8209,230,706,436,270,0.422
8210,306.25,667,428,239,0.477
8211,239.5,711,457,254,0.375
8212,311,638,423,215,0.516
8213,22,0,0,0,2
8214,26.75,1,1,0,1.997
8215,306.75,592,402,190,0.604
8216,344.5,658,430,228,0.482
8217,35.75,1,1,0,1.997
8218,266.5,691,444,247,0.421
8219,9,0,0,0,2
8220,31.5,0,0,0,2
8221,396,684,445,239,0.426
8222,273.75,692,436,256,0.436
8223,358,656,427,229,0.49
8224,259,688,436,252,0.44
8225,255,658,426,232,0.49
8226,289.75,703,444,259,0.409
8227,226.5,689,434,255,0.443
8228,190.75,661,438,223,0.463
8229,250.75,653,436,217,0.475
8230,8.75,0,0,0,2
8231,254.75,683,432,251,0.453
8232,24.5,0,0,0,2
8233,253.5,700,435,265,0.43
8234,36,3,3,0,1.991
8235,249.25,676,434,242,0.456
8236,11,0,0,0,2
8237,233.5,706,458,248,0.378
8238,254.5,697,447,250,0.409
8239,248.5,723,446,277,0.385
8240,232,655,425,230,0.495
8241,237.25,663,434,229,0.469
8242,12.25,0,0,0,2
8243,331.75,680,425,255,0.47
8244,250,633,424,209,0.519
8245,224.75,685,444,241,0.427
8246,6.5,0,0,0,2
8247,11.25,0,0,0,2
8248,295,662,430,232,0.478
8249,288.25,687,428,259,0.457
8250,29,0,0,0,2
8251,246.5,717,441,276,0.401
8252,285.75,706,442,264,0.41
8253,10.5,1,1,0,1.997
8254,297.75,682,439,243,0.44
8255,271.75,628,420,208,0.532
8256,317.25,696,428,268,0.448
8257,6.25,0,0,0,2
8258,32.75,3,3,0,1.991
8259,220,700,440,260,0.42
8260,239.75,682,444,238,0.43
8261,9.25,0,0,0,2
8262,23.75,0,0,0,2
8263,269.75,627,409,218,0.555
8264,268.25,717,444,273,0.395
8265,247.25,737,452,285,0.359
8266,268,676,414,262,0.496
8267,6.75,0,0,0,2
8268,35.75,2,2,0,1.994
8269,32.75,0,0,0,2
8270,270.25,615,405,210,0.575
8271,235.75,701,444,257,0.411
8272,314.25,702,439,263,0.42
8273,353,681,437,244,0.445
8274,18.25,1,1,0,1.997
8275,273.25,681,424,257,0.471
8276,259,662,436,226,0.466
8277,268.5,688,434,254,0.444
8278,204.25,714,442,272,0.402
8279,277.5,697,442,255,0.419
8280,337.5,673,437,236,0.453
8281,26.75,1,1,0,1.997
8282,11,0,0,0,2
8283,39.75,3,3,0,1.991
8284,257.75,674,432,242,0.462
8285,226,731,464,267,0.341
8286,250.25,690,438,252,0.434
8287,16.75,0,0,0,2
8288,332.25,672,439,233,0.45
8289,292.75,615,403,212,0.579
8290,276.75,655,430,225,0.485
8291,260.75,722,440,282,0.398
8292,296.25,677,434,243,0.455
8293,222.5,681,435,246,0.449
8294,257.25,691,439,252,0.431
8295,283.75,679,427,252,0.467
8296,222.75,597,390,207,0.623
8297,311.75,678,437,241,0.448
8298,258,694,432,262,0.442
8299,278.25,637,420,217,0.523
8300,5,0,0,0,2
8301,272.25,687,437,250,0.439
8302,306.5,689,446,243,0.419
8303,273.25,708,451,257,0.39
8304,8.25,0,0,0,2
8305,366.5,713,451,262,0.385
8306,259.25,655,423,232,0.499
8307,252.25,657,422,235,0.499
8308,7.25,0,0,0,2
8309,13.75,0,0,0,2
8310,273.25,617,415,202,0.553
8311,272.75,738,453,285,0.356
8312,248,693,436,257,0.435
8313,324.75,648,415,233,0.522
8314,241.5,700,440,260,0.42
8315,227,642,425,217,0.508
8316,276.25,692,442,250,0.424
8317,237.25,698,434,264,0.434
8318,234.25,679,437,242,0.447
8319,38,1,1,0,1.997
8320,287.5,710,432,278,0.426
8321,272.25,647,422,225,0.509
8322,198,652,430,222,0.488
8323,373.5,694,437,257,0.432
8324,243.5,643,415,228,0.527
8325,64.75,4,3,1,1.99
8326,244.75,689,439,250,0.433
8327,19.5,0,0,0,2
8328,261,683,437,246,0.443
8329,274.5,690,428,262,0.454
8330,309.75,648,413,235,0.526
8331,249,659,430,229,0.481
8332,45.5,1,0,1,1.999
8333,11.75,0,0,0,2
8334,12.25,0,0,0,2
8335,21.25,1,1,0,1.997
8336,268.25,647,424,223,0.505
8337,234.25,662,434,228,0.47
8338,332.75,616,408,208,0.568
8339,11,0,0,0,2
8340,10.5,0,0,0,2
8341,224.25,733,449,284,0.369
8342,251.25,663,432,231,0.473
8343,285.25,673,423,250,0.481
8344,260,700,449,251,0.402
8345,14.25,0,0,0,2
8346,237.75,664,436,228,0.464
8347,268.5,678,428,250,0.466
8348,45.75,3,2,1,1.993
8349,253.25,666,428,238,0.478
8350,268.25,695,448,247,0.409
8351,286,679,435,244,0.451
8352,11.5,0,0,0,2
8353,48.5,1,0,1,1.999
8354,237,665,418,247,0.499
8355,8.25,0,0,0,2
8356,6.5,0,0,0,2
8357,206.75,665,426,239,0.483
8358,313,669,427,242,0.477
8359,8.25,0,0,0,2
8360,327.25,700,447,253,0.406
8361,27.25,0,0,0,2
8362,7,0,0,0,2
8363,34.25,1,0,1,1.999
8364,252.75,677,441,236,0.441
8365,268.5,681,436,245,0.447
8366,284,701,436,265,0.427
8367,283.5,677,428,249,0.467
8368,17,0,0,0,2
8369,359,650,434,216,0.482
8370,309.25,683,437,246,0.443
8371,244,683,431,252,0.455
8372,188,688,429,259,0.454
8373,233.75,652,426,226,0.496
8374,331.25,662,429,233,0.48
8375,248.5,689,434,255,0.443
8376,40.25,1,1,0,1.997
8377,13.5,0,0,0,2
8378,5.25,0,0,0,2
8379,248.5,698,442,256,0.418
8380,5.25,0,0,0,2
8381,233.5,627,414,213,0.545
8382,231,654,418,236,0.51
8383,29,0,0,0,2
8384,252,696,436,260,0.432
8385,11,0,0,0,2
8386,9.5,0,0,0,2
8387,19,1,1,0,1.997
8388,348.5,687,436,251,0.441
8389,210.25,691,440,251,0.429
8390,223,714,445,269,0.396
8391,21,1,0,1,1.999
8392,265.5,644,414,230,0.528
8393,238.25,670,428,242,0.474
8394,15.25,0,0,0,2
8395,298.5,694,447,247,0.412
8396,279.25,717,447,270,0.389
8397,11.75,0,0,0,2
8398,19.25,0,0,0,2
8399,305,718,450,268,0.382
8400,392,710,439,271,0.412
8401,303,702,448,254,0.402
8402,311.25,681,444,237,0.431
8403,299.25,677,434,243,0.455
8404,216.5,711,440,271,0.409
8405,14.75,0,0,0,2
8406,7.5,0,0,0,2
8407,6.75,0,0,0,2
8408,308.5,694,437,257,0.432
8409,251.5,667,430,237,0.473
8410,321.5,665,434,231,0.467
8411,312.75,676,432,244,0.46
8412,5.25,0,0,0,2
8413,26.25,1,0,1,1.999
8414,195.25,654,425,229,0.496
8415,292.5,646,421,225,0.512
8416,240.5,668,440,228,0.452
8417,67.25,2,1,1,1.996
8418,278.25,703,436,267,0.425
8419,8.5,0,0,0,2
8420,16,1,1,0,1.997
8421,17,0,0,0,2
8422,260,659,422,237,0.497
8423,263,644,413,231,0.53
8424,9,0,0,0,2
8425,23,1,1,0,1.997
8426,271.25,645,437,208,0.481
8427,2.5,0,0,0,2
8428,255.25,677,440,237,0.443
8429,226,658,434,224,0.474
8430,9.25,0,0,0,2
8431,96.75,2,2,0,1.994
8432,241.25,694,452,242,0.402
8433,6,0,0,0,2
8434,240.25,681,442,239,0.435
8435,259.5,674,430,244,0.466
8436,307.75,693,433,260,0.441
8437,275.5,688,445,243,0.422
8438,207.75,661,423,238,0.493
8439,23.25,1,1,0,1.997
8440,273.75,686,432,254,0.45
8441,43.75,8,6,2,1.98
8442,322.5,666,426,240,0.482
8443,13.75,0,0,0,2
8444,221,701,440,261,0.419
8445,270.25,651,432,219,0.485
8446,256.75,657,425,232,0.493
8447,237.25,728,446,282,0.38
8448,16.5,0,0,0,2
8449,282.25,681,435,246,0.449
8450,315.25,651,418,233,0.513
8451,231.25,721,444,277,0.391
8452,268.5,687,430,257,0.453
8453,312,693,442,251,0.423
8454,6.75,0,0,0,2
8455,229.5,667,430,237,0.473
8456,23,0,0,0,2
8457,33.25,1,1,0,1.997
8458,252,673,425,248,0.477
8459,251.5,711,447,264,0.395
8460,52,1,1,0,1.997
8461,14.75,0,0,0,2
8462,240,674,439,235,0.448
8463,310,688,437,251,0.438
8464,260.75,709,439,270,0.413
8465,259.5,716,448,268,0.388
8466,11,0,0,0,2
8467,289,676,430,246,0.464
8468,29.25,0,0,0,2
8469,65.75,7,5,2,1.983
8470,276.5,639,425,214,0.511
8471,7.5,0,0,0,2
8472,13,0,0,0,2
8473,249.75,710,441,269,0.408
8474,36.75,0,0,0,2
8475,9,0,0,0,2
8476,25.5,0,0,0,2
8477,261.25,651,423,228,0.503
8478,224,662,427,235,0.484
8479,33.25,1,1,0,1.997
8480,6.25,0,0,0,2
8481,306.75,647,428,219,0.497
8482,8,0,0,0,2
8483,26.5,1,0,1,1.999
8484,197.5,695,437,258,0.431
8485,251.25,686,423,263,0.468
8486,14.5,0,0,0,2
8487,58.75,3,3,0,1.991
8488,321,687,441,246,0.431
8489,318.75,701,442,259,0.415
8490,230,669,420,249,0.491
8491,226.5,667,423,244,0.487
8492,228.75,668,440,228,0.452
8493,29.25,0,0,0,2
8494,245.5,695,429,266,0.447
8495,267.25,672,440,232,0.448
8496,230,665,425,240,0.485
8497,8.75,0,0,0,2
8498,256.5,663,432,231,0.473
8499,289.5,675,432,243,0.461
8500,264.75,704,434,270,0.428
8501,21.25,0,0,0,2
8502,246.5,673,433,240,0.461
8503,257,675,432,243,0.461
8504,35,3,1,2,1.995
8505,230.75,661,431,230,0.477
8506,227.25,674,445,229,0.436
8507,239,672,431,241,0.466
8508,324.25,643,425,218,0.507
8509,20.25,0,0,0,2
8510,302.25,666,427,239,0.48
8511,31.5,2,2,0,1.994
8512,18.5,0,0,0,2
8513,275,698,435,263,0.432
8514,7.25,0,0,0,2
8515,318.5,687,434,253,0.445
8516,288,689,440,249,0.431
8517,33.75,1,1,0,1.997
8518,26.75,1,1,0,1.997
8519,218.5,667,423,244,0.487
8520,263.5,655,421,234,0.503
8521,268.5,714,444,270,0.398
8522,15.5,1,1,0,1.997
8523,312,644,426,218,0.504
8524,219.5,683,432,251,0.453
8525,244.25,670,435,235,0.46
8526,271.25,662,419,243,0.5
8527,12.25,0,0,0,2
8528,253.25,712,441,271,0.406
8529,256.25,698,445,253,0.412
8530,267,686,436,250,0.442
8531,279.5,672,433,239,0.462
8532,247.75,690,440,250,0.43
8533,239.5,665,429,236,0.477
8534,231.75,693,418,275,0.471
8535,8.25,0,0,0,2
8536,283,659,436,223,0.469
8537,331.75,695,440,255,0.425
8538,281.5,668,428,240,0.476
8539,259,672,427,245,0.474
8540,219,736,461,275,0.342
8541,20.75,1,1,0,1.997
8542,268.75,670,426,244,0.478
8543,23.5,0,0,0,2
8544,265.75,681,438,243,0.443
8545,270,705,447,258,0.401
8546,346.75,641,411,230,0.537
8547,7.5,0,0,0,2
8548,13.75,0,0,0,2
8549,4.75,0,0,0,2
8550,233,713,438,275,0.411
8551,292.25,692,440,252,0.428
8552,243,677,434,243,0.455
8553,247,704,440,264,0.416
8554,9.5,0,0,0,2
8555,324.75,693,442,251,0.423
8556,228.25,708,435,273,0.422
8557,223.5,668,431,237,0.47
8558,269.75,654,427,227,0.492
8559,254,695,448,247,0.409
8560,254.75,654,413,241,0.52
8561,216.5,695,440,255,0.425
8562,290.5,668,429,239,0.474
8563,262.5,671,443,228,0.443
8564,364.75,699,434,265,0.433
8565,326.5,654,422,232,0.502
8566,23.5,0,0,0,2
8567,230.75,673,422,251,0.483
8568,290.25,687,435,252,0.443
8569,10.75,0,0,0,2
8570,348.5,690,447,243,0.416
8571,303.5,622,423,199,0.532
8572,281.75,735,444,291,0.377
8573,246.75,716,444,272,0.396
8574,60.5,8,7,1,1.978
8575,242.25,683,423,260,0.471
8576,315.75,665,412,253,0.511
8577,281,661,432,229,0.475
8578,14.75,0,0,0,2
8579,248,654,420,234,0.506
8580,13.5,0,0,0,2
8581,41.5,4,4,0,1.988
8582,279.25,673,418,255,0.491
8583,226.5,658,425,233,0.492
8584,285.25,733,455,278,0.357
8585,6,0,0,0,2
8586,268,677,429,248,0.465
8587,232.25,692,426,266,0.456
8588,284.5,701,429,272,0.441
8589,23,0,0,0,2
8590,217.5,664,417,247,0.502
8591,272.75,683,413,270,0.491
8592,235.5,684,437,247,0.442
8593,199,720,451,269,0.378
8594,257.25,695,441,254,0.423
8595,232.5,657,430,227,0.483
8596,221.5,700,436,264,0.428
8597,21.5,0,0,0,2
8598,251.5,690,444,246,0.422
8599,233,661,427,234,0.485
8600,331.25,649,430,219,0.491
8601,312,708,443,265,0.406
8602,11.5,0,0,0,2
8603,18,1,1,0,1.997
8604,268,688,423,265,0.466
8605,206.5,716,443,273,0.398
8606,301,659,411,248,0.519
8607,237.75,636,408,228,0.548
8608,285,687,424,263,0.465
8609,27.25,1,1,0,1.997
8610,20,0,0,0,2
8611,225,679,435,244,0.451
8612,288.5,686,434,252,0.446
8613,360,695,439,256,0.427
8614,349.75,665,420,245,0.495
8615,15.5,0,0,0,2
8616,247.25,672,427,245,0.474
8617,30.75,0,0,0,2
8618,356.75,621,418,203,0.543
8619,29.75,0,0,0,2
8620,287.75,712,450,262,0.388
8621,238,672,419,253,0.49
8622,219.25,689,434,255,0.443
8623,270,720,452,268,0.376
8624,213.75,658,425,233,0.492
8625,228.5,679,436,243,0.449
8626,327.25,686,441,245,0.432
8627,234.5,664,436,228,0.464
8628,28.75,0,0,0,2
8629,5.25,0,0,0,2
8630,285.25,701,447,254,0.405
8631,10.75,0,0,0,2
8632,241.25,687,430,257,0.453
8633,276.25,669,447,222,0.437
8634,261.5,673,444,229,0.439
8635,269.75,666,416,250,0.502
8636,291,707,452,255,0.389
8637,214.25,699,445,254,0.411
8638,46.5,2,2,0,1.994
8639,280,725,444,281,0.387
8640,228.75,644,428,216,0.5
8641,347.75,690,449,241,0.412
8642,75,7,5,2,1.983
8643,243.5,688,438,250,0.436
8644,304,702,435,267,0.428
8645,234.5,701,436,265,0.427
8646,255.25,693,433,260,0.441
8647,22,0,0,0,2
8648,246.25,727,459,268,0.355
8649,244.25,721,449,272,0.381
8650,240.5,678,435,243,0.452
8651,8.25,0,0,0,2
8652,218,689,442,247,0.427
8653,229.5,613,396,217,0.595
8654,279.5,731,453,278,0.363
8655,268.5,689,426,263,0.459
8656,285,714,446,268,0.394
8657,288,695,435,260,0.435
8658,271.75,690,440,250,0.43
8659,305,732,458,274,0.352
8660,345.5,666,424,242,0.486
8661,35.75,1,0,1,1.999
8662,270.5,662,418,244,0.502
8663,212.75,676,441,235,0.442
8664,280.5,681,438,243,0.443
8665,260.25,720,451,269,0.378
8666,270,650,426,224,0.498
8667,340.25,681,443,238,0.433
8668,314.5,727,449,278,0.375
8669,44,3,2,1,1.993
8670,227,668,446,222,0.44
8671,17.25,0,0,0,2
8672,225.75,657,431,226,0.481
8673,274,684,436,248,0.444
8674,275.25,702,435,267,0.428
8675,287.5,708,454,254,0.384
8676,10.75,0,0,0,2
8677,19.75,1,1,0,1.997
8678,293.75,705,450,255,0.395
8679,8.75,0,0,0,2
8680,233.5,683,447,236,0.423
8681,263,642,420,222,0.518
8682,280.75,712,451,261,0.386
8683,342.5,683,425,258,0.467
8684,210,668,433,235,0.466
8685,20.75,1,1,0,1.997
8686,257,731,458,273,0.353
8687,259,695,441,254,0.423
8688,263,692,433,259,0.442
8689,15.25,0,0,0,2
8690,268.25,666,432,234,0.47
8691,303,650,424,226,0.502
8692,34,4,3,1,1.99
8693,17.25,0,0,0,2
8694,231.5,682,434,248,0.45
8695,315.75,700,447,253,0.406
8696,6.25,0,0,0,2
8697,280,699,452,247,0.397
8698,248.25,680,443,237,0.434
8699,299.25,691,441,250,0.427
8700,258,739,445,294,0.371
8701,9.5,0,0,0,2
8702,243.5,675,431,244,0.463
8703,11.75,0,0,0,2
8704,17.5,0,0,0,2
8705,281.25,608,409,199,0.574
8706,301.25,723,450,273,0.377
8707,16.25,0,0,0,2
8708,283.5,633,410,223,0.547
8709,21.75,1,0,1,1.999
8710,231.75,738,450,288,0.362
8711,272,670,422,248,0.486
8712,218.75,681,433,248,0.453
8713,3,0,0,0,2
8714,64.5,9,8,1,1.975
8715,238,649,424,225,0.503
8716,13.5,0,0,0,2
8717,3.75,0,0,0,2
8718,225,744,455,289,0.346
8719,346.25,710,444,266,0.402
8720,25,0,0,0,2
8721,8.25,0,0,0,2
8722,13,0,0,0,2
8723,275.25,669,433,236,0.465
8724,225.25,703,450,253,0.397
8725,318.75,637,419,218,0.525
8726,13.75,1,1,0,1.997
8727,232.5,685,438,247,0.439
8728,217.75,685,433,252,0.449
8729,287.5,680,433,247,0.454
8730,282.25,720,454,266,0.372
8731,227.5,692,438,254,0.432
8732,261.25,733,451,282,0.365
8733,306.5,667,428,239,0.477
8734,264,679,436,243,0.449
8735,289.5,694,433,261,0.44
8736,267.5,676,446,230,0.432
8737,298.75,678,431,247,0.46
8738,13.75,0,0,0,2
8739,238.5,694,439,255,0.428
8740,309.5,710,453,257,0.384
8741,40.25,3,2,1,1.993
8742,7.25,0,0,0,2
8743,16.75,0,0,0,2
8744,296.75,706,452,254,0.39
8745,282.5,690,437,253,0.436
8746,7.5,0,0,0,2
8747,295.75,619,410,209,0.561
8748,284.75,654,430,224,0.486
8749,215,688,446,242,0.42
8750,12,0,0,0,2
8751,11,0,0,0,2
8752,295.5,731,452,279,0.365
8753,249.75,612,407,205,0.574
8754,346.75,692,446,246,0.416
8755,212.75,699,440,259,0.421
8756,12.5,0,0,0,2
8757,232.25,699,455,244,0.391
8758,11,0,0,0,2
8759,43.5,2,1,1,1.996
8760,270.5,613,418,195,0.551
8761,286.25,703,448,255,0.401
8762,288.5,652,428,224,0.492
8763,257.25,632,414,218,0.54
8764,221.75,678,440,238,0.442
8765,299.25,668,436,232,0.46
8766,244,696,432,264,0.44
8767,314.75,670,429,241,0.472
8768,239,695,443,252,0.419
8769,19,0,0,0,2
8770,236.25,688,430,258,0.452
8771,245,684,433,251,0.45
8772,272.25,692,443,249,0.422
8773,46.75,1,1,0,1.997
8774,14.25,0,0,0,2
8775,340.25,671,440,231,0.449
8776,260.75,688,438,250,0.436
8777,306.75,661,418,243,0.503
8778,256.25,693,437,256,0.433
8779,291,665,429,236,0.477
8780,252.5,707,446,261,0.401
8781,329,685,433,252,0.449
8782,275.5,670,436,234,0.458
8783,14.75,0,0,0,2
8784,22.25,0,0,0,2
8785,266.5,711,450,261,0.389
8786,21.75,0,0,0,2
8787,287,719,442,277,0.397
8788,259,691,432,259,0.445
8789,248,639,419,220,0.523
8790,232.25,676,434,242,0.456
8791,59,9,6,3,1.979
8792,237.25,649,417,232,0.517
8793,23.5,1,0,1,1.999
8794,235.25,684,438,246,0.44
8795,244,682,439,243,0.44
8796,281.25,693,437,256,0.433
8797,301,699,434,265,0.433
8798,270.75,694,433,261,0.44
8799,267.75,673,432,241,0.463
8800,229.25,691,441,250,0.427
8801,13.25,0,0,0,2
8802,269.25,684,436,248,0.444
8803,232.25,647,420,227,0.513
8804,291.25,714,449,265,0.388
8805,231.75,718,447,271,0.388
8806,219.5,657,433,224,0.477
8807,281.25,630,415,215,0.54
8808,325,683,442,241,0.433
8809,234.5,666,430,236,0.474
8810,230.75,655,412,243,0.521
8811,257.75,664,434,230,0.468
8812,252.25,672,438,234,0.452
8813,300,681,442,239,0.435
8814,27.5,1,1,0,1.997
8815,320.25,683,421,262,0.475
8816,247,672,432,240,0.464
8817,249.75,678,437,241,0.448
8818,336.75,702,446,256,0.406
8819,334.5,647,424,223,0.505
8820,298.5,704,441,263,0.414
8821,270.5,686,441,245,0.432
8822,259,698,440,258,0.422
8823,17.5,1,0,1,1.999
8824,12,0,0,0,2
8825,24.25,0,0,0,2
8826,275.5,681,440,241,0.439
8827,323.25,695,443,252,0.419
8828,274.75,685,448,237,0.419
8829,303.75,720,446,274,0.388
8830,4.75,0,0,0,2
8831,224.25,715,442,273,0.401
8832,286.5,643,416,227,0.525
8833,10.5,0,0,0,2
8834,299,710,446,264,0.398
8835,251.5,690,438,252,0.434
8836,11.75,0,0,0,2
8837,234.25,663,435,228,0.467
8838,9,0,0,0,2
8839,237,688,440,248,0.432
8840,26.25,2,1,1,1.996
8841,259,672,426,246,0.476
8842,231.5,717,453,264,0.377
8843,308.75,696,438,258,0.428
8844,6.5,0,0,0,2
8845,14,0,0,0,2
8846,280,713,449,264,0.389
8847,262,680,433,247,0.454
8848,364,669,427,242,0.477
8849,262.25,665,438,227,0.459
8850,48,3,3,0,1.991
8851,33.75,0,0,0,2
8852,296,687,427,260,0.459
8853,265.5,657,418,239,0.507
8854,16.5,0,0,0,2
8855,15.75,0,0,0,2
8856,272.5,693,437,256,0.433
8857,16,0,0,0,2
8858,209,665,430,235,0.475
8859,276,722,455,267,0.368
8860,255.75,693,442,251,0.423
8861,17,1,1,0,1.997
8862,254,647,423,224,0.507
8863,12.5,0,0,0,2
8864,249.75,691,430,261,0.449
8865,56.25,9,8,1,1.975
8866,255,708,454,254,0.384
8867,279.75,733,453,280,0.361
8868,251.25,676,436,240,0.452
8869,26.5,2,0,2,1.998
8870,17,1,1,0,1.997
8871,249.5,725,454,271,0.367
8872,216.5,712,448,264,0.392
8873,242,670,433,237,0.464
8874,220.75,667,432,235,0.469
8875,219.5,652,430,222,0.488
8876,227.5,688,447,241,0.418
8877,245,644,415,229,0.526
8878,17.5,1,1,0,1.997
8879,349,653,421,232,0.505
8880,302.75,730,448,282,0.374
8881,8.5,0,0,0,2
8882,221.5,692,428,264,0.452
8883,269.75,704,450,254,0.396
8884,304,725,458,267,0.359
8885,268,642,422,220,0.514
8886,18.25,0,0,0,2
8887,250.75,634,421,213,0.524
8888,27.5,0,0,0,2
8889,253.5,688,452,236,0.408
8890,194.25,690,445,245,0.42
8891,239.75,672,433,239,0.462
8892,79,5,2,3,1.991
8893,283,686,442,244,0.43
8894,20.5,0,0,0,2
8895,286.5,685,435,250,0.445
8896,276.75,696,443,253,0.418
8897,308.5,714,453,261,0.38
8898,253.5,683,435,248,0.447
8899,304.5,643,423,220,0.511
8900,9.75,0,0,0,2
8901,7.5,0,0,0,2
8902,327.75,706,444,262,0.406
8903,257.25,672,433,239,0.462
8904,281,696,438,258,0.428
8905,262.5,679,430,249,0.461
8906,300.75,669,421,248,0.489
8907,16.25,0,0,0,2
8908,253.25,692,431,261,0.446
8909,257.25,775,465,310,0.295
8910,302,702,442,260,0.414
8911,269.5,693,442,251,0.423
8912,273,687,436,251,0.441
8913,253.75,629,424,205,0.523
8914,276.75,692,439,253,0.43
8915,253,607,408,199,0.577
8916,302,632,408,224,0.552
8917,318.75,678,423,255,0.476
8918,230.5,650,428,222,0.494
8919,303,673,432,241,0.463
8920,241.25,679,440,239,0.441
8921,351.25,683,425,258,0.467
8922,16.75,0,0,0,2
8923,316.25,695,439,256,0.427
8924,25,0,0,0,2
8925,11.5,0,0,0,2
8926,286,703,438,265,0.421
8927,235.5,700,446,254,0.408
8928,257.75,641,413,228,0.533
8929,222.5,652,412,240,0.524
8930,55,6,4,2,1.986
8931,323,642,420,222,0.518
8932,266,666,441,225,0.452
8933,69.25,3,3,0,1.991
8934,279.25,722,442,280,0.394
8935,14.25,0,0,0,2
8936,219.25,675,435,240,0.455
8937,254,675,442,233,0.441
8938,256.25,716,447,269,0.39
8939,259.75,690,434,256,0.442
8940,14,0,0,0,2
8941,9,0,0,0,2
8942,8.75,0,0,0,2
8943,260,648,411,237,0.53
8944,252.25,679,442,237,0.437
8945,31.5,1,1,0,1.997
8946,284,678,442,236,0.438
8947,256,703,442,261,0.413
8948,250,640,427,213,0.506
8949,290.75,701,438,263,0.423
8950,9.75,0,0,0,2
8951,214,717,447,270,0.389
8952,284.5,672,430,242,0.468
8953,273.75,698,457,241,0.388
8954,270.5,716,453,263,0.378
8955,280,721,441,280,0.397
8956,251.5,660,426,234,0.488
8957,128.5,21,16,5,1.947
8958,13.5,0,0,0,2
8959,266.75,715,448,267,0.389
8960,33.25,1,1,0,1.997
8961,256.5,710,454,256,0.382
8962,269.5,626,429,197,0.516
8963,16.75,1,0,1,1.999
8964,229.25,661,429,232,0.481
8965,258.75,710,452,258,0.386
8966,250,670,430,240,0.47
8967,251.5,664,436,228,0.464
8968,231,711,426,285,0.437
8969,4.25,0,0,0,2
8970,216.75,653,426,227,0.495
8971,29,1,1,0,1.997
8972,218.25,707,442,265,0.409
8973,241.5,696,439,257,0.426
8974,17.75,0,0,0,2
8975,214,695,447,248,0.411
8976,11.75,0,0,0,2
8977,19.75,2,1,1,1.996
8978,209.5,634,407,227,0.552
8979,52.75,4,3,1,1.99
8980,23.25,0,0,0,2
8981,228.25,715,448,267,0.389
8982,227.25,703,448,255,0.401
8983,18.5,0,0,0,2
8984,207.5,707,450,257,0.393
8985,239,673,437,236,0.453
8986,274.5,686,435,251,0.444
8987,14,0,0,0,2
8988,269.5,652,425,227,0.498
8989,52.75,2,1,1,1.996
8990,248.25,721,439,282,0.401
8991,231,720,447,273,0.386
8992,248,710,453,257,0.384
8993,286.75,693,431,262,0.445
8994,239,679,432,247,0.457
8995,9.25,0,0,0,2
8996,244.75,675,431,244,0.463
8997,234.5,714,447,267,0.392
8998,324.5,654,425,229,0.496
8999,5,0,0,0,2
9000,9.25,0,0,0,2
9001,11.25,0,0,0,2
9002,304.25,671,424,247,0.481
9003,252.75,667,434,233,0.465
9004,285,661,429,232,0.481
9005,335.75,687,438,249,0.437
9006,217.5,699,447,252,0.407
9007,260.75,642,409,233,0.54
9008,344.25,648,418,230,0.516
9009,322.5,701,432,269,0.435
9010,73.5,12,9,3,1.97
9011,330.75,632,420,212,0.528
9012,16.5,1,1,0,1.997
9013,277.25,664,428,236,0.48
9014,310.25,651,422,229,0.505
9015,11.75,0,0,0,2
9016,11,0,0,0,2
9017,242,665,422,243,0.491
9018,32.75,1,1,0,1.997
9019,45.75,5,4,1,1.987
9020,257.25,694,442,252,0.422
9021,14.5,0,0,0,2
9022,220,659,422,237,0.497
9023,264,673,430,243,0.467
9024,22.5,2,1,1,1.996
9025,232.25,628,414,214,0.544
9026,238.75,690,436,254,0.438
9027,27.75,0,0,0,2
9028,285.25,646,425,221,0.504
9029,301.75,755,451,304,0.343
9030,239.25,688,445,243,0.422
9031,332,676,426,250,0.472
9032,224.75,709,443,266,0.405
9033,17.5,1,1,0,1.997
9034,223,677,442,235,0.439
9035,223.75,691,434,257,0.441
9036,236,690,445,245,0.42
9037,23,0,0,0,2
9038,19.5,0,0,0,2
9039,216.25,685,449,236,0.417
9040,17.25,2,2,0,1.994
9041,8.5,0,0,0,2
9042,237.25,665,429,236,0.477
9043,260.25,645,411,234,0.533
9044,2.75,0,0,0,2
9045,240.25,687,438,249,0.437
9046,7,0,0,0,2
